,texture,pattern,material,location,disposition,colour,shape,width_meters,width_centimeters,width_millimeters,width_inches,width_feet,height_meters,height_centimeters,height_millimeters,height_inches,height_feet,length_meters,length_centimeters,length_millimeters,length_inches,length_feet,weight_kilograms,weight_grams,weight_pounds,weight_ounces,value_US dollars,value_euros,value_pounds,temperature_celsius,temperature_fahrenheit,temperature_kelvin,concept,model_name
946,,[],,[],"['aggressive', 'curious', 'gentle', 'intelligent', 'social']",,,7.0,120.0,6100.0,8.2,10.6,3.0,350.0,6500.0,11.0,13.2,7.0,600.0,6600.0,13.0,11.2,5000.0,4186.0,6000.0,11000.0,1500000.0,10.5,6.0,38.5,95.0,310.0,elephant,llama31_8b_standard
947,"['rough', 'scaly']",[],,,['social'],,"['cylindrical', 'oval', 'rectangle']",5.8,150.0,7200.0,8.0,13.0,3.0,350.0,7150.0,13.0,13.0,6.4,400.0,6000.0,13.0,11.2,4000.0,4000.0,,5500.0,15000.0,7.55,6.0,30.5,98.6,298.0,elephant,llama31_8b_standard
948,,[],"['animal skin', 'horn', 'skin']",,"['aggressive', 'curious', 'intelligent', 'protective', 'social']","['grey', 'seal brown']","['oval', 'trapezoid']",3.0,220.0,6500.0,26.0,11.0,3.0,300.0,7000.0,11.0,11.2,6.4,6000.0,7300.0,120.0,11.2,4000.0,4000.0,,5900.0,150000.0,2.5,6.0,30.0,96.8,310.15,elephant,llama31_8b_standard
949,"['rough', 'scaly']",[],"['animal skin', 'hair']",,,"['grey', 'seal brown']","['ellipsoid', 'oval', 'rhombus']",3.0,200.0,1450.0,12.0,8.5,3.0,320.0,6500.0,11.0,11.0,7.0,6000.0,6600.0,190.0,11.0,4000.0,4000.0,,15000.0,15.0,1.2,6.0,30.0,86.7,310.0,elephant,llama31_8b_standard
950,"['rough', 'wrinkled']",,"['hair', 'skin', 'teeth']",[],"['intelligent', 'social']",,"['oval', 'rectangle']",7.9,200.0,7500.0,14.0,8.2,3.0,300.0,3500.0,12.0,13.0,7.0,400.0,7000.0,11.2,11.2,4500.0,4000.0,,12100.0,3000000.0,3.99,6.0,30.5,85.0,310.9,elephant,llama31_8b_standard
951,['rough'],[],[],,"['aggressive', 'curious', 'gentle', 'intelligent', 'social']",,"['oval', 'rhombus']",7.9,230.0,6100.0,8.0,8.0,3.0,350.0,7000.0,13.2,11.2,7.0,6000.0,4200.0,11.0,11.2,6000.0,6000.0,,4500.0,1000000.0,12.99,4500.0,30.0,98.6,293.15,elephant,llama31_8b_standard
952,,[],"['bone', 'stone', 'wood']",[],"['aggressive', 'curious', 'gentle', 'intelligent', 'social']","['grey', 'seal brown', 'white']","['circular', 'oval']",7.0,320.0,7300.0,23.7,8.5,3.0,320.0,6500.0,13.2,11.2,6.7,6000.0,6100.0,190.0,11.1,4000.0,41650.0,,5500.0,20000.0,1.2,6000.0,30.5,98.6,298.15,elephant,llama31_8b_standard
953,"['scaly', 'wrinkled']",,"['hair', 'horn', 'skin']",,"['aggressive', 'intelligent', 'social']",,"['cylinder', 'oval']",7.9,230.0,5800.0,114.0,12.5,3.0,300.0,3000.0,11.0,11.0,6.7,6000.0,5200.0,12.0,13.2,4000.0,4000.0,,7700.0,100000.0,0.6,6.0,30.0,86.9,310.15,elephant,llama31_8b_standard
954,,[],,[],"['aggressive', 'curious', 'gentle', 'intelligent', 'social']","['grey', 'seal brown']","['ellipse', 'oval', 'rounded rectangle']",3.7,190.0,7200.0,10.5,8.0,3.0,325.0,6545.0,10.6,13.0,6.7,6000.0,6600.0,190.0,11.2,4000.0,4000.0,,9900.0,15000.0,150.0,6.0,30.5,95.0,298.15,elephant,llama31_8b_standard
955,,[],,,['herbivorous'],"['beige', 'grey', 'seal brown', 'tan']","['circle', 'oval', 'rectangle']",7.9,230.0,6300.0,26.0,7.9,3.5,320.0,6400.0,118.0,13.0,7.0,4800.0,6000.0,11.0,11.0,4000.0,4000.0,6000.0,5518.0,10000.0,10000.0,5.0,32.0,95.0,310.15,elephant,llama31_8b_standard
956,['wrinkled'],[],,,"['herbivorous', 'intelligent', 'social']","['grey', 'seal brown']",['oval'],7.95,175.0,7350.0,12.0,6.6,3.0,210.0,6500.0,13.2,13.2,7.0,400.0,6300.0,13.0,11.2,,5000.0,,5500.0,0.75,0.8,4000.0,30.0,95.0,310.93,elephant,llama31_8b_standard
957,[],,"['leather', 'metal', 'stone', 'wood']",,,,"['ellipse', 'oval', 'trapezoid']",7.9,150.0,7500.0,10.7,10.0,3.0,350.0,6500.0,8.0,11.0,6.4,420.0,7200.0,110.0,11.0,4000.0,4000.0,,5500.0,10000.0,1000.0,6.0,30.5,86.0,310.15,elephant,llama31_8b_standard
958,['wrinkled'],[],,,"['aggressive', 'curious', 'gentle', 'intelligent', 'social']","['grey', 'seal brown']","['circular', 'oval', 'round']",7.9,150.0,6000.0,12.0,13.2,3.0,300.0,7000.0,11.0,11.0,7.0,6000.0,6450.0,110.0,11.2,6.0,4000.0,,22000.0,25000.0,5.0,6000.0,30.5,95.2,307.15,elephant,llama31_8b_standard
959,,,"['animal skin', 'bone', 'leather', 'stone', 'wood']",,['social'],"['black', 'grey', 'seal brown']","['oval', 'rhombus']",4.5,200.0,6300.0,8.0,9.2,3.0,350.0,3300.0,13.0,11.2,7.0,6000.0,6000.0,110.0,11.2,4000.0,4000.0,,9900.0,1000000.0,12.45,6.0,30.0,94.0,310.65,elephant,llama31_8b_standard
960,[],[],[],,,,"['circular', 'oval', 'rectangle']",0.4,30.0,350.0,8.5,8.3,0.3,20.0,240.0,7.9,0.2,0.3,35.5,340.0,7.5,1.5,0.5,900.0,2.5,1.5,100.53,125.47,150.0,22.5,68.0,,handbag,llama31_8b_standard
961,[],[],,,"['fashionable', 'personal']","['beige', 'black', 'grey', 'navy blue', 'pink', 'red', 'seal brown', 'tan', 'white']","['circular', 'oval', 'rectangle']",0.25,22.5,250.0,10.5,1.5,0.3,,275.0,8.7,3.0,0.6,25.0,450.0,10.2,10.0,0.5,800.0,2.5,10.5,75.5,105.92,50.0,20.5,72.0,293.15,handbag,llama31_8b_standard
962,['woven'],[],,,,"['beige', 'black', 'grey', 'navy blue', 'or', 'pink', 'red', 'seal brown', 'tan', 'white']",,0.25,25.0,220.0,7.5,,0.35,23.0,150.0,6.0,1.5,0.3,16.0,420.0,12.5,,0.9,800.0,1.5,1.5,,120.56,50.0,,72.0,293.15,handbag,llama31_8b_standard
963,[],[],,,,,"['circular', 'oval', 'rectangle']",0.35,27.0,,9.0,12.2,0.25,20.0,260.0,7.5,,0.6,30.0,350.0,12.5,2.5,0.5,1200.0,1.5,1.5,50.0,95.45,,20.5,72.0,298.15,handbag,llama31_8b_standard
964,[],[],"['cotton', 'fabric', 'leather']",,"['fashionable', 'personal']",,"['circular', 'oval', 'rectangle']",0.3,23.0,275.0,10.2,,30.0,24.0,,10.2,1.5,0.45,,,9.1,10.0,0.6,800.0,1.5,2.2,150.99,120.5,50.0,22.0,72.0,375.0,handbag,llama31_8b_standard
965,[],[],,,"['fashionable', 'personal']",,['rectangle'],0.25,23.0,,8.5,0.8,0.25,25.0,,10.6,1.5,30.48,32.5,400.0,10.2,1.0,1.5,2000.0,1.5,1.5,150.0,50.0,50.0,22.5,50.0,,handbag,llama31_8b_standard
966,[],[],"['cotton', 'fur', 'leather', 'nylon', 'polyester']",,"['fashionable', 'versatile']",,"['cylindrical', 'oval', 'rectangle']",,,340.0,7.5,0.78,0.3,28.0,400.0,7.5,1.8,0.5,25.0,350.0,,2.0,0.5,1000.0,2.5,1.5,150.0,105.48,75.99,22.5,72.0,293.15,handbag,llama31_8b_standard
967,[],[],"['leather', 'nylon', 'polyester']",,['fashionable'],,[],25.0,25.0,250.0,9.8,0.8,0.3,25.5,370.0,7.5,3.5,0.15,30.0,275.0,10.2,1.5,0.7,450.0,2.5,1.5,250.5,50.99,50.99,,68.0,298.15,handbag,llama31_8b_standard
968,[],[],"['cotton', 'fur', 'leather', 'nylon', 'polyester', 'silk']",,"['fashionable', 'personal']",,"['circular', 'oval', 'rectangle']",0.4,22.0,350.0,9.8,1.125,35.56,,250.0,7.5,,25.0,28.0,240.0,10.2,1.2,0.7,800.0,1.5,2.5,150.0,45.99,,20.5,57.1,293.15,handbag,llama31_8b_standard
969,[],[],"['fabric', 'fur', 'leather', 'nylon', 'polyester']",[],,"['beige', 'black', 'grey', 'navy blue', 'pink', 'purple', 'red', 'seal brown', 'tan']","['circular', 'oval', 'rectangle']",0.35,25.5,210.0,10.2,12.0,25.0,20.0,280.0,8.0,1.2,0.3,30.0,,7.5,1.5,1.5,400.0,1.5,1.5,75.5,150.0,105.0,22.5,70.0,293.15,handbag,llama31_8b_standard
970,,[],,,"['fashionable', 'personal']","['beige', 'black', 'green', 'grey', 'navy blue', 'pink', 'purple', 'red', 'seal brown', 'tan']",['rectangle'],40.5,25.0,280.0,8.0,0.5,0.35,35.5,300.0,10.2,,0.3,22.0,400.0,9.8,1.5,1.3,1.35,1.5,10.5,45.19,245.35,50.0,20.5,68.0,293.15,handbag,llama31_8b_standard
971,['woven'],['logo'],"['fabric', 'fur', 'leather', 'polyester']",,"['fashionable', 'personal']",,"['oval', 'rectangle']",0.25,24.5,275.0,12.5,1.041667,0.3,15.0,250.0,8.5,1.2,0.25,30.0,,8.5,0.8,0.6,1200.5,1.5,1.25,120.98,120.5,200.5,20.5,72.0,295.15,handbag,llama31_8b_standard
972,[],[],,"['closet', 'counter', 'hand', 'pocket', 'table']","['fashionable', 'personal']",,"['circle', 'cylinder', 'oval', 'rectangle']",,24.0,230.0,10.2,0.8,40.0,30.0,250.0,5.0,1.5,35.5,25.0,420.0,12.0,1.5,0.5,0.5,2.5,2.5,150.0,200.5,50.0,22.0,72.0,,handbag,llama31_8b_standard
973,,[],"['fabric', 'fur', 'leather', 'polyester']",,[],,[],30.48,,220.0,10.2,11.8,,30.0,300.0,8.7,12.2,0.45,,,10.5,12.0,0.5,1.3,1.5,1.5,100.0,120.46,,20.0,68.0,,handbag,llama31_8b_standard
974,,,"['fabric', 'fur', 'leather']",,['fashionable'],"['beige', 'black', 'grey', 'navy blue', 'or', 'pink', 'purple', 'red', 'seal brown', 'tan']",,0.25,27.0,250.0,10.2,0.83,0.2,30.0,210.0,9.0,1.5,0.5,30.0,,10.2,2.5,0.5,1000.5,1.5,1.5,145.5,50.0,50.0,20.5,72.0,293.15,handbag,llama31_8b_standard
975,[],[],,,,,"['cylinder', 'oval', 'rectangle', 'square']",0.35,23.0,350.0,8.5,6.5,0.3,20.0,450.0,7.9,0.75,0.35,24.5,300.0,12.0,12.0,0.5,2000.0,1.5,1.5,50.99,105.48,50.0,22.0,72.0,293.15,handbag,llama31_8b_standard
976,,,,"['bag', 'closet', 'pocket']",,"['beige', 'black', 'blue', 'grey', 'pink', 'red', 'seal brown', 'white']","['cylindrical', 'oval', 'rectangle']",0.3,28.0,300.0,7.5,,0.3,30.0,250.0,8.5,1.2,30.48,20.0,150.0,8.5,10.2,0.5,800.0,2.5,1.5,,75.99,50.0,15.0,72.0,293.15,handbag,llama31_8b_standard
977,,[],"['leather', 'nylon', 'polyester', 'wicker']",,,,[],0.3,12.0,240.0,8.5,0.25,0.3,,,6.5,1.2,30.48,,400.0,9.5,1.5,1.2,1.2,1.5,1.5,50.49,250.52,100.0,22.5,,293.15,handbag,llama31_8b_standard
978,[],[],"['fur', 'leather', 'nylon', 'silk', 'wicker']",,[],"['beige', 'black', 'blue', 'grey', 'pink', 'red', 'seal brown', 'tan', 'white']",,0.25,25.0,250.0,7.5,1.5,0.3,27.5,,9.8,6.5,0.6,25.0,350.0,10.0,1.5,0.5,0.8,1.5,2.5,145.98,150.5,50.96,20.5,72.0,298.15,handbag,llama31_8b_standard
979,,[],"['fabric', 'leather', 'nylon']",,"['fashionable', 'personal']","['beige', 'black', 'green', 'grey', 'navy blue', 'pink', 'purple', 'red', 'seal brown']","['oval', 'rectangle', 'square']",0.35,23.0,,8.5,7.0,0.3,25.5,,,0.75,0.35,25.0,420.0,12.6,1.5,1.5,800.0,2.3,1.5,150.96,120.5,80.45,20.5,72.0,293.15,handbag,llama31_8b_standard
980,,[],"['fur', 'hair', 'skin']",[],"['aggressive', 'curious', 'friendly', 'skittish']","['black', 'white']",['oval'],1.9,142.0,1700.0,53.0,7.9,1.6,213.5,1420.0,,6.5,2.0,238.0,,72.0,8.0,370.0,380.0,770.0,770.0,10000.0,12.5,440.0,20.0,64.0,293.15,zebra,llama31_8b_standard
981,['striped'],[],"['animal skin', 'fur', 'leather']",[],"['aggressive', 'docile', 'social']","['black', 'white']",[],1.8,183.0,1950.0,66.0,6.2,1.2,124.0,1400.0,48.0,5.9,2.0,209.0,2200.0,78.0,7.9,375.0,170000.0,770.0,600.0,,5.55,700.0,25.0,75.0,293.15,zebra,llama31_8b_standard
982,,[],"['fabric', 'leather', 'paint']",[],"['aggressive', 'curious', 'docile', 'social']","['black', 'white']",[],2.0,147.0,1850.0,66.0,8.0,1.2,132.0,1330.0,127.0,4.8,2.0,198.0,2170.0,72.0,7.8,,380.0,770.0,680.0,15.95,5000.0,450.0,25.5,64.0,293.15,zebra,llama31_8b_standard
983,"['dotted', 'striped']",['striped'],"['animal skin', 'fur']",,"['aggressive', 'alert', 'docile']","['black', 'white']","['circle', 'equilateral triangle', 'oval', 'polygon', 'rectangle']",1.8,198.0,2000.0,45.4,7.9,1.2,120.0,1250.0,56.5,4.5,2.1,180.0,1980.0,60.0,7.9,380.0,350.0,770.0,440.0,15000.0,5.47,450.0,20.0,64.0,293.15,zebra,llama31_8b_standard
984,,[],,['park'],"['agile', 'intelligent', 'social']","['black', 'white']",[],2.0,137.0,1750.0,44.0,4.5,1.2,120.0,1200.0,60.6,5.1,2.0,220.0,2450.0,8.0,7.9,170.0,380.0,770.0,700.0,1200.5,15.95,600.0,25.0,75.2,294.5,zebra,llama31_8b_standard
985,"['rough', 'striped']",[],['leather'],,,,['stripe'],2.0,210.0,2400.0,57.0,6.8,1.5,125.8,1340.0,56.0,5.8,2.0,175.0,2200.0,78.0,7.9,380.0,427000.0,770.0,660.0,15000.0,1500.0,350.0,20.0,75.0,294.26,zebra,llama31_8b_standard
986,['striped'],[],"['animal skin', 'fur', 'leather']",,['aggressive'],"['black', 'white']",,2.0,148.0,2450.0,47.0,6.2,1.2,,1400.0,56.7,5.9,2.0,213.0,1750.0,72.0,7.9,350.0,380.0,770.0,660.0,50.0,15000.0,450.0,23.5,60.0,293.15,zebra,llama31_8b_standard
987,"['smooth', 'striped']",[],"['animal skin', 'fur', 'horn', 'skin']",[],[],"['black', 'white']",['rectangle'],1.9,198.0,1500.0,50.8,8.2,1.8,136.0,1340.0,45.0,4.5,2.0,220.0,1980.0,66.1,7.9,350.0,380.0,770.0,700.0,15.0,10.99,450.0,22.0,70.0,293.15,zebra,llama31_8b_standard
988,['striped'],[],"['animal skin', 'hair']",[],"['aggressive', 'alert', 'curious', 'docile', 'timid']","['black', 'white']","['oval', 'rectangle']",2.0,173.6,2200.0,48.0,6.2,1.2,125.0,1320.0,56.0,4.6,2.0,220.0,2220.0,80.0,8.0,380.0,380.0,770.0,700.0,12000.0,,600.0,30.0,64.4,310.15,zebra,llama31_8b_standard
989,"['smooth', 'striped']",[],"['animal skin', 'fur']",[],"['agile', 'intelligent', 'majestic', 'social']","['black', 'white']","['quadrilateral', 'rectangle']",1.8,140.0,1400.0,64.2,7.9,1.4,175.3,1485.0,45.0,4.6,2.0,186.0,2200.0,84.0,7.9,380.0,380.0,770.0,550.0,150000.0,20.99,450.0,22.0,64.0,293.15,zebra,llama31_8b_standard
990,,[],"['fur', 'horn', 'skin']",,,"['black', 'white']","['oval', 'rectangle', 'stripe']",2.0,198.0,1730.0,44.3,8.0,1.5,147.0,1320.0,45.0,4.7,2.0,190.0,2200.0,76.0,7.9,380.0,380.0,600.0,660.0,,25.0,450.0,25.5,60.8,293.15,zebra,llama31_8b_standard
991,,[],"['bone', 'fur', 'leather']",,"['aggressive', 'docile']","['black', 'white']",[],1.9,195.0,1800.0,55.0,7.5,1.3,135.0,1470.0,56.7,4.9,2.0,220.0,2170.0,72.0,7.9,380.0,,770.0,900.0,,1500.0,440.0,22.5,64.0,293.15,zebra,llama31_8b_standard
992,"['dotted', 'flecked', 'striped']",[],"['animal skin', 'fur', 'hair']","['grasslands', 'museum', 'park', 'zoo']","['curious', 'intelligent', 'social']","['black', 'white']","['oval', 'rectangle', 'stripe']",1.8,147.0,2150.0,63.0,2.3,1.2,132.0,1220.0,56.5,4.3,2.0,230.0,1800.0,8.0,7.9,380.0,374.0,700.0,850.0,10000.0,15000.0,450.0,20.0,70.0,293.15,zebra,llama31_8b_standard
993,['striped'],[],"['bone', 'hair', 'horn', 'skin']",[],"['aggressive', 'curious', 'docile']","['black', 'white']","['oval', 'rectangle']",2.0,180.0,1400.0,45.0,7.2,1.4,90.0,1440.0,56.0,4.9,2.0,200.0,2100.0,50.0,8.2,400.0,380.0,770.0,770.0,10000.0,15.0,700.0,24.5,75.0,293.15,zebra,llama31_8b_standard
994,['striped'],[],"['animal skin', 'fur', 'hair']",,"['aggressive', 'docile', 'social']","['black', 'white']","['circle', 'oval', 'rectangle', 'stripe']",1.9,140.0,2200.0,72.2,7.5,1.2,152.0,1360.0,56.7,6.2,2.1,210.0,2200.0,6.2,7.9,400.0,230.0,770.0,820.0,,3.5,450.0,22.5,50.0,293.15,zebra,llama31_8b_standard
995,"['rough', 'striped']",[],"['hair', 'horn']",['park'],"['aggressive', 'docile']","['black', 'white']",['stripe'],1.9,,1830.0,50.0,5.9,1.2,152.4,1320.0,56.0,4.7,2.0,194.0,1950.0,,7.9,380.0,372.0,770.0,650.0,15000.0,2500.5,300.0,20.0,64.4,294.26,zebra,llama31_8b_standard
996,['striped'],[],"['animal skin', 'fur', 'hair']",,[],"['black', 'white']",[],1.8,173.0,1500.0,48.0,6.5,1.2,172.0,1470.0,56.0,4.2,2.0,190.0,2100.0,72.0,8.0,380.0,230.0,840.0,730.0,,1000.5,450.0,20.5,50.0,293.15,zebra,llama31_8b_standard
997,['striped'],['striped'],,[],,"['black', 'white']",[],2.0,210.0,2200.0,46.0,6.2,1.2,126.0,1250.0,56.0,4.9,2.0,195.0,2200.0,,8.2,380.0,375.0,770.0,770.0,10000.0,15.0,900.0,20.0,75.0,296.35,zebra,llama31_8b_standard
998,"['flecked', 'striped']",[],"['hair', 'skin']","['grasslands', 'park']","['aggressive', 'alert', 'protective']","['black', 'white']",['stripe'],1.8,130.0,2200.0,45.5,7.0,1.2,152.0,1300.0,56.0,4.9,2.0,190.0,2300.0,72.0,7.9,380.0,372.0,770.0,700.0,10000.0,12.99,450.0,25.5,70.2,293.15,zebra,llama31_8b_standard
999,"['dotted', 'flecked', 'striped']",[],"['hair', 'skin']",[],,"['black', 'white']","['oval', 'rectangle', 'stripe']",2.1,150.0,1900.0,56.0,7.9,1.2,196.0,1275.0,56.3,5.8,2.3,250.0,2200.0,56.5,7.9,380.0,380.0,770.0,840.0,10000.0,15.62,450.0,25.5,75.2,293.15,zebra,llama31_8b_standard
1000,,[],,,,"['black', 'blue', 'green', 'pink', 'purple', 'red', 'silver', 'white', 'yellow']","['cylindrical', 'oval', 'rectangle']",0.2,20.0,220.0,8.7,0.5,0.35,18.4,175.0,11.4,0.5,0.65,22.5,175.0,12.5,1.5,0.75,250.0,1.3,1.15,25.99,15.99,15.99,60.0,120.0,353.15,hair drier,llama31_8b_standard
1001,['smooth'],[],[],,[],,"['cylindrical', 'oval', 'rectangle']",0.25,22.5,220.0,7.5,0.8,0.65,18.4,180.0,13.78,0.65,0.5,13.5,185.0,10.2,1.2,0.7,280.0,1.3,11.17,12.99,25.99,19.99,65.0,120.0,355.35,hair drier,llama31_8b_standard
1002,,[],"['ceramic', 'metal', 'plastic']",,,,"['cylindrical', 'ovoid', 'rectangle']",0.1,25.5,230.0,7.5,0.6,0.4,25.5,165.0,12.6,0.78,0.65,22.5,180.0,8.5,0.5,0.8,250.0,1.3,12.0,19.99,25.99,20.99,50.0,120.0,345.15,hair drier,llama31_8b_standard
1003,,[],,,,"['black', 'blue', 'pink', 'purple', 'red', 'silver', 'white']",,0.17,24.0,220.0,8.7,0.75,0.45,12.2,170.0,10.5,0.9,0.55,12.5,,14.17,0.6,0.8,,1.3,12.3,15.99,15.99,15.99,60.0,120.0,350.15,hair drier,llama31_8b_standard
1004,['smooth'],[],"['ceramic', 'fiberglass', 'metal', 'plastic']",,['personal'],"['black', 'blue', 'pink', 'purple', 'red', 'silver', 'white']",,0.2,23.5,165.0,6.3,0.8,0.2,17.0,180.0,7.4,0.8,0.8,18.5,175.0,10.2,0.63,0.8,,1.5,14.11,20.5,25.5,12.99,60.0,130.0,343.15,hair drier,llama31_8b_standard
1005,,[],"['ceramic', 'metal', 'plastic', 'rubber']",,[],"['black', 'or', 'silver', 'white']","['cylindrical', 'oval', 'rectangle']",0.25,24.0,245.0,8.5,0.75,0.3,17.0,190.0,9.5,0.1,0.5,24.5,245.0,15.7,0.7,0.9,350.0,1.5,12.3,19.99,20.99,10.99,45.0,120.0,350.15,hair drier,llama31_8b_standard
1006,[],[],"['ceramic', 'metal', 'plastic']","['bathroom', 'counter', 'home', 'salon']",['personal'],"['black', 'grey', 'red', 'silver', 'white']","['cylindrical', 'oval', 'rectangle']",0.18,25.0,230.0,4.25,0.85,0.45,23.0,175.26,7.9,1.5,0.35,16.51,165.0,8.5,1.5,0.8,450.0,1.5,12.5,24.99,15.99,15.99,50.0,125.0,338.15,hair drier,llama31_8b_standard
1007,"['smooth', 'soft']",,,,[],"['black', 'blue', 'pink', 'red', 'silver', 'white']","['cylindrical', 'oval', 'rectangle']",0.2,22.5,170.0,8.5,0.8,0.3,15.2,185.0,13.5,1.42,0.35,23.0,245.0,10.2,0.7,0.8,280.0,0.85,12.68,20.99,25.99,20.0,60.0,120.0,348.0,hair drier,llama31_8b_standard
1008,,[],,,[],"['black', 'blue', 'or', 'pink', 'red', 'silver', 'white']","['cylindrical', 'oval', 'rectangle']",0.25,25.5,230.0,10.2,0.5,0.6,20.0,180.0,13.5,1.2,0.6,23.0,240.0,13.5,1.5,0.5,180.0,1.5,12.4,25.99,25.99,19.99,50.0,120.0,343.15,hair drier,llama31_8b_standard
1009,['smooth'],,"['plastic', 'rubber', 'steel']","['bathroom', 'dressing room', 'salon']",,"['black', 'blue', 'or', 'pink', 'red', 'silver', 'white']","['cylindrical', 'oval', 'rectangle']",0.23,20.0,235.0,6.5,0.7,0.5,14.5,185.0,9.5,1.42,0.3,18.0,240.0,11.5,0.75,0.8,350.0,1.2,11.69,15.99,25.99,12.99,70.0,125.0,338.15,hair drier,llama31_8b_standard
1010,[],[],,,[],"['black', 'blue', 'grey', 'or', 'pink', 'purple', 'red', 'silver', 'white']","['cylindrical', 'oval', 'rectangle']",0.16,20.5,185.0,8.5,0.7,0.15,25.0,170.0,12.0,0.68,0.6,24.5,165.0,13.5,0.75,0.8,250.0,1.5,12.3,19.99,25.99,15.99,60.0,160.0,338.15,hair drier,llama31_8b_standard
1011,[],[],,,[],"['black', 'blue', 'pink', 'purple', 'red', 'silver', 'white', 'yellow']","['cylindrical', 'round']",0.25,24.5,230.0,9.5,0.5,0.45,24.5,170.0,8.9,0.4,0.65,25.0,185.0,12.6,0.87,0.8,300.0,1.5,12.5,14.99,25.99,20.0,60.0,120.0,343.15,hair drier,llama31_8b_standard
1012,['smooth'],[],,"['bathroom', 'beach house', 'campsite', 'home', 'hotel room', 'salon', 'shower']",['portable'],"['black', 'blue', 'pink', 'red', 'silver', 'white']",,0.18,23.0,210.0,8.5,0.8,0.25,25.5,185.0,9.0,0.7,0.6,27.9,250.0,9.0,1.5,0.5,300.0,1.5,12.7,24.99,25.99,10.99,60.0,120.0,353.15,hair drier,llama31_8b_standard
1013,,[],,,['personal'],"['black', 'blue', 'pink', 'red', 'silver', 'white']","['cylindrical', 'oval', 'rectangle']",0.15,20.5,190.0,10.6,0.4,0.3,21.5,185.0,9.8,0.9,,24.5,185.0,10.6,1.8,0.8,280.0,1.3,10.2,25.99,15.99,12.99,55.0,120.0,343.15,hair drier,llama31_8b_standard
1014,[],[],"['plastic', 'steel']",,[],"['black', 'blue', 'red', 'silver', 'white']",,0.2,21.5,185.0,10.5,0.75,0.55,24.5,170.0,8.5,1.5,0.6,17.5,275.0,12.6,0.6,0.6,300.0,1.5,10.6,25.99,15.99,12.99,65.0,120.0,343.0,hair drier,llama31_8b_standard
1015,,[],,,,"['black', 'blue', 'grey', 'pink', 'red', 'silver', 'white']","['cylindrical', 'oval', 'rectangle']",0.17,24.2,240.0,9.3,0.68,0.85,18.5,185.0,5.1,0.8,0.6,14.5,165.1,10.2,0.75,0.7,300.0,1.3,12.7,20.99,25.99,20.99,60.0,120.0,350.15,hair drier,llama31_8b_standard
1016,['smooth'],[],,"['bathroom', 'gym', 'home', 'hotel', 'salon', 'shop']",['personal'],"['black', 'blue', 'pink', 'purple', 'red', 'silver', 'white']",,0.1,23.0,230.0,7.5,0.5,0.2,22.8,175.0,18.5,0.85,0.45,18.0,165.0,11.0,0.8,0.8,150.0,1.5,12.8,25.0,25.99,20.99,60.0,120.0,350.15,hair drier,llama31_8b_standard
1017,[],[],,,,,"['cylindrical', 'oval', 'rectangle']",0.2,24.0,230.0,10.6,0.75,0.24,25.0,120.0,9.3,0.6,0.6,25.5,185.0,15.0,1.4,0.7,260.0,1.1,12.7,19.99,25.99,12.99,55.0,120.0,343.15,hair drier,llama31_8b_standard
1018,['smooth'],[],"['ceramic', 'metal', 'plastic']",,,"['black', 'blue', 'pink', 'red', 'silver', 'white']","['cylindrical', 'oval', 'rectangle']",0.1,20.0,245.0,10.6,0.9,0.2,18.5,,10.5,0.5,0.58,25.5,180.0,12.0,0.87,0.5,300.0,1.5,12.7,15.99,15.99,15.99,60.5,120.0,338.15,hair drier,llama31_8b_standard
1019,,[],"['metal', 'plastic']","['bathroom', 'bedroom', 'salon']",['personal'],"['black', 'blue', 'grey', 'red', 'silver', 'white']",,0.06,24.5,245.0,10.2,0.5,0.6,17.0,175.5,11.6,1.5,0.6,24.5,240.0,12.2,1.42,0.7,400.0,1.2,12.7,12.99,25.99,25.0,60.0,120.0,338.15,hair drier,llama31_8b_standard
1020,"['smooth', 'soft']",[],['animal skin'],"['grasslands', 'pasture']","['aggressive', 'docile', 'timid']","['black', 'grey', 'red', 'seal brown', 'white']",[],2.0,200.0,1400.0,54.0,6.6,1.7,150.0,1580.0,53.5,4.9,1.9,160.0,1800.0,57.5,6.5,450.0,380.0,990.0,282000.0,1500.0,1500.0,600.0,20.5,57.0,298.0,cow,llama31_8b_standard
1021,,[],,,"['aggressive', 'docile', 'gentle', 'skittish', 'timid']","['black', 'grey', 'red', 'seal brown', 'white']","['oval', 'round']",2.0,180.0,1750.0,46.75,7.0,1.6,180.0,1480.0,55.5,4.9,2.0,210.0,1640.0,56.0,6.4,430.0,386.0,940.0,2200.0,,1.85,650.0,15.0,60.0,298.15,cow,llama31_8b_standard
1022,"['rough', 'smooth', 'soft']",[],"['animal skin', 'leather']","['field', 'pasture', 'stable']","['aggressive', 'curious', 'docile', 'timid']","['black', 'grey', 'red', 'seal brown', 'white']","['round', 'spiral']",1.8,,1700.0,63.5,7.0,1.7,160.0,1484.0,53.5,4.6,1.9,198.0,1550.0,48.8,7.5,450.0,380.0,960.0,24600.0,1200.0,1.53,600.0,22.0,57.0,293.15,cow,llama31_8b_standard
