,texture,pattern,material,location,disposition,colour,shape,width_meters,width_centimeters,width_millimeters,width_inches,width_feet,height_meters,height_centimeters,height_millimeters,height_inches,height_feet,length_meters,length_centimeters,length_millimeters,length_inches,length_feet,weight_kilograms,weight_grams,weight_pounds,weight_ounces,value_US dollars,value_euros,value_pounds,temperature_celsius,temperature_fahrenheit,temperature_kelvin,concept,model_name
861,[],[],"['fabric', 'nylon', 'paper']","['beach', 'field', 'outdoor', 'park']",[],"['blue', 'green', 'purple', 'red', 'yellow']","['heart', 'rectangle', 'rhombus', 'triangle']",3.0,15.0,500.0,4.5,10.5,3.0,50.0,500.0,3.0,5.0,3.0,15.0,150.0,4.0,10.5,0.5,50.0,0.5,0.5,5.0,15.0,5.0,,,298.15,kite,qwen25_7b_standard
862,[],[],['paper'],['park'],[],"['blue', 'green', 'purple', 'red', 'yellow']","['rectangle', 'regular hexagon', 'rhombus', 'star', 'triangle']",3.0,15.0,500.0,4.5,10.5,3.0,15.0,800.0,4.0,10.0,3.0,15.0,,4.0,15.0,0.5,50.0,0.5,0.5,15.0,5.0,5.0,20.5,,293.15,kite,qwen25_7b_standard
863,[],[],"['cloth', 'nylon', 'paper']",['park'],[],"['blue', 'green', 'purple', 'red', 'yellow']","['heart', 'rectangle', 'rhombus', 'star', 'triangle']",3.0,15.0,500.0,4.5,5.0,3.0,15.0,,3.0,10.0,3.0,15.0,300.0,4.5,15.0,0.5,50.0,0.5,0.5,5.0,15.0,5.0,,,293.15,kite,qwen25_7b_standard
864,"['glossy', 'smooth']",[],['paper'],['park'],[],"['black', 'blue', 'green', 'purple', 'red', 'white', 'yellow']","['heart', 'rectangle', 'rhombus', 'star', 'triangle']",4.5,60.0,600.0,4.5,6.0,3.0,50.0,800.0,3.0,10.0,4.5,15.0,500.0,4.5,10.5,0.5,50.0,0.5,0.5,15.0,15.0,5.0,,,293.15,kite,qwen25_7b_standard
865,[],[],"['cloth', 'paper', 'plastic', 'wood']",['park'],[],"['blue', 'green', 'purple', 'red', 'yellow']","['heart', 'rectangle', 'rhombus', 'star', 'triangle']",3.0,15.0,300.0,4.5,10.5,3.0,15.0,150.0,4.5,10.0,3.0,15.0,,4.0,15.0,0.5,50.0,0.5,0.5,15.0,15.0,5.0,,72.0,293.15,kite,qwen25_7b_standard
866,[],[],"['fabric', 'paper']",['park'],['entertaining'],"['blue', 'green', 'orange', 'purple', 'red', 'yellow']","['rectangle', 'rhombus', 'triangle']",3.0,15.0,500.0,4.0,10.0,,15.0,500.0,4.0,10.0,3.0,15.0,500.0,6.0,15.0,0.15,50.0,0.5,5.0,15.0,15.0,5.0,,,293.15,kite,qwen25_7b_standard
867,[],[],"['cloth', 'fabric', 'nylon', 'paper']",['park'],[],"['blue', 'green', 'orange', 'purple', 'red', 'yellow']","['delta', 'rhombus', 'trapezoid']",3.0,60.0,500.0,4.5,10.5,3.0,60.0,,4.0,10.5,5.0,15.0,150.0,4.0,15.0,0.5,50.0,0.5,0.5,15.0,15.0,5.0,,72.0,293.15,kite,qwen25_7b_standard
868,[],[],"['fabric', 'nylon', 'paper']","['beach', 'field', 'park']",[],"['blue', 'green', 'purple', 'red', 'yellow']","['rectangle', 'rhombus', 'star', 'triangle']",3.0,15.0,300.0,4.5,10.0,3.0,15.0,500.0,4.5,10.0,5.0,15.0,500.0,4.5,10.5,0.1,50.0,0.5,0.5,15.0,15.0,5.0,,,293.15,kite,qwen25_7b_standard
869,[],[],['paper'],['park'],[],"['blue', 'green', 'purple', 'red', 'yellow']","['rectangle', 'rhombus', 'triangle']",3.0,15.0,500.0,4.5,6.0,3.0,15.0,500.0,3.0,10.5,5.0,15.0,,4.5,10.5,0.5,50.0,0.5,0.5,15.0,5.0,5.0,,72.0,293.15,kite,qwen25_7b_standard
870,[],[],"['fabric', 'nylon', 'paper']",['park'],[],"['blue', 'green', 'orange', 'purple', 'red', 'yellow']","['rectangle', 'rhombus', 'star', 'triangle']",3.0,10.0,150.0,4.5,10.5,3.0,15.0,500.0,4.5,10.0,5.0,15.0,150.0,6.0,15.0,0.5,50.0,0.5,0.5,5.0,15.0,5.0,,,293.15,kite,qwen25_7b_standard
871,[],[],"['fabric', 'paper']",['park'],[],"['blue', 'green', 'orange', 'purple', 'red', 'yellow']","['heart', 'rectangle', 'rhombus', 'triangle']",3.0,15.0,500.0,4.5,10.0,,15.0,150.0,4.0,10.0,3.0,15.0,,4.5,15.0,0.5,50.0,0.5,0.5,15.0,15.0,5.0,,,298.15,kite,qwen25_7b_standard
872,['smooth'],[],"['fabric', 'nylon', 'paper']",['park'],[],"['blue', 'green', 'purple', 'red', 'yellow']","['heart', 'rectangle', 'rhombus', 'star', 'triangle']",3.0,15.0,500.0,30.0,10.5,3.0,15.0,500.0,3.0,5.0,5.0,15.0,150.0,6.0,15.0,0.15,50.0,0.5,0.5,15.0,15.0,5.0,20.5,,293.15,kite,qwen25_7b_standard
873,[],[],"['cloth', 'fabric', 'nylon', 'paper']","['beach', 'field', 'outdoor', 'park']",[],"['blue', 'green', 'purple', 'red', 'yellow']","['heart', 'rectangle', 'rhombus', 'triangle']",3.0,60.0,500.0,4.5,10.5,3.0,150.0,500.0,4.5,10.0,3.0,15.0,150.0,4.5,15.0,0.5,50.0,0.5,0.5,15.0,15.0,5.0,,,298.15,kite,qwen25_7b_standard
874,[],[],"['cloth', 'nylon', 'paper', 'plastic']",['park'],[],"['blue', 'green', 'orange', 'purple', 'red', 'yellow']","['rectangle', 'rhombus', 'triangle']",3.0,15.0,500.0,4.5,10.0,3.0,60.0,500.0,4.5,5.0,3.0,15.0,800.0,6.0,15.0,0.1,50.0,0.5,0.5,15.0,5.0,5.0,20.5,,293.15,kite,qwen25_7b_standard
875,[],[],"['cloth', 'fabric', 'nylon', 'paper']",['park'],[],"['black', 'blue', 'green', 'purple', 'red', 'white', 'yellow']","['rectangle', 'regular hexagon', 'regular pentagon', 'rhombus', 'triangle']",3.0,15.0,500.0,4.5,10.0,3.0,15.0,500.0,4.0,10.5,3.0,15.0,300.0,6.0,15.0,0.5,50.0,0.5,0.5,15.0,15.0,5.0,,,293.15,kite,qwen25_7b_standard
876,[],[],"['cloth', 'paper']","['beach', 'field', 'park']",[],"['blue', 'green', 'purple', 'red', 'yellow']","['rectangle', 'regular hexagon', 'rhombus', 'triangle']",3.0,15.0,500.0,4.5,10.5,3.0,15.0,500.0,4.0,10.0,3.0,15.0,150.0,4.5,10.5,0.15,50.0,0.5,0.5,15.0,15.0,5.0,20.5,,293.15,kite,qwen25_7b_standard
877,[],[],"['cloth', 'fabric', 'nylon', 'paper']",['park'],[],"['blue', 'green', 'purple', 'red', 'yellow']","['rectangle', 'rhombus', 'triangle']",3.0,15.0,500.0,3.0,6.0,3.0,60.0,500.0,3.0,10.5,4.5,150.0,150.0,36.0,15.0,0.1,50.0,0.5,5.0,15.0,15.0,5.0,,,293.15,kite,qwen25_7b_standard
878,[],[],"['cloth', 'fabric', 'nylon', 'paper']",['park'],[],"['black', 'blue', 'green', 'orange', 'purple', 'red', 'white', 'yellow']","['heart', 'rhombus', 'trapezoid', 'triangle']",3.0,15.0,500.0,4.5,10.0,3.0,60.0,150.0,3.0,10.0,4.5,15.0,,6.0,10.5,0.5,50.0,0.5,0.5,5.0,15.0,5.0,,,293.15,kite,qwen25_7b_standard
879,[],[],"['cloth', 'paper']",['park'],[],"['blue', 'green', 'purple', 'red', 'yellow']","['heart', 'rectangle', 'rhombus', 'star', 'triangle']",3.0,15.0,500.0,3.0,10.5,3.0,15.0,500.0,4.5,10.5,3.0,15.0,300.0,60.0,10.5,0.1,50.0,0.5,0.5,15.0,5.0,5.0,,,298.15,kite,qwen25_7b_standard
880,['metallic'],[],"['fiberglass', 'metal', 'plastic', 'wood']",['lake'],[],"['blue', 'green', 'red', 'white', 'yellow']",['boat'],2.5,2.5,2000.0,60.0,6.0,1.5,150.0,1500.0,60.0,5.0,5.0,30.0,3000.0,150.0,15.0,50.0,15000.0,500.0,500.0,500.0,500.0,500.0,,,293.15,boat,qwen25_7b_standard
881,['metallic'],[],"['fiberglass', 'metal', 'plastic', 'wood']",['lake'],[],"['black', 'blue', 'green', 'red', 'white', 'yellow']",['boat'],3.0,2.5,3000.0,6.0,6.0,1.5,150.0,1500.0,60.0,5.0,5.0,300.0,3000.0,150.0,15.0,50.5,5000.0,500.0,5000.0,2000.5,500.0,500.0,0.0,72.0,298.15,boat,qwen25_7b_standard
882,[],[],"['fiberglass', 'metal', 'wood']",['lake'],[],"['black', 'blue', 'green', 'red', 'white', 'yellow']",['boat'],2.5,200.0,2000.0,60.0,6.0,1.5,150.0,2000.0,60.0,6.0,5.0,30.0,3000.0,15.0,15.0,50.0,5000.0,500.0,5000.0,5000.0,500.0,500.0,,,293.15,boat,qwen25_7b_standard
883,['metallic'],[],"['fiberglass', 'metal', 'plastic', 'wood']",['lake'],[],"['black', 'blue', 'green', 'grey', 'red', 'seal brown', 'white', 'yellow']",['boat'],3.0,200.0,2000.0,6.0,6.0,1.5,150.0,1500.0,60.0,3.5,5.0,30.0,3000.0,15.0,15.0,50.2,5000.0,500.0,1000.0,2000.0,500.0,500.0,,,293.15,boat,qwen25_7b_standard
884,[],[],"['fiberglass', 'metal', 'plastic', 'wood']",['lake'],[],['blue'],[],2.5,30.5,2000.0,60.0,8.0,1.5,150.0,1500.0,60.0,6.0,5.0,30.5,3000.0,24.0,15.0,50.0,5000.0,150.0,2000.0,5000.0,500.0,500.0,,,293.15,boat,qwen25_7b_standard
885,[],[],"['fiberglass', 'metal', 'wood']",['lake'],[],[],[],2.5,200.0,2000.0,6.0,8.0,1.5,150.0,2000.0,60.0,5.0,5.0,300.0,3000.0,15.0,15.0,50.0,150000.0,500.0,500.0,500.0,500.0,500.0,,72.0,293.15,boat,qwen25_7b_standard
886,['metallic'],[],"['fiberglass', 'metal', 'plastic', 'wood']","['lake', 'ocean', 'pond', 'river']",[],['white'],['cylindrical'],2.5,2.5,2000.0,60.0,6.0,1.5,150.0,2000.0,60.0,5.0,5.0,30.0,5000.0,20.0,15.0,50.0,5000.0,500.0,5000.0,5000.0,500.0,500.0,,,293.15,boat,qwen25_7b_standard
887,['metallic'],[],"['fiberglass', 'metal', 'plastic', 'wood']",['lake'],[],['blue'],['boat'],2.5,200.0,3000.0,60.0,6.0,1.5,150.0,1500.0,60.0,3.0,5.0,300.0,3000.0,20.0,15.0,50.0,5000.0,150.0,250.0,2500.0,500.0,500.0,,72.0,293.15,boat,qwen25_7b_standard
888,['metallic'],[],"['fiberglass', 'metal', 'plastic', 'wood']",['lake'],[],['blue'],[],2.5,150.0,3000.0,6.0,6.0,1.5,150.0,1500.0,60.0,6.0,5.0,30.0,3000.0,20.0,15.0,50.0,5000.0,500.0,1500.0,5000.0,500.0,500.0,,,298.15,boat,qwen25_7b_standard
889,[],[],"['fiberglass', 'metal', 'wood']",['lake'],[],['blue'],['boat'],2.5,200.5,3000.0,6.0,6.0,1.5,150.0,1500.0,60.0,3.0,5.0,30.0,3000.0,15.0,15.0,50.0,5000.0,150.0,150.0,5000.0,500.0,500.0,,72.0,293.15,boat,qwen25_7b_standard
890,['metallic'],[],"['fiberglass', 'metal', 'wood']",['lake'],[],['blue'],[],2.5,200.5,2000.0,6.0,6.0,1.5,150.0,1500.0,60.0,6.0,5.0,300.0,3000.0,150.0,15.0,50.0,5000.0,500.0,500.0,500.0,500.0,500.0,,,293.15,boat,qwen25_7b_standard
891,['metallic'],[],"['fiberglass', 'metal', 'wood']",['lake'],[],"['black', 'blue', 'green', 'grey', 'red', 'white', 'yellow']",[],2.5,200.0,2000.0,60.0,6.0,1.5,150.0,1500.0,60.0,6.0,5.0,30.0,3000.0,15.0,15.0,50.0,5000.0,500.0,2000.0,2500.0,500.0,500.0,0.0,72.0,293.15,boat,qwen25_7b_standard
892,[],[],"['fiberglass', 'metal', 'plastic', 'wood']",['lake'],[],['blue'],['boat'],2.5,200.5,2000.0,60.0,6.0,1.5,150.0,1500.0,60.0,3.5,5.0,300.0,3000.0,15.0,20.5,50.0,5000.0,500.0,500.0,5000.0,500.0,500.0,0.0,,293.15,boat,qwen25_7b_standard
893,['metallic'],[],"['fiberglass', 'metal', 'plastic', 'wood']",['lake'],[],"['black', 'blue', 'green', 'grey', 'or', 'red', 'silver', 'white', 'yellow']",['boat'],3.0,2.5,3000.0,6.0,6.0,1.5,150.0,1500.0,60.0,5.0,5.0,300.0,3000.0,150.0,20.5,50.0,15000.0,500.0,2500.0,2000.5,500.0,2500.0,,72.0,293.15,boat,qwen25_7b_standard
894,['metallic'],[],"['fiberglass', 'metal', 'plastic', 'wood']",['lake'],[],"['black', 'blue', 'green', 'grey', 'red', 'silver', 'white', 'yellow']",[],2.5,200.5,2000.0,6.0,6.0,1.5,150.0,1500.0,60.0,5.0,5.0,300.0,3000.0,15.0,15.0,50.0,5000.0,500.0,1500.0,,500.0,250.0,,68.0,293.15,boat,qwen25_7b_standard
895,['metallic'],[],"['fiberglass', 'metal', 'plastic', 'wood']",['lake'],[],"['blue', 'green', 'red', 'white', 'yellow']",['boat'],2.5,200.0,2000.0,60.0,6.0,1.5,150.0,1500.0,60.0,6.0,5.0,30.0,5000.0,150.0,20.5,50.0,5000.0,500.0,5000.0,500.0,500.0,250.0,,72.0,293.15,boat,qwen25_7b_standard
896,['metallic'],[],"['fiberglass', 'metal', 'plastic', 'wood']",['lake'],[],"['black', 'blue', 'green', 'grey', 'red', 'white', 'yellow']",[],3.0,2.5,1500.0,60.0,8.0,1.5,150.0,1500.0,60.0,5.0,5.0,30.0,3000.0,150.0,15.0,150.2,5000.0,500.0,500.0,500.0,500.0,500.0,,72.0,293.15,boat,qwen25_7b_standard
897,['metallic'],[],"['fiberglass', 'metal', 'wood']",['lake'],[],"['black', 'blue', 'green', 'grey', 'red', 'white', 'yellow']",['boat'],2.5,2.5,1500.0,60.0,8.0,1.5,150.0,2000.0,60.0,5.0,5.0,30.0,3000.0,150.0,20.5,50.0,5000.0,500.0,500.0,500.0,500.0,500.0,0.0,,293.15,boat,qwen25_7b_standard
898,['metallic'],[],"['fiberglass', 'metal', 'plastic', 'wood']",['lake'],[],"['black', 'blue', 'green', 'grey', 'red', 'white']",['boat'],2.5,2.5,2000.0,6.0,8.0,1.5,150.0,1500.0,60.0,3.5,5.0,50.0,3000.0,15.0,15.0,50.2,5000.0,500.0,500.0,5000.0,500.0,500.0,0.0,72.0,293.15,boat,qwen25_7b_standard
899,['metallic'],[],"['fiberglass', 'metal', 'plastic', 'wood']",['lake'],[],['blue'],[],2.5,2.5,2000.0,60.0,6.0,1.5,150.0,1500.0,60.0,5.0,5.0,30.0,3000.0,15.0,15.0,50.0,5000.0,150.0,500.0,5000.0,500.0,500.0,,72.0,293.15,boat,qwen25_7b_standard
900,['smooth'],[],['glass'],"['bar', 'dining room', 'kitchen', 'restaurant', 'table']",[],"['blue', 'green', 'purple', 'red', 'transparent', 'white']",['bowl'],0.25,8.5,70.0,3.0,0.15,0.25,20.0,200.0,6.0,0.5,0.25,25.0,180.0,8.0,0.5,0.35,350.0,0.5,8.0,25.0,15.0,0.0,13.0,55.0,288.15,wine glass,qwen25_7b_standard
901,['smooth'],[],"['glass', 'plastic']","['bar', 'table']",[],"['blue', 'green', 'purple', 'red', 'transparent', 'white']",[],0.25,8.5,70.0,3.0,0.25,0.3,25.0,200.0,6.0,0.5,0.25,25.0,250.0,6.5,0.5,0.5,250.0,0.5,8.5,20.5,15.0,0.0,13.0,65.0,293.15,wine glass,qwen25_7b_standard
902,['stained'],[],['glass'],"['bar', 'dining room', 'kitchen', 'restaurant', 'table']",[],"['blue', 'green', 'red', 'transparent', 'white']",[],0.25,8.5,70.0,3.5,0.15,0.25,20.0,250.0,6.0,0.5,0.25,20.5,250.0,6.0,0.5,0.5,250.0,0.5,8.0,15.0,15.0,0.5,12.0,55.0,285.15,wine glass,qwen25_7b_standard
903,['stained'],[],"['glass', 'steel']","['dining room', 'kitchen', 'restaurant', 'table']",['reusable'],"['blue', 'green', 'purple', 'red', 'transparent', 'white']",[],0.15,8.5,50.0,3.5,0.15,0.25,20.5,250.0,6.0,0.5,0.25,25.0,250.0,4.5,0.5,0.5,250.0,0.5,8.0,25.0,15.0,0.5,13.0,55.0,288.15,wine glass,qwen25_7b_standard
904,['stained'],[],"['glass', 'plastic']","['bar', 'restaurant', 'table']",[],"['blue', 'green', 'purple', 'red', 'transparent', 'white']",[],0.15,8.5,70.0,3.0,0.15,0.25,25.0,250.0,6.0,0.5,0.25,25.0,200.0,4.5,0.15,0.5,250.0,0.5,8.5,25.0,15.0,0.0,13.0,60.0,290.15,wine glass,qwen25_7b_standard
905,[],[],['glass'],"['bar', 'dining room', 'kitchen', 'restaurant', 'table']",[],"['blue', 'green', 'purple', 'red', 'transparent', 'white']",[],0.15,8.0,45.0,3.0,0.15,0.25,20.5,250.0,6.5,0.5,0.25,25.0,250.0,6.0,0.25,0.5,250.0,0.5,8.0,25.0,15.0,0.25,13.0,55.0,280.15,wine glass,qwen25_7b_standard
906,['stained'],[],"['glass', 'steel']","['bar', 'dining room', 'restaurant', 'table']",[],"['green', 'red', 'transparent', 'white']",[],0.25,8.5,50.0,3.5,0.15,0.25,25.0,200.0,6.0,0.5,0.25,25.0,250.0,6.0,0.5,0.5,350.0,0.5,8.5,20.5,15.0,0.0,12.0,55.0,293.15,wine glass,qwen25_7b_standard
907,['smooth'],[],"['glass', 'plastic']","['bar', 'shelf', 'table']",[],[],[],0.05,8.5,70.0,3.5,0.15,0.25,20.0,250.0,5.0,0.5,0.25,25.0,150.0,6.0,0.5,0.5,300.0,0.5,8.0,15.0,15.0,0.5,13.0,55.0,280.15,wine glass,qwen25_7b_standard
908,"['smooth', 'stained']",[],"['glass', 'steel']","['bar', 'dining room', 'kitchen', 'table']",[],"['blue', 'green', 'purple', 'red', 'transparent', 'white']",[],0.25,8.5,45.0,3.5,0.25,0.25,25.0,180.0,6.0,0.5,0.25,25.0,250.0,6.0,0.5,0.5,300.0,0.5,8.5,15.0,15.0,0.0,13.0,60.0,280.15,wine glass,qwen25_7b_standard
909,[],[],['plastic'],"['bar', 'restaurant', 'table']",[],"['blue', 'green', 'purple', 'red', 'transparent']",[],0.15,8.5,70.0,3.5,0.15,0.25,25.0,200.0,6.0,0.5,0.25,25.0,200.0,6.0,0.5,0.45,250.0,0.5,8.0,25.0,15.0,0.5,13.0,60.0,280.15,wine glass,qwen25_7b_standard
910,['smooth'],[],"['glass', 'steel']","['bar', 'dining room', 'kitchen', 'restaurant', 'table']",[],"['blue', 'green', 'red', 'transparent', 'white']",[],0.15,8.0,40.0,4.0,0.15,0.25,25.0,250.0,6.5,0.5,0.25,25.0,250.0,6.0,0.5,0.5,300.0,0.5,8.5,25.0,15.0,0.5,12.0,65.0,288.15,wine glass,qwen25_7b_standard
911,[],[],"['glass', 'steel']","['bar', 'dining room', 'kitchen', 'table']",[],"['green', 'red', 'transparent', 'white']",[],0.15,8.5,60.5,3.5,0.15,0.25,25.0,250.0,6.5,0.5,0.25,25.0,200.0,6.0,0.5,0.45,350.0,0.5,8.5,25.0,15.99,0.0,13.0,60.0,293.15,wine glass,qwen25_7b_standard
912,['stained'],[],['plastic'],['table'],[],"['blue', 'green', 'red', 'transparent', 'white']",[],0.05,8.5,70.0,3.0,0.15,0.35,25.0,200.0,6.0,0.25,0.25,25.0,250.0,6.0,0.1,0.5,350.0,0.5,8.0,25.0,15.0,0.5,10.0,60.0,293.15,wine glass,qwen25_7b_standard
913,['stained'],[],"['glass', 'steel']","['dining room', 'kitchen', 'restaurant', 'table']",[],"['blue', 'green', 'red', 'transparent', 'white']",[],0.25,8.0,70.0,3.5,0.15,0.25,25.0,250.0,6.0,0.5,0.25,25.0,150.0,6.5,0.5,0.35,250.0,0.5,8.0,25.0,15.0,0.0,10.0,55.0,298.15,wine glass,qwen25_7b_standard
914,[],[],"['plastic', 'steel']",[],[],"['green', 'purple', 'red', 'transparent', 'white']",[],0.15,8.5,60.0,3.5,0.15,0.25,25.0,200.0,6.0,0.5,0.25,25.0,250.0,5.0,0.5,0.35,350.0,0.5,8.5,15.0,15.0,0.25,13.0,60.0,293.15,wine glass,qwen25_7b_standard
915,[],[],"['glass', 'steel']",['dining room'],[],"['blue', 'green', 'purple', 'red', 'transparent', 'white']",['saucer'],0.15,8.5,65.0,3.0,0.15,0.25,20.5,250.0,6.0,0.5,0.25,20.5,250.0,6.0,0.5,0.45,250.0,0.5,8.0,15.0,15.0,0.0,10.0,60.0,293.15,wine glass,qwen25_7b_standard
916,[],[],['glass'],"['dining room', 'kitchen', 'restaurant', 'table']",[],['red'],[],0.15,8.5,70.0,3.5,0.15,0.35,20.5,250.0,5.0,0.25,0.25,25.0,180.0,6.0,0.5,0.5,300.0,0.5,8.0,15.0,15.0,0.0,13.0,60.0,280.15,wine glass,qwen25_7b_standard
917,[],[],"['glass', 'steel']","['dining room', 'kitchen', 'table']",[],"['blue', 'green', 'red', 'transparent', 'white']",['saucer'],0.25,8.5,70.0,3.0,0.15,0.25,20.5,180.0,6.0,0.5,0.25,20.0,250.0,5.0,0.5,0.5,350.0,0.5,8.5,25.0,15.0,0.0,13.0,60.0,293.15,wine glass,qwen25_7b_standard
918,[],[],['glass'],"['bar', 'dining room', 'kitchen', 'table']",[],['transparent'],"['bowl', 'cylinder']",0.15,8.5,70.0,3.5,0.15,0.25,25.0,250.0,6.0,0.5,0.25,25.0,250.0,6.0,0.5,0.5,250.0,0.5,8.0,25.0,15.0,0.0,12.0,65.0,288.15,wine glass,qwen25_7b_standard
919,[],[],['glass'],['table'],[],"['green', 'red', 'transparent', 'white']",[],0.15,8.5,70.0,3.0,0.15,0.25,25.0,250.0,6.0,0.5,0.25,25.0,150.0,6.5,0.5,0.35,0.35,0.5,8.0,15.0,15.0,0.5,10.0,60.0,280.15,wine glass,qwen25_7b_standard
920,['smooth'],[],"['ceramic', 'plastic', 'steel']","['bathroom', 'restroom']",[],['blue'],"['round', 'square']",0.7,60.0,450.0,18.0,1.5,1.5,80.0,800.0,30.0,4.0,1.5,80.0,700.0,24.5,6.0,20.5,30000.0,50.0,30.0,50.0,50.0,0.0,20.0,70.0,293.15,toilet,qwen25_7b_standard
921,['smooth'],[],"['ceramic', 'plastic', 'steel']",['bathroom'],[],['blue'],"['oval', 'rectangle', 'round', 'square']",0.8,60.0,700.0,16.0,2.0,1.5,80.0,800.0,36.0,3.0,1.5,75.0,800.0,18.0,5.0,30.0,15000.0,50.0,350.0,150.0,50.0,50.0,20.0,70.0,293.15,toilet,qwen25_7b_standard
922,['smooth'],[],"['ceramic', 'plastic', 'steel']","['bathroom', 'restroom']",['hygienic'],['blue'],"['oval', 'rectangle', 'round', 'square']",0.7,45.0,700.0,16.0,1.5,1.5,80.0,800.0,36.0,3.0,1.5,80.0,800.0,24.0,6.0,30.0,30000.0,50.0,30.0,50.0,50.0,0.0,20.5,70.0,293.15,toilet,qwen25_7b_standard
923,['smooth'],[],"['ceramic', 'plastic', 'steel']",['bathroom'],[],['blue'],"['oval', 'round']",0.8,60.0,600.0,16.0,1.5,1.5,80.0,800.0,36.0,3.5,1.2,60.0,800.0,24.0,5.0,30.0,30000.0,50.0,50.0,50.0,50.0,150.0,20.5,70.0,298.15,toilet,qwen25_7b_standard
924,['smooth'],[],[],"['bathroom', 'restroom', 'room']",,['blue'],"['oval', 'rectangle', 'round', 'square']",0.8,50.0,600.0,18.0,1.5,1.5,80.0,800.0,36.0,3.0,1.5,80.0,800.0,24.0,6.0,30.0,15000.0,50.0,20.0,50.0,50.0,0.0,20.5,70.0,293.15,toilet,qwen25_7b_standard
925,"['porous', 'smooth']",[],[],"['bathroom', 'restroom']",[],['blue'],"['oval', 'rectangle', 'round', 'square']",0.8,45.0,500.0,18.0,2.0,1.5,80.0,800.0,36.0,4.5,1.5,75.0,800.0,24.5,6.0,30.0,30000.0,50.0,20.0,150.0,50.0,50.0,20.0,80.0,293.15,toilet,qwen25_7b_standard
926,['smooth'],[],"['ceramic', 'metal', 'plastic']",['bathroom'],[],['blue'],['round'],0.8,60.0,400.0,16.0,1.5,1.5,80.0,800.0,36.0,5.0,1.5,80.0,700.0,24.0,6.0,50.0,15000.0,50.0,30.0,50.0,50.0,50.0,20.0,70.0,298.15,toilet,qwen25_7b_standard
927,"['glossy', 'smooth']",[],"['ceramic', 'plastic', 'steel']","['bathroom', 'restroom']",[],['blue'],"['oval', 'rectangle', 'round', 'square']",0.7,60.0,600.0,16.0,2.0,1.5,80.0,800.0,36.0,5.0,1.5,80.0,800.0,24.0,6.0,30.0,15000.0,50.0,50.0,50.0,50.0,50.0,20.0,70.0,298.15,toilet,qwen25_7b_standard
928,['smooth'],[],"['ceramic', 'plastic', 'steel']",['bathroom'],[],['blue'],"['oval', 'rectangle', 'round', 'square']",0.7,70.0,600.0,16.0,1.5,1.5,80.0,800.0,36.0,3.5,1.5,80.0,800.0,24.0,6.0,30.0,20000.0,50.0,50.0,150.0,50.0,50.0,20.0,70.0,293.15,toilet,qwen25_7b_standard
929,['smooth'],[],"['ceramic', 'plastic', 'steel']",['bathroom'],[],['blue'],"['oval', 'rectangle', 'round', 'square']",0.7,60.0,700.0,16.0,2.0,1.5,80.0,800.0,36.0,4.0,1.5,60.0,700.0,24.0,6.0,30.0,20000.0,50.0,50.0,150.0,50.0,50.0,20.0,70.0,298.15,toilet,qwen25_7b_standard
930,['smooth'],[],[],"['bathroom', 'restroom']",['private'],['blue'],"['oval', 'rectangle', 'round', 'square']",0.7,60.0,500.0,16.0,1.5,1.5,80.0,800.0,36.0,5.0,1.5,150.0,800.0,24.0,6.0,25.0,30000.0,50.0,30.0,50.0,50.0,50.0,20.0,70.0,298.15,toilet,qwen25_7b_standard
931,['smooth'],[],"['ceramic', 'steel']","['bathroom', 'restroom', 'room']",[],['blue'],"['oval', 'rectangle', 'round', 'square']",0.7,60.0,600.0,16.5,1.5,1.5,80.0,800.0,36.0,5.0,1.5,100.0,800.0,18.0,5.0,50.0,15000.0,50.0,50.0,50.0,50.0,50.0,20.0,80.0,298.15,toilet,qwen25_7b_standard
932,['smooth'],[],"['ceramic', 'plastic', 'steel']","['bathroom', 'restroom']",[],['blue'],"['circular', 'oval', 'rectangle']",0.7,60.0,700.0,16.0,1.5,1.5,80.0,800.0,36.0,3.5,1.5,100.0,700.0,24.5,6.0,30.0,5000.0,50.0,50.0,150.0,50.0,50.0,20.0,70.0,293.15,toilet,qwen25_7b_standard
933,"['porous', 'smooth']",[],"['ceramic', 'plastic', 'steel']","['bathroom', 'restroom']",[],['blue'],"['oval', 'round']",0.8,50.0,600.0,16.0,1.5,1.5,80.0,800.0,36.0,3.0,1.2,60.0,800.0,18.0,5.0,30.0,5000.0,50.0,50.0,50.0,50.0,50.0,20.5,70.0,293.15,toilet,qwen25_7b_standard
934,['smooth'],[],"['ceramic', 'plastic', 'steel']","['bathroom', 'restroom', 'room']",,['blue'],"['oval', 'rectangle', 'round', 'square']",0.8,45.0,600.0,18.0,2.0,1.5,80.0,800.0,36.0,4.0,1.5,60.0,800.0,24.0,6.0,50.0,30000.0,50.0,30.0,50.0,50.0,50.0,20.0,80.0,298.15,toilet,qwen25_7b_standard
935,['smooth'],[],"['ceramic', 'plastic', 'steel']","['bathroom', 'restroom']",[],['blue'],"['oval', 'round']",0.7,60.0,700.0,16.0,1.5,1.5,80.0,800.0,36.0,4.5,1.5,80.0,800.0,18.0,6.0,30.0,15000.0,50.0,50.0,50.0,50.0,50.0,20.0,70.0,298.15,toilet,qwen25_7b_standard
