,texture,pattern,material,location,disposition,colour,shape,width_meters,width_centimeters,width_millimeters,width_inches,width_feet,height_meters,height_centimeters,height_millimeters,height_inches,height_feet,length_meters,length_centimeters,length_millimeters,length_inches,length_feet,weight_kilograms,weight_grams,weight_pounds,weight_ounces,value_US dollars,value_euros,value_pounds,temperature_celsius,temperature_fahrenheit,temperature_kelvin,concept,model_name
944,"['fibrous', 'rough', 'scaly', 'soft']",[],"['animal skin', 'leather', 'skin']",[],[],"['black', 'grey', 'seal brown']",[],1.8,300.0,1730.0,900.0,10.5,12.5,300.0,1200.0,740.0,1053.647983333,1.8,700.5,14000.0,720.0,10.5,6000.0,6000.0,,,7000.0,1800.5,6300.0,28.0,70.5,274.0,elephant,qwen25_1b_standard
945,['rough'],[],"['leather', 'plastic', 'skin', 'wool']",[],"['herbivorous', 'powerful']","['grey', 'seal brown', 'white']",[],3.0,273.0,4000.0,70.0,10.24,12.5,604.0,1500.0,130.4,10.0,13.0,203.5,3000.0,105.6,10.6,,800.0,12000.0,7000.0,,250.0,1000.0,27.0,130.8,310.2,elephant,qwen25_1b_standard
946,['soft'],[],"['leather', 'plastic', 'skin', 'wool']",['rainforest'],[],"['black', 'grey', 'seal brown', 'white']",[],3.0,305.2,35000.0,750.0,10.5,6.0,605.0,2100.0,900.0,10.5,2.53,2800.0,13250.0,96.0,10.5,,6000.0,,7000.0,120000.0,12500.0,6500.0,35.0,130.0,275.16,elephant,qwen25_1b_standard
947,['soft'],[],"['leather', 'plastic', 'skin']",[],['social'],"['black', 'grey', 'seal brown', 'white']",[],2.54,240.0,1800.0,650.4,8.5,2.34,1320.0,7000.0,107.3,12.43,1.25,1950.0,3500.0,600.0,8.5,5000.0,6000.0,7500.0,,5000.0,5000.0,6000.0,30.5,70.0,305.16,elephant,qwen25_1b_standard
948,[],[],"['animal skin', 'leather', 'skin']",[],[],"['grey', 'pink', 'seal brown', 'white']",[],1.8,140.8,1900.0,750.0,6.0,3.0,208.5,6500.0,640.0,10.5,1.8,250.0,6200.5,1065.84,12.0,5000.0,23000.0,7900.0,7000.0,6000.58,5040.78,,30.6,75.0,306.0,elephant,qwen25_1b_standard
949,[],[],"['cork', 'leather', 'plastic', 'skin']",['forest'],['public'],"['grey', 'seal brown', 'white']",[],3.0,1300.0,2500.0,70.0,10.0,,1325.0,6500.0,1250.0,10.5,3.25,1630.0,1500.0,1043.0,10.5,5000.0,10000.0,,,,1045.69,6000.0,25.78,90.4,302.15,elephant,qwen25_1b_standard
950,[],[],"['leather', 'plastic', 'skin', 'wool']",[],[],"['grey', 'seal brown', 'white']","['ellipsoid', 'sphere']",3.2,205.5,1300.0,1023.5,10.5,1.4,1500.0,2400.0,605.478125,10.0,4.5,6043.2,2000.0,82.0,10.5,5000.0,8000.0,,8000.0,2000.0,4050.23,,30.5,95.0,310.2,elephant,qwen25_1b_standard
951,[],[],"['animal skin', 'cloth', 'plaster']","['museum', 'park', 'zoo']",[],"['grey', 'seal brown', 'white']",[],3.0,305.4,1300.0,670.0,9.0,1.53,1200.0,2700.0,960.0,60.0,25.0,250.0,18000.0,800.0,12.5,,2000.0,12500.0,,,100.0,6000.0,29.0,68.0,305.0,elephant,qwen25_1b_standard
952,[],[],"['animal skin', 'leather', 'skin']",['forest'],[],"['grey', 'seal brown', 'white']","['oval', 'pyramid', 'round']",3.0,1400.0,12000.0,72.0,10.5,1.24,1300.0,1300.0,1300.0,10.5,3.5,350.0,1300.0,1027.5,12.5,6000.0,6000.0,800.0,,20000.0,18750.0,7000.0,32.5,75.0,315.0,elephant,qwen25_1b_standard
953,[],[],"['animal skin', 'leather', 'skin']",,['powerful'],"['grey', 'seal brown', 'white']","['polygon', 'trapezoid']",12.0,402.5,1900.0,60.0,10.0,3.0,1300.0,3000.0,984.0,12.0,12.0,1325.0,1250.0,1024.8,12.8,5460.1,1200000.0,,6200.0,1800.0,2000.0,7500.0,30.5,70.0,310.2,elephant,qwen25_1b_standard
954,"['smooth', 'soft']",[],"['cork', 'horn', 'leather', 'silk']",[],[],"['black', 'grey', 'seal brown', 'white']","['oval', 'round']",2.0,1400.0,0.0,650.0,10.5,0.8,300.0,2000.0,645.0,10.0,12.0,270.0,6000.0,650.0,13.5,5000.0,7000.0,7200.0,7000.0,4000.0,1500.0,840.0,30.0,80.5,273.15,elephant,qwen25_1b_standard
955,[],[],"['animal skin', 'leather', 'plastic', 'skin']",[],['sensitive'],"['grey', 'seal brown']","['circle', 'cone', 'rectangle', 'sphere']",2.5,2000.5,3200.0,80.0,9.0,10.5,150.0,1250.0,628.0,10.5,5.9,1600.0,2700.0,106.0,8.5,5000.0,8000.0,,,12000.0,9000.0,6000.0,30.5,70.0,310.2,elephant,qwen25_1b_standard
956,[],[],"['animal skin', 'leather', 'skin']",[],[],"['grey', 'seal brown', 'white']","['cylinder', 'oval', 'sphere']",0.56,273.0,1300.0,1024.0,10.5,13.0,3025.4,1400.0,600.0,6.5,20.5,450.0,13500.0,1065.0,10.5,,5000.0,,7000.0,1000.0,3000.0,6000.0,32.9,70.5,304.15,elephant,qwen25_1b_standard
957,[],[],"['animal skin', 'fiberglass', 'leather', 'plastic', 'skin']",[],['powerful'],"['black', 'grey', 'seal brown', 'white']",[],2.54,305.7,1200.0,600.0,10.5,14.0,700.0,16000.0,1043.8697582456984,8.3,1.85,1920.0,1800.0,1045.97,10.5,,5000.0,,7000.0,1045.63,1054.25,6000.0,27.0,72.0,310.2,elephant,qwen25_1b_standard
958,[],[],"['leather', 'plastic', 'skin']","['desert', 'forest', 'rainforest']",[],"['grey', 'seal brown', 'white']","['circular', 'rectangle']",3.5,1300.0,14000.0,72.0,10.5,1.25,203.0,4025.1,80.5,10.5,4.5,300.0,1250.0,1042.765,13.0,5600.0,5000.0,,,5000.0,1300.0,10000.0,32.5,103.6,308.15,elephant,qwen25_1b_standard
959,[],[],"['animal skin', 'leather', 'skin', 'wood']",[],['social'],"['black', 'grey', 'seal brown', 'white']",['round'],2.0,305.76,2000.0,850.0,10.5,3.5,302.5,1300.0,650.0,10.5,6.0,280.0,3500.0,700.0,9.58,,6000.0,12000.0,7000.0,5000.0,102489.0,7000.0,20.5,70.6,302.15,elephant,qwen25_1b_standard
960,[],[],"['fiberglass', 'leather', 'plastic']",['pocket'],"['fashionable', 'personal']","['black', 'blue', 'green', 'purple', 'red', 'seal brown', 'white', 'yellow']","['circular', 'rectangle', 'round', 'square']",0.15,15.0,25.4,6.5,10.25,0.12,23.5,250.0,9.5,10.5,0.15,30.5,30.0,10.5,10.5,0.5,500.0,1.5,5.84,50.0,25.0,15.0,20.5,70.0,273.15,handbag,qwen25_1b_standard
961,[],[],"['fabric', 'leather', 'nylon', 'plastic']",[],[],"['black', 'blue', 'green', 'purple', 'red', 'white']","['circular', 'oval', 'rectangle']",0.15,24.5,30.5,7.0,10.5,0.15,30.0,25.0,10.5,10.5,0.1,24.0,25.0,10.5,9.57,0.6,205.36,2.5,1.5,25.0,50.0,0.85,21.5,70.0,273.15,handbag,qwen25_1b_standard
962,[],[],"['leather', 'nylon']",['bag'],[],"['black', 'blue', 'green', 'purple', 'red', 'seal brown']","['rectangle', 'square']",0.15,26.0,25.4,7.62,7.5,0.125,30.5,30.0,6.0,7.0,0.12,30.0,30.5,7.5,12.0,0.5,1250.0,4.0,2.5,100.0,10.5,15.0,25.0,75.0,273.15,handbag,qwen25_1b_standard
963,[],[],"['fabric', 'leather', 'wool']","['bag', 'schoolhouse']",[],"['black', 'blue', 'green', 'red', 'seal brown']",['rectangle'],0.15,25.0,30.5,8.0,10.5,0.125,25.0,25.0,10.25,10.5,0.123456789,25.0,30.5,10.5,12.0,1.25,150.29,1.5,2.05,12.5,30.5,18.0,23.5,75.0,273.15,handbag,qwen25_1b_standard
964,[],[],"['fabric', 'leather', 'polyester']",[],"['fashionable', 'personal']","['black', 'blue', 'green', 'purple', 'red', 'yellow']","['oval', 'rectangle', 'round', 'square']",0.05,20.5,30.0,10.5,10.0,0.15,20.5,150.0,12.0,10.5,0.15,25.0,30.0,10.5,12.0,0.5,250.0,2.0,2.0,20.0,25.0,25.78,25.0,70.0,20.5,handbag,qwen25_1b_standard
965,[],[],"['fabric', 'leather', 'plastic']",['pocket'],"['essential', 'fashionable', 'personal']","['beige', 'black', 'blue', 'green', 'seal brown']","['cylindrical', 'rectangle']",0.15,30.5,25.4,8.5,10.5,0.16,30.5,180.5,7.0,10.5,0.25,30.0,25.4,9.5,10.5,0.6,150.0,1.25,1.5,,25.0,10.5,15.0,72.0,273.15,handbag,qwen25_1b_standard
966,['metallic'],[],"['fiberglass', 'leather', 'metal', 'polyester']",['bag'],"['essential', 'fashionable', 'versatile']","['black', 'blue', 'green', 'or', 'pink', 'purple', 'red', 'white']","['open cylinder', 'oval', 'rectangle', 'round', 'square']",0.16,23.5,25.4,8.5,8.5,0.15,28.0,25.0,9.0,10.5,0.25,30.5,30.48,12.5,8.0,1.5,0.5,1.0,4.15,150.49,15.0,15.0,15.6,72.0,273.15,handbag,qwen25_1b_standard
967,[],[],"['leather', 'plastic']","['bag', 'office', 'schoolhouse']","['elegant', 'fashionable', 'personal', 'versatile']","['black', 'blue', 'green', 'purple', 'red', 'seal brown', 'yellow']","['circular', 'oval', 'rectangle', 'round', 'square']",0.125,20.5,30.5,7.5,10.0,0.15,25.4,250.0,7.5,10.5,0.25,23.0,30.5,10.5,12.0,0.3,0.38,2.5,0.83,15.0,20.5,50.79,23.5,72.0,273.15,handbag,qwen25_1b_standard
968,[],[],"['leather', 'polyester']",['pocket'],"['fashionable', 'personal']","['black', 'green', 'red', 'seal brown', 'white']",[],0.15,18.5,20.5,10.5,6.0,0.12,28.5,30.0,10.0,10.5,0.15,30.5,25.0,7.5,12.0,0.6,1500.0,1.0,2.0,10.25,5.0,30.47,23.5,72.5,273.15,handbag,qwen25_1b_standard
969,[],[],"['leather', 'metal', 'plastic']",[],"['fashionable', 'personal']","['black', 'blue', 'green', 'red', 'white']","['circular', 'cylindrical', 'rectangle']",0.27,25.0,24.5,7.25,10.5,10.5,24.5,23.5,8.5,10.4,0.15,20.5,30.5,8.5,8.0,0.85,1500.0,2.5,4.5,50.0,50.28,2.97,25.0,70.5,273.15,handbag,qwen25_1b_standard
970,[],[],"['leather', 'plastic', 'silk']",[],"['essential', 'personal']","['black', 'blue', 'green', 'red', 'white']","['cylinder', 'rectangle']",13.5,20.5,25.0,9.0,10.5,0.15,0.5,25.0,7.5,10.5,0.1,23.5,25.4,10.25,6.5,0.5,1050.0,2.5,3.5,40.9,15.0,30.5,18.5,68.0,273.15,handbag,qwen25_1b_standard
971,[],[],"['fiberglass', 'leather']","['bag', 'schoolhouse']","['fashionable', 'personal']","['black', 'blue', 'green', 'purple', 'red', 'seal brown', 'white']","['oval', 'rectangle', 'square', 'triangle', 'tube']",0.18,20.5,25.4,7.5,10.5,0.23,24.5,23.0,10.5,10.5,0.13,20.5,27.5,9.0,10.5,0.3,1050.0,1.5,2.5,,10.5,5.0,23.5,72.0,273.15,handbag,qwen25_1b_standard
972,[],[],"['cotton', 'leather', 'plastic']",[],"['essential', 'fashionable', 'personal']","['black', 'blue', 'green', 'pink', 'purple']",[],0.15,28.5,30.5,7.0,10.0,0.12,30.5,250.0,10.5,10.5,0.18,28.5,25.0,10.5,10.0,1.5,150.0,1.2,3.25,150.0,30.5,25.0,20.5,70.0,278.15,handbag,qwen25_1b_standard
973,['woven'],[],"['fabric', 'leather', 'nylon', 'polyester']","['car', 'pocket']",['fashionable'],"['black', 'blue', 'green', 'purple', 'red', 'seal brown', 'yellow']","['oval', 'rectangle', 'round', 'square']",0.13,30.5,25.4,7.25,10.0,0.15,30.0,25.0,7.25,8.5,0.13,30.5,24.5,10.5,10.5,1.25,1054.69,4.23,3.45,20.5,20.5,14.32,20.5,72.0,273.15,handbag,qwen25_1b_standard
974,[],[],"['fabric', 'leather', 'plastic']",[],"['fashionable', 'portable']","['black', 'blue', 'green', 'pink', 'red']","['oval', 'rectangle', 'round', 'square']",0.13,25.0,30.0,7.5,7.54,0.0685,20.5,30.0,7.5,10.5,0.14,24.5,30.0,7.5,10.5,0.5,50.0,2.5,3.0,25.0,25.0,50.78,23.5,70.0,273.15,handbag,qwen25_1b_standard
975,['woven'],[],"['leather', 'plastic']",['pocket'],[],"['black', 'blue', 'green', 'purple', 'red', 'white', 'yellow']","['circular', 'oval', 'rectangle', 'square']",0.05,24.5,18.5,9.5,8.5,0.12,25.0,250.0,12.0,10.5,0.12,30.5,23.5,10.5,10.5,0.6,250.0,2.5,3.25,20.5,20.5,15.0,20.5,70.5,273.15,handbag,qwen25_1b_standard
976,['woven'],[],"['leather', 'polyester']",['bag'],['essential'],"['black', 'blue', 'green', 'purple', 'red', 'white']","['cylinder', 'oblong', 'rectangle', 'sphere', 'trapezoid']",0.12,20.5,30.5,6.5,10.5,0.12,20.5,30.5,9.5,10.5,0.18,23.5,20.5,7.5,10.5,1.2,0.2,3.5,1.65,,10.25,25.0,25.0,70.0,365.15,handbag,qwen25_1b_standard
977,[],[],"['leather', 'plastic']",[],"['fashionable', 'personal', 'portable']","['black', 'blue', 'green', 'red', 'seal brown']","['oval', 'rectangle', 'round']",0.23,26.0,25.4,7.0,10.5,0.08,30.5,27.0,10.5,10.5,0.08,25.0,30.0,10.5,10.0,1.25,1000.0,1.5,3.5,13.09,49.0,15.67,17.6,68.0,273.15,handbag,qwen25_1b_standard
978,[],[],"['leather', 'nylon', 'polyester']",['bag'],"['fashionable', 'personal', 'portable']","['blue', 'green', 'purple', 'red', 'yellow']","['rectangle', 'round', 'square', 'triangle']",0.15,23.5,150.0,6.5,10.5,0.15,20.5,28.5,10.5,10.5,0.15,30.0,30.0,12.0,10.5,0.5,250.0,2.5,2.1,,25.0,15.0,20.5,70.5,273.15,handbag,qwen25_1b_standard
979,[],[],"['cotton', 'leather', 'polyester']",[],[],"['black', 'blue', 'green', 'purple', 'red', 'yellow']","['oval', 'rectangle', 'square']",0.15,23.5,25.0,10.5,10.5,0.15,30.0,25.0,10.5,10.0,0.15,30.5,30.5,9.5,10.5,1.5,150.0,1.25,4.85,15.0,25.0,15.0,20.5,75.0,273.15,handbag,qwen25_1b_standard
980,"['flecked', 'striped']",['striped'],[],[],['friendly'],['black'],[],1.45,193.0,2670.593,50.0,6.25,1.56,125.0,1500.0,60.0,5.0,1.24,170.5,2041.0,67.5,6.0,450.0,300.5,800.0,420.13,370.0,450.78,400.0,20.5,70.6,270.15,zebra,qwen25_1b_standard
981,['striped'],[],"['fur', 'leather']",[],[],,['stripe'],170.0,120.0,254.0,30.5,4.5,0.75,204.6,1400.58,60.0,4.5,0.57,1200.0,2075.0,48.5,10.5,375.0,340.0,205.74,856.0,1800.47,400.0,500.0,20.45,71.5,273.15,zebra,qwen25_1b_standard
982,['striped'],['striped'],"['cloth', 'leather', 'plastic']",[],[],['black'],[],0.75,145.0,100.0,125.0,5.0,0.75,180.0,165.8,62.0,6.14,150.0,1200.4,1500.0,63.2,6.28,430.7,3250.4697,700.0,105.4,150.0,400.0,400.0,32.0,70.64,305.16,zebra,qwen25_1b_standard
983,['striped'],['striped'],"['fiberglass', 'leather', 'plastic']",[],[],,[],1.25,165.0,1500.0,37.0,6.0,1.4,170.48,245.0,130.0,5.37,150.0,120.0,,540.0,6.0,305.8,340.0,120.5,615.0,250.0,120.0,50.0,20.5,70.6,324.15,zebra,qwen25_1b_standard
984,['striped'],[],"['animal skin', 'fur']",[],[],"['black', 'white']",[],1.67,123.45,203.8,25.0,4.06,0.93,105.46,1603.5,64.0,540.2,150.0,145.0,1900.5,49.0,409.3,305.6,40.0,740.0,406.25,205.46,800.0,400.0,25.0,64.1,304.15,zebra,qwen25_1b_standard
985,['striped'],[],['animal skin'],[],"['friendly', 'independent', 'sensitive']","['black', 'white']",['stripe'],0.78,125.6,1200.0,30.0,6.0,105.29,270.69,750.0,67.4,5.124,125.0,120.0,2700.0,60.0,47.2,385.0,320.0,250.0,480.12,500.17,450.69,70.35,20.5,70.6,313.15,zebra,qwen25_1b_standard
986,['striped'],['striped'],"['leather', 'plastic']",[],[],"['black', 'white']",[],1.35,120.5,1043.95,340.8,4.5,0.963,140.5,1300.0,60.0,5.0,1.4,120.0,1200.0,60.4,4.95,375.0,504.0,70.0,618.45,5000.0,200.0,130.4,23.5,72.0,274.15,zebra,qwen25_1b_standard
987,['striped'],[],"['fabric', 'leather']",[],[],"['black', 'white']",[],1.5,105.78,1305.7,60.0,6.0,1.57,125.0,1005.0,48.0,5.3,1.28,120.5,160.0,38.7,6.0,320.8,300.0,700.0,865.0,1800.0,150.0,140.0,20.5,80.0,275.15,zebra,qwen25_1b_standard
988,['striped'],['striped'],[],[],[],"['black', 'white']",[],0.96,74.5,2400.0,140.9,5.0,1.35,60.5,1500.0,42.0,5.0,1.3,205.1,1800.0,70.45,5.43,407.5,30000.0,709.8,750.2,1000.0,10.0,380.5,30.5,65.0,20.0,zebra,qwen25_1b_standard
989,['striped'],['striped'],"['fabric', 'skin']",[],[],,[],0.87,150.0,600.5,380.0,12.0,0.7856,180.5,1600.0,54.0,548.0,0.5498,140.0,275.0,60.4,6.5,380.5,360.0,900.0,235.0,,1400.6,200.0,17.0,70.5,273.15,zebra,qwen25_1b_standard
990,['striped'],"['plain', 'spotted']",[],[],[],"['black', 'white']",[],1.05,250.0,210.5,30.0,6.75,1.5,1425.0,1200.0,65.0,6.2,0.8,120.5,1800.0,60.4,10.5,405.0,325000.0,70.0,940.7,50000.0,150.0,850.0,30.5,75.0,308.15,zebra,qwen25_1b_standard
991,['striped'],['striped'],"['fur', 'leather']",[],[],"['black', 'white']",[],0.45,175.0,1320.0,30.47,7.5,1.25,140.0,1750.0,54.0,5.29,1.24,1200.0,1300.0,460.0,12.5,350.0,300.5,600.0,458.39,500.0,350.0,400.5,20.5,75.0,304.15,zebra,qwen25_1b_standard
992,['striped'],[],['animal skin'],[],[],"['black', 'white']",[],1.25,124.95,2300.0,245.0,5.0,1.25,123.456,1600.0,60.25,5.4,1.57,120.0,36.0,65.0,5.7,305.0,350.0,670.25,700.0,500.0,600.0,405.79,27.0,80.5,275.0,zebra,qwen25_1b_standard
993,[],['striped'],['leather'],"['park', 'zoo']",[],"['black', 'white']",['stripe'],1.3,180.0,250.0,36.0,60.43,1.46,150.0,1500.0,60.5,6.0,143.0,260.0,260.4,60.45,6.0,360.14,3250.0,106.2,805.0,5000.0,1500.0,350.0,20.5,65.0,280.15,zebra,qwen25_1b_standard
994,['striped'],[],"['leather', 'nylon', 'paint']",[],[],"['black', 'white']",[],127.0,120.0,210.5,40.0,60.4,0.578,600.0,230.0,60.5,52.0,1.3,1200.5,1600.5,60.0,540.68,450.0,300.0,70.4,703.0,402.35,150.0,400.0,15.67,70.58,290.15,zebra,qwen25_1b_standard
995,['striped'],[],['fabric'],[],[],,"['circle', 'oval', 'square']",1.5,150.0,2635.0,34.895,4.52,0.14,129.0,1035.72,50.4,60.5,0.84,120.0,250.6,408.9,60.5,480.0,400.5,90.54,705.9,500.0,205.98,204.5,20.5,70.0,273.15,zebra,qwen25_1b_standard
996,['striped'],[],[],[],[],"['black', 'white']",[],0.6357294861684908,160.74,1045.98,205.8,5.0,0.85,1045.7,1024.3,60.0,6.7,140.38,170.0,1500.0,60.5,6.0,360.0,400.0,120.65,405.27894136612,,300.5,200.5,25.6,72.14,316.9,zebra,qwen25_1b_standard
997,['striped'],['striped'],"['animal skin', 'skin']",[],[],['black'],[],1.2,180.76,205.0,34.0,6.39,1.2,120.0,150.0,60.5,5.0,1.62,1200.0,245.0,73.5,5.3,390.5,450.0,400.5,706.8594132149776,,2059.78,400.0,20.5,70.0,294.15,zebra,qwen25_1b_standard
998,['striped'],[],"['leather', 'plastic']",[],[],"['black', 'white']",[],0.764,1200.54,1205.38,1064.2,13.64,0.85,175.0,1500.0,60.5,6.0,123.456,240.0,1500.0,12.5,6.5,350.0,320.0,750.0,683.0,203.41,500.0,350.0,15.6,70.0,308.15,zebra,qwen25_1b_standard
999,['striped'],['striped'],"['fabric', 'leather', 'wool']",[],['fast'],['black'],[],1.2,180.5,1450.0,32.5,6.0,128.0,120.5,1500.0,60.0,5.17,156.0,120.5,254.6,103.8,12.0,380.4,320.0,273.0,230.54,1300.0,245.0,890.45,20.5,78.0,273.15,zebra,qwen25_1b_standard
1000,"['fibrous', 'smooth']",,"['aluminium', 'ceramic', 'nylon', 'plastic']","['bathroom', 'home', 'living room']",[],[],,1.5,1.5,15.0,3.45,4.75,18.5,23.0,30.5,3.5,7.5,0.25,35.0,23.0,6.0,1.25,1.2,105.96,0.5,0.35,20.5,24.9,2.0,60.0,195.0,350.146,hair drier,qwen25_1b_standard
1001,['smooth'],[],"['aluminium', 'ceramic', 'plastic']","['bathroom', 'kitchen', 'living room']",[],[],,12.0,10.5,15.0,1.5,1.5,0.15,30.5,28.0,6.5,2.6,1.5,160.5,30.48,1.5,2.54,0.75,0.25,,,20.98,35.0,0.5,65.0,195.0,70.5,hair drier,qwen25_1b_standard
1002,['smooth'],[],['plastic'],"['bathroom', 'bedroom', 'kitchen', 'living room']","['comfortable', 'portable', 'public', 'versatile']",[],"['cylinder', 'oval']",0.1,10.5,20.5,3.5,0.35,0.125,25.0,50.0,3.75,4.0,0.15,25.0,30.25,6.5,2.5,1.25,274.8,0.49,0.49,5.0,14.05,0.65,60.0,195.0,410.65,hair drier,qwen25_1b_standard
1003,"['smooth', 'soft']",[],"['aluminium', 'nylon', 'plastic']","['bathroom', 'home', 'kitchen']",['hot'],"['black', 'red', 'seal brown']",['round'],0.15,10.5,12.5,3.5,0.46,0.14,15.4,25.0,5.3,3.5,3.0,30.5,15.0,3.5,2.5,0.65,50.2,1.5,3.0,15.0,5.9,2.5,60.0,175.0,650.14,hair drier,qwen25_1b_standard
1004,['smooth'],[],"['aluminium', 'glass', 'plastic']","['bag', 'bedroom', 'home', 'office', 'salon']",[],[],['rectangle'],15.0,8.5,15.0,3.5,0.46,1.2,28.0,150.0,4.5,3.4,0.15,30.0,150.0,4.0,6.5,0.48,105.46,,0.5,50.2,15.97,2.5,60.0,195.0,50.0,hair drier,qwen25_1b_standard
1005,['soft'],[],"['aluminium', 'plastic']","['bathroom', 'bedroom', 'kitchen', 'living room']",[],,['cylinder'],0.15,10.5,12.5,1.5,3.5,0.3,20.5,54.0,7.5,0.15,0.25,30.0,60.0,3.5,1.5,0.25,250.0,,0.5,25.0,4.5,2.5,60.1,175.6,350.147,hair drier,qwen25_1b_standard
1006,"['rough', 'soft']",[],"['aluminium', 'plastic']","['bathroom', 'home']",['soft'],,"['cylindrical', 'oval']",0.25,10.5,25.4,4.0,4.5,0.1,21.5,28.0,3.8,2.56,0.15,24.5,30.0,10.5,4.0,0.48,250.0,0.5,1.5,10.98,18.99,5.0,65.0,196.8,397.2,hair drier,qwen25_1b_standard
1007,"['smooth', 'soft']",[],"['aluminium', 'plastic', 'polyester']","['bathroom', 'closet', 'hotel', 'room']",[],[],"['cylindrical', 'rectangle']",12.5,12.5,12.5,4.25,1.5,0.1,3.5,36.0,5.0,8.5,0.16,25.0,25.0,8.0,0.5,0.25,163.0,,1.2,50.98,5.0,0.5,70.0,190.0,50.0,hair drier,qwen25_1b_standard
1008,[],[],"['nylon', 'polyester']","['bathroom', 'car interior', 'kitchen']","['personal', 'versatile']","['black', 'blue', 'or', 'red', 'silver']",,0.08,13.0,15.0,3.25,1.5,10.5,25.0,23.5,7.6,2.5,1.5,17.5,15.0,4.5,1.25,0.3,150.34,1.5,0.3,60.5,40.5,0.85,70.0,195.0,300.0,hair drier,qwen25_1b_standard
1009,['soft'],[],"['ceramic', 'plastic']","['bathroom', 'home', 'living room']",[],[],,0.15,35.0,30.4,1.5,1.5,0.18,15.0,150.0,2.5,12.0,0.15,45.0,250.0,5.0,2.54,0.5,120.5,1.04,0.5,10.5,25.0,0.25,65.0,190.83,350.0,hair drier,qwen25_1b_standard
1010,"['rough', 'smooth', 'wrinkled']",,"['metal', 'plastic']","['bathroom', 'car', 'kitchen']",['professional'],"['black', 'blue', 'green', 'or', 'red', 'silver']","['oval', 'rectangle']",10.5,35.0,10.5,3.5,0.25,0.25,30.0,180.5,5.4,13.5,2.5,3.0,20.5,5.25,1.0,0.5,50.2,,,15.98,24.95,2.0,50.0,150.0,600.0,hair drier,qwen25_1b_standard
1011,"['smooth', 'soft']",[],"['aluminium', 'nylon', 'plastic', 'steel']",['bathroom'],['personal'],"['black', 'blue', 'red', 'silver']",,0.15,10.5,10.5,1.7,3.5,2.5,23.5,28.0,4.5,3.5,0.15,17.5,15.0,3.5,0.25,0.5,0.15,,0.45,20.98,20.5,0.625,65.0,190.573,315.0,hair drier,qwen25_1b_standard
1012,['soft'],[],['aluminium'],['bag'],['hot'],"['black', 'blue', 'green', 'or', 'red', 'seal brown']","['cylinder', 'oval', 'rectangle']",0.15,10.5,15.0,4.5,0.75,10.5,20.5,8.5,3.5,3.0,1.25,17.5,20.5,5.0,3.0,0.18,20.5,0.8,0.5,20.95,8.5,3.0,60.0,190.73,350.14,hair drier,qwen25_1b_standard
1013,['soft'],[],"['nylon', 'plastic', 'polyester']","['bathroom', 'gym', 'home office', 'hotel room', 'kitchen']","['fashionable', 'personal', 'portable']",[],"['cylindrical', 'rectangle']",0.15,10.0,18.0,5.0,0.5,0.15,20.5,150.0,6.0,3.5,0.15,24.5,25.0,6.5,8.5,,20.5,1.5,1.25,12.5,19.5,0.62,65.0,165.0,605.15,hair drier,qwen25_1b_standard
1014,"['smooth', 'soft']",[],"['ceramic', 'plastic', 'steel']","['bathroom', 'gym', 'home', 'living room', 'office']",[],"['black', 'or', 'seal brown', 'silver', 'white']",,0.15,2.0,35.0,3.0,4.0,5.0,25.0,150.0,6.5,1.75,2.5,,25.0,2.5,1.5,0.2,450.0,1.5,0.5,,4.0,0.15,60.0,190.0,500.0,hair drier,qwen25_1b_standard
1015,"['smooth', 'soft']",[],"['aluminium', 'plastic']","['airfield', 'gym', 'home']",[],"['seal brown', 'silver']","['cylindrical', 'rectangle']",0.05,12.5,50.5,4.0,0.8,0.147,30.5,20.0,3.5,12.5,2.0,14.0,37.5,4.0,6.0,0.3,50.64,0.5,2.85,10.5,34.95,10.5,65.0,190.5,650.147,hair drier,qwen25_1b_standard
1016,['soft'],[],"['aluminium', 'plastic']","['bathroom', 'gym', 'kitchen']",[],[],,0.15,12.5,30.5,1.5,3.5,,30.5,25.0,1.0,6.5,0.35,4.0,25.0,1.4,3.45,0.1,20.5,,0.75,25.0,5.0,0.167,65.0,190.0,300.15,hair drier,qwen25_1b_standard
1017,['smooth'],,,"['bathroom', 'bedroom', 'kitchen', 'shower']",['comfortable'],"['black', 'or', 'silver', 'white']",['cylinder'],0.1,3.5,15.0,2.0,6.5,0.35,34.0,28.0,1.75,5.0,2.5,12.5,30.5,6.5,1.0,0.68,205.74,0.5,1.5,12.0,12.95,0.5,60.0,180.5,493.15,hair drier,qwen25_1b_standard
1018,['rubbery'],[],"['metal', 'plastic']",[],[],[],,0.125,14.5,40.5,6.5,0.5,,30.5,15.0,1.5,2.4,0.15,13.5,10.5,1.5,2.5,0.56,265.0,,1.5,20.98,12.95,0.75,65.0,190.0,653.1,hair drier,qwen25_1b_standard
1019,"['rough', 'smooth', 'soft']",[],"['metal', 'plastic', 'rubber']","['bathroom', 'kitchen']",['personal'],"['black', 'blue', 'red', 'seal brown']","['cylindrical', 'oval', 'rectangle']",0.12,15.5,20.0,6.5,4.0,0.13,16.5,32.0,1.5,1.0,2.5,15.0,27.5,7.5,2.54,0.48,0.3,0.6,1.2,50.0,12.95,1.5,60.0,185.0,350.14,hair drier,qwen25_1b_standard
