,texture,pattern,material,location,disposition,colour,shape,width_meters,width_centimeters,width_millimeters,width_inches,width_feet,height_meters,height_centimeters,height_millimeters,height_inches,height_feet,length_meters,length_centimeters,length_millimeters,length_inches,length_feet,weight_kilograms,weight_grams,weight_pounds,weight_ounces,value_US dollars,value_euros,value_pounds,temperature_celsius,temperature_fahrenheit,temperature_kelvin,concept,model_name
711,[],[],[],"['bakery', 'coffee shop', 'grocery', 'home', 'kitchen', 'restaurant', 'shop', 'store', 'supermarket', 'table']",[],"['blue', 'green', 'red', 'seal brown', 'white', 'yellow']","['heart', 'rectangle', 'round', 'square', 'triangle']",0.3,25.0,250.0,8.0,2.5,0.03,20.0,150.0,12.0,1.5,0.2,20.0,200.0,10.0,1.5,0.22,1500.0,1.0,8.4,5.0,5.0,,180.0,350.0,310.93,cake,phi3mini_4k_instruct_q4
712,"['rough', 'smooth']",[],[],"['bakery', 'coffee shop', 'gift shop', 'home', 'kitchen', 'restaurant', 'shop', 'store', 'supermarket']",[],"['blue', 'green', 'red', 'seal brown', 'white', 'yellow']","['heart', 'oval', 'rectangle', 'rhombus', 'round', 'square', 'star', 'triangle']",0.5,20.0,350.0,8.0,2.0,0.2,15.0,150.0,8.0,1.5,0.1,20.0,200.0,8.5,1.0,0.2,500.0,1.0,10.5,5.23,5.0,2.5,175.0,350.0,300.0,cake,phi3mini_4k_instruct_q4
713,[],[],[],"['bakery', 'coffee shop', 'festival', 'gift shop', 'home', 'kitchen', 'restaurant', 'supermarket']",[],"['black', 'blue', 'green', 'grey', 'pink', 'purple', 'red', 'seal brown', 'white', 'yellow']","['heart', 'rectangle', 'round', 'square', 'star', 'triangle']",0.2,20.0,200.0,10.0,2.5,0.02,15.0,100.0,9.0,1.0,0.5,20.0,200.0,8.0,2.5,0.5,2500.0,1.5,10.0,4.5,5.5,,175.0,350.0,310.93,cake,phi3mini_4k_instruct_q4
714,['smooth'],[],[],"['bakery', 'home', 'kitchen', 'restaurant', 'schoolhouse', 'supermarket']",[],['white'],"['cube', 'dome', 'heart', 'rectangle', 'round', 'square', 'star', 'triangle']",0.15,25.0,300.0,12.0,1.5,0.05,20.0,100.0,8.5,1.0,0.1,23.0,300.0,12.5,1.5,0.5,500.0,1.0,10.5,5.23,4.5,0.75,175.0,350.0,300.0,cake,phi3mini_4k_instruct_q4
715,"['smooth', 'soft']",[],[],"['bakery', 'coffee shop', 'gift shop', 'home', 'kitchen', 'restaurant', 'supermarket']",[],"['black', 'blue', 'green', 'pink', 'red', 'seal brown', 'white', 'yellow']","['heart', 'moon', 'oval', 'rectangle', 'round', 'square', 'star', 'triangle']",0.1,20.0,300.0,12.0,1.5,0.1,20.0,300.0,12.0,1.0,0.3,25.0,200.0,8.5,1.5,0.5,500.0,1.0,8.4,6.5,5.0,,170.0,350.0,300.0,cake,phi3mini_4k_instruct_q4
716,"['rough', 'smooth', 'soft']",[],[],"['bakery', 'coffee shop', 'kitchen', 'restaurant', 'supermarket']",[],"['blue', 'pink', 'purple', 'red', 'seal brown', 'white', 'yellow']","['rectangle', 'round', 'square']",0.3,25.0,300.0,8.0,2.0,0.05,20.0,300.0,12.0,1.0,0.2,20.0,200.0,8.5,1.5,0.5,500.0,1.0,10.5,10.25,5.5,1.0,175.0,350.0,310.93,cake,phi3mini_4k_instruct_q4
717,['smooth'],[],[],"['bakery', 'festival', 'kitchen', 'office', 'restaurant', 'schoolhouse', 'supermarket']",[],"['blue', 'green', 'red', 'seal brown', 'white', 'yellow']","['rectangle', 'round', 'square']",0.5,25.0,250.0,8.0,2.5,0.1,15.0,200.0,12.0,1.5,0.5,23.0,200.0,8.0,1.5,0.5,500.0,1.0,12.5,0.0,2.5,1.5,175.0,350.0,300.0,cake,phi3mini_4k_instruct_q4
718,[],[],[],"['bakery', 'cafeteria', 'home', 'kitchen', 'restaurant', 'store', 'supermarket']",['sweet'],"['blue', 'pink', 'red', 'seal brown', 'white', 'yellow']","['rectangle', 'round', 'square', 'wedge']",0.5,25.0,200.0,9.5,2.5,0.3,20.0,200.0,8.5,1.5,0.018,20.0,200.0,10.0,1.0,0.5,2000.0,1.5,12.5,24.99,5.0,1.5,175.0,350.0,303.15,cake,phi3mini_4k_instruct_q4
719,['soft'],[],[],"['bakery', 'coffee shop', 'festival', 'grocery', 'home', 'kitchen', 'pantry', 'restaurant', 'shop', 'store', 'supermarket']",[],"['blue', 'green', 'pink', 'red', 'seal brown', 'white', 'yellow']","['heart', 'rectangle', 'round', 'square', 'triangle']",0.5,25.0,300.0,8.5,2.0,0.005,20.0,200.0,8.5,0.5,0.1,20.0,200.0,8.0,2.0,0.2,250.0,2.5,8.4,,6.5,,170.0,350.0,300.0,cake,phi3mini_4k_instruct_q4
720,['smooth'],[],[],"['arena', 'backyard', 'field', 'golf course', 'indoor', 'park', 'playground', 'stadium']",[],"['black', 'blue', 'green', 'grey', 'orange', 'pink', 'purple', 'red', 'seal brown', 'white', 'yellow']",['sphere'],0.64,7.44,72.6,9.5,9.5,0.2,22.0,72.6,9.8,9.4,0.6,70.0,72.6,9.8,9.5,0.45,45.0,0.7,14.3,0.0,0.0,0.0,20.0,65.0,298.15,sports ball,phi3mini_4k_instruct_q4
721,"['pitted', 'smooth']",[],[],"['beach', 'field', 'gym', 'indoor', 'park', 'playground', 'stadium']",[],"['black', 'blue', 'green', 'grey', 'orange', 'pink', 'purple', 'red', 'seal brown', 'white', 'yellow']",['sphere'],0.64,72.0,70.0,9.39,9.5,0.64,7.5,72.6,9.8,9.4,0.6,7.0,72.6,9.4,9.5,0.4,45.0,0.61,28.35,0.0,0.0,0.0,,68.0,298.15,sports ball,phi3mini_4k_instruct_q4
722,['smooth'],[],[],"['field', 'garden', 'gym', 'home', 'indoor', 'park', 'playground', 'stadium']",[],"['black', 'blue', 'green', 'orange', 'pink', 'purple', 'red', 'seal brown', 'white', 'yellow']","['circle', 'sphere']",0.64,7.44,72.6,9.45,9.5,0.27,22.86,70.0,9.85,9.4,0.67,22.86,72.6,9.55,9.4,0.43,42.5,0.7,25.0,0.0,,,25.0,65.0,298.15,sports ball,phi3mini_4k_instruct_q4
723,['smooth'],[],[],"['field', 'gym', 'indoor', 'park', 'playground', 'stadium']",[],"['black', 'blue', 'green', 'orange', 'pink', 'purple', 'red', 'white', 'yellow']","['circle', 'sphere']",0.64,7.44,71.0,9.45,9.29,0.054,22.0,72.6,9.8,9.5,0.67,70.0,72.6,9.55,9.29,0.45,300.0,0.5,28.35,0.0,0.0,,25.0,70.0,298.15,sports ball,phi3mini_4k_instruct_q4
724,['smooth'],[],[],"['field', 'garden', 'gym', 'home', 'park', 'stadium', 'store']",[],"['black', 'blue', 'green', 'orange', 'pink', 'purple', 'red', 'white', 'yellow']","['circle', 'cylinder', 'oval', 'sphere']",0.64,7.4,72.6,9.45,9.5,0.64,7.5,72.0,9.8,9.8,0.67,24.0,72.6,9.39,9.5,0.41,320.0,0.5,28.35,0.0,0.0,,20.0,68.0,298.15,sports ball,phi3mini_4k_instruct_q4
725,['smooth'],[],[],"['field', 'gym', 'home', 'indoor', 'park', 'playground', 'stadium']",[],"['black', 'blue', 'green', 'grey', 'orange', 'pink', 'purple', 'red', 'seal brown', 'white', 'yellow']","['circle', 'oval', 'sphere']",0.24,71.0,72.6,9.5,9.39,0.22,22.86,72.6,9.8,9.29,0.6,7.0,72.6,9.39,9.5,0.43,290.0,0.7,28.25,0.0,0.0,0.0,25.0,65.0,298.15,sports ball,phi3mini_4k_instruct_q4
726,['smooth'],[],[],"['field', 'gym', 'home', 'indoor', 'park', 'playground', 'schoolhouse', 'stadium']",[],"['black', 'blue', 'green', 'grey', 'orange', 'pink', 'purple', 'red', 'seal brown', 'white', 'yellow']","['circle', 'sphere']",0.64,7.0,72.0,9.0,9.5,0.07,70.0,70.0,9.8,9.8,0.67,24.0,72.6,9.55,9.4,0.4,270.0,0.5,28.35,0.0,0.0,0.0,25.0,70.0,298.15,sports ball,phi3mini_4k_instruct_q4
727,"['rubbery', 'smooth']",[],[],"['arena', 'field', 'gym', 'indoor', 'park', 'playground', 'stadium']",[],"['black', 'blue', 'green', 'orange', 'pink', 'purple', 'red', 'seal brown', 'white', 'yellow']","['circle', 'oval', 'sphere']",0.64,22.0,70.0,9.45,9.29,0.24,22.86,70.0,9.8,9.29,0.6,22.86,72.6,9.45,9.5,0.43,45.93,0.43,28.35,0.0,0.0,0.0,20.0,68.0,298.15,sports ball,phi3mini_4k_instruct_q4
728,['smooth'],[],[],"['field', 'gymnasium', 'home', 'indoor', 'park', 'playground', 'stadium']",[],"['black', 'blue', 'green', 'or', 'orange', 'purple', 'red', 'silver', 'white', 'yellow']","['circle', 'sphere']",0.6,7.44,72.0,9.45,9.29,0.24,22.86,72.6,9.8,9.8,0.67,22.86,72.6,9.45,9.5,0.41,290.0,0.45,26.0,0.0,0.0,,20.0,68.0,298.15,sports ball,phi3mini_4k_instruct_q4
729,"['pitted', 'smooth']",[],[],"['field', 'gym', 'indoor', 'park', 'playground', 'stadium']",[],"['black', 'blue', 'green', 'orange', 'pink', 'purple', 'red', 'white', 'yellow']","['circle', 'sphere']",0.64,7.44,71.0,9.45,9.5,0.24,24.0,70.0,9.8,9.29,0.69,22.86,72.6,9.39,9.39,0.43,295.0,0.5,28.35,0.0,0.0,0.0,20.0,65.0,298.15,sports ball,phi3mini_4k_instruct_q4
730,['smooth'],[],[],"['field', 'gym', 'gymnasium', 'indoor', 'park', 'stadium']",[],"['black', 'blue', 'green', 'grey', 'multicoloured', 'orange', 'pink', 'purple', 'red', 'seal brown', 'white', 'yellow']",['sphere'],0.64,71.0,70.0,9.5,2.9,0.023,22.86,72.0,9.8,9.4,0.67,22.86,72.6,9.55,9.4,0.4,400.0,1.3,28.25,0.0,0.0,0.0,25.0,65.0,298.15,sports ball,phi3mini_4k_instruct_q4
731,['smooth'],[],[],"['basketball court', 'field', 'golf course', 'indoor', 'stadium']",[],"['black', 'blue', 'green', 'grey', 'orange', 'pink', 'purple', 'red', 'seal brown', 'white', 'yellow']","['circle', 'sphere']",0.6,7.44,72.6,9.45,1.6,0.6,7.5,72.6,9.55,9.4,0.66,22.86,72.6,9.55,9.4,0.43,300.0,0.5,28.25,,,0.0,,70.0,298.15,sports ball,phi3mini_4k_instruct_q4
732,['smooth'],[],[],"['basketball court', 'beach', 'field', 'football field', 'gym', 'indoor', 'soccer field']",[],"['black', 'blue', 'green', 'orange', 'pink', 'purple', 'red', 'seal brown', 'white', 'yellow']",['sphere'],0.64,7.0,71.0,9.0,9.5,0.22,22.86,72.6,9.8,9.8,0.67,22.86,72.6,9.39,9.39,0.45,40.0,0.5,28.35,0.0,0.0,0.0,20.0,70.0,298.15,sports ball,phi3mini_4k_instruct_q4
733,['smooth'],[],[],"['arena', 'basketball court', 'campus', 'field', 'football field', 'gymnasium', 'indoor', 'park', 'playground', 'soccer field', 'stadium']",[],"['black', 'blue', 'green', 'orange', 'pink', 'purple', 'red', 'seal brown', 'white', 'yellow']","['circle', 'sphere']",0.64,7.44,71.0,9.55,1.65,0.64,22.86,70.0,9.8,9.39,0.67,22.86,72.6,9.39,9.39,0.43,200.0,2.4,26.0,0.0,0.0,,,68.0,295.25,sports ball,phi3mini_4k_instruct_q4
734,['smooth'],[],[],"['arena', 'field', 'gym', 'indoor', 'outdoor', 'park', 'stadium']",[],"['black', 'blue', 'green', 'orange', 'purple', 'red', 'white', 'yellow']",['sphere'],0.6,70.0,70.0,9.0,1.5,0.11,22.86,72.0,9.8,9.5,0.67,22.86,72.6,9.55,9.5,0.45,200.0,1.3,28.25,0.0,0.0,0.0,20.0,70.0,295.37,sports ball,phi3mini_4k_instruct_q4
735,"['rubbery', 'smooth']",[],[],"['arena', 'backyard', 'field', 'gym', 'indoor', 'park', 'stadium']",[],"['black', 'blue', 'green', 'or', 'orange', 'pink', 'purple', 'red', 'silver', 'white', 'yellow']",['sphere'],0.64,7.44,70.0,9.45,9.5,0.07,22.86,72.0,9.8,9.39,0.64,22.86,72.6,9.39,9.4,0.4,45.0,0.5,28.35,,0.0,,20.0,68.0,298.15,sports ball,phi3mini_4k_instruct_q4
736,"['pitted', 'smooth']",[],[],"['backyard', 'beach', 'field', 'gym', 'indoor', 'park', 'schoolyard', 'stadium']",[],"['black', 'blue', 'green', 'grey', 'orange', 'pink', 'purple', 'red', 'seal brown', 'white', 'yellow']",['circle'],0.22,7.44,70.0,9.25,9.29,0.07,7.5,70.0,9.8,9.39,0.6,70.0,72.6,9.55,9.4,0.43,45.93,0.6,28.35,0.0,,,20.0,70.0,298.15,sports ball,phi3mini_4k_instruct_q4
737,['smooth'],[],[],"['field', 'gym', 'gymnasium', 'home', 'indoor', 'outdoor', 'park', 'schoolyard', 'stadium']",[],[],"['circle', 'oval', 'sphere']",0.67,70.0,70.0,9.0,9.5,0.07,7.5,72.6,9.55,9.5,0.66,22.86,72.6,9.39,9.4,0.43,412.5,0.43,28.25,0.0,0.0,0.0,25.0,68.0,298.15,sports ball,phi3mini_4k_instruct_q4
738,['smooth'],[],[],"['field', 'gym', 'gymnasium', 'indoor', 'park', 'playground', 'stadium']",[],"['black', 'blue', 'green', 'orange', 'purple', 'red', 'white', 'yellow']",['sphere'],0.64,22.86,72.6,9.25,1.67,0.054,22.86,72.6,9.88,9.4,0.6,7.4,72.6,9.55,9.5,0.4,280.0,0.7,28.35,0.0,0.0,0.0,20.0,70.0,298.15,sports ball,phi3mini_4k_instruct_q4
739,"['rubbery', 'smooth']",[],[],"['field', 'gym', 'home', 'office', 'park', 'playground', 'schoolhouse', 'stadium']",[],"['black', 'blue', 'green', 'orange', 'red', 'white', 'yellow']",['sphere'],0.64,72.0,70.0,9.0,9.5,0.2,70.0,72.6,9.8,9.5,0.66,71.0,71.0,9.45,9.4,0.4,45.93,0.5,28.35,0.0,0.0,0.0,20.0,70.0,298.15,sports ball,phi3mini_4k_instruct_q4
740,['smooth'],[],[],"['airfield', 'classroom', 'coffee shop', 'desk', 'home', 'hotel room', 'library', 'office', 'restaurant']",[],"['black', 'blue', 'green', 'grey', 'pink', 'red', 'silver', 'white']","['oval', 'rectangle']",0.32,34.0,343.0,14.4,0.5,0.2,34.0,350.0,10.0,0.5,0.32,35.0,350.0,14.0,1.5,2.5,1500.0,4.5,4.5,800.0,500.0,,35.0,86.0,295.15,laptop,phi3mini_4k_instruct_q4
741,['metallic'],[],[],"['airfield', 'coffee shop', 'home', 'hotel room', 'library', 'office', 'restaurant']","['durable', 'fast', 'lightweight', 'portable', 'versatile']","['black', 'blue', 'green', 'grey', 'pink', 'purple', 'red', 'silver', 'white']","['oval', 'rectangle']",0.32,34.0,400.0,13.3,0.3,0.075,34.5,360.0,11.1,0.5,0.32,34.0,300.0,14.0,1.2,2.5,1500.0,4.5,4.5,800.0,600.0,3.5,35.0,90.0,305.0,laptop,phi3mini_4k_instruct_q4
742,"['matted', 'metallic', 'smooth']",[],[],"['airfield', 'bookstore', 'classroom', 'coffee shop', 'home', 'hotel', 'library', 'office', 'restaurant']",[],"['black', 'blue', 'green', 'grey', 'or', 'pink', 'purple', 'red', 'silver', 'white']","['cylinder', 'oval', 'rectangle']",0.36,34.0,400.0,13.3,0.5,0.1,35.0,300.0,10.0,0.5,0.32,34.5,350.0,14.0,1.2,2.5,2500.0,5.5,4.5,799.99,599.99,5.5,45.5,95.0,295.15,laptop,phi3mini_4k_instruct_q4
743,[],[],[],[],[],"['black', 'blue', 'green', 'grey', 'or', 'pink', 'purple', 'red', 'silver', 'white']","['oval', 'rectangle']",0.32,34.0,360.0,14.0,1.5,0.25,35.0,360.0,11.11,0.15,0.32,34.5,330.0,14.0,1.2,2.5,1500.0,4.5,4.5,800.0,500.0,4.5,35.0,75.0,295.15,laptop,phi3mini_4k_instruct_q4
744,"['metallic', 'smooth']",[],[],"['airfield', 'coffee shop', 'home', 'hotel room', 'house', 'library', 'office', 'restaurant']",[],"['black', 'blue', 'green', 'grey', 'or', 'pink', 'purple', 'red', 'silver', 'white']","['oval', 'rectangle']",0.35,35.0,350.0,14.0,0.25,0.2,34.0,40.0,0.75,0.3,0.36,34.5,380.0,14.0,0.5,2.5,1500.0,5.5,4.5,999.99,799.0,4.4,35.0,95.0,310.15,laptop,phi3mini_4k_instruct_q4
745,['smooth'],[],[],"['airfield', 'classroom', 'coffee shop', 'gym', 'home', 'hotel', 'library', 'office', 'restaurant']",[],"['black', 'blue', 'green', 'grey', 'or', 'pink', 'red', 'silver', 'white']","['oval', 'rectangle', 'trapezoid']",0.32,35.0,380.0,13.3,1.5,0.2,35.0,380.0,11.13,0.23,0.36,34.5,343.0,14.0,0.6,2.5,1500.0,4.5,4.5,1000.0,500.0,,35.0,75.0,303.15,laptop,phi3mini_4k_instruct_q4
746,[],[],[],[],[],"['black', 'blue', 'green', 'grey', 'or', 'pink', 'purple', 'red', 'seal brown', 'silver', 'white']","['curve', 'oval', 'rectangle']",0.32,35.5,400.0,13.3,1.5,0.1,34.0,40.6,11.1,0.5,0.26,34.5,320.0,14.0,1.5,2.5,1500.0,4.5,4.5,1200.0,500.0,4.5,35.0,95.0,300.15,laptop,phi3mini_4k_instruct_q4
747,[],[],[],"['airfield', 'classroom', 'coffee shop', 'conference room', 'gym', 'home', 'hotel', 'house', 'library', 'office', 'restaurant']",[],"['black', 'blue', 'green', 'grey', 'pink', 'purple', 'red', 'silver', 'white']","['curve', 'oval', 'rectangle']",0.34,34.0,350.2,14.2,1.5,0.24,34.0,360.0,10.0,0.09,0.36,35.0,380.0,14.0,1.0,2.5,1500.0,5.5,4.5,1000.0,800.0,,35.5,95.0,298.15,laptop,phi3mini_4k_instruct_q4
748,[],[],[],"['airfield', 'classroom', 'coffee shop', 'gym', 'home', 'hotel', 'library', 'office', 'restaurant']",[],"['black', 'blue', 'green', 'grey', 'or', 'pink', 'red', 'silver', 'white']",[],0.32,34.0,350.0,14.0,1.0,0.2,34.0,340.0,0.8,0.5,0.32,34.0,350.0,14.0,1.5,2.5,1500.0,4.5,4.5,999.99,500.0,4.5,45.0,70.0,295.15,laptop,phi3mini_4k_instruct_q4
749,"['matted', 'smooth']",[],[],"['airfield', 'classroom', 'coffee shop', 'desk', 'home', 'library', 'office']",[],"['black', 'blue', 'green', 'grey', 'or', 'pink', 'purple', 'red', 'silver', 'white']","['rectangle', 'rectangular cuboid']",0.35,34.0,400.0,14.0,1.2,0.1,35.0,350.0,0.75,0.6,0.32,34.5,350.0,14.0,1.2,2.5,2200.0,4.5,4.5,800.0,750.0,,35.0,95.0,305.0,laptop,phi3mini_4k_instruct_q4
750,[],[],[],"['airfield', 'coffee shop', 'gym', 'home', 'hotel room', 'library', 'office']",[],"['black', 'blue', 'green', 'grey', 'pink', 'purple', 'red', 'silver', 'white', 'yellow']","['oval', 'rectangle']",0.34,34.0,400.0,14.0,1.2,0.1,33.0,360.0,0.75,0.05,0.32,34.5,350.0,14.0,0.5,2.5,1500.0,4.5,4.5,800.0,750.0,,35.0,86.0,300.0,laptop,phi3mini_4k_instruct_q4
751,[],[],[],"['airfield', 'classroom', 'coffee shop', 'home', 'hotel room', 'library', 'office', 'restaurant']",[],"['black', 'blue', 'green', 'grey', 'or', 'pink', 'purple', 'red', 'silver', 'white']","['cylinder', 'ovoid', 'rectangle']",0.32,34.0,300.0,14.0,0.5,0.07,35.0,320.0,11.1,0.3,0.32,34.5,400.0,14.0,1.1,2.5,1500.0,4.5,4.5,800.0,750.0,,45.0,95.0,308.15,laptop,phi3mini_4k_instruct_q4
752,['smooth'],[],[],"['airfield', 'classroom', 'coffee shop', 'desk', 'home', 'hotel', 'library', 'office', 'restaurant', 'room']",[],"['black', 'blue', 'green', 'grey', 'pink', 'purple', 'red', 'silver', 'white']","['oval', 'rectangle', 'trapezoid']",0.36,34.0,350.0,14.1,0.5,0.36,34.0,400.0,0.75,0.3,0.32,34.5,383.0,13.35,1.5,2.5,1500.0,4.5,4.5,800.0,799.0,3.5,35.0,85.0,295.15,laptop,phi3mini_4k_instruct_q4
753,"['metallic', 'smooth', 'soft']",[],[],[],[],"['black', 'blue', 'green', 'grey', 'or', 'pink', 'purple', 'red', 'silver', 'white']","['oval', 'rectangle']",0.34,35.0,400.0,14.0,1.5,0.15,34.0,360.0,10.0,0.8,0.34,35.0,380.0,14.0,0.25,2.5,1500.0,5.5,4.5,800.0,750.0,,45.0,95.0,298.15,laptop,phi3mini_4k_instruct_q4
754,[],[],[],"['airfield', 'coffee shop', 'home', 'hotel', 'library', 'office', 'restaurant']",[],"['black', 'blue', 'green', 'grey', 'or', 'pink', 'purple', 'red', 'seal brown', 'silver', 'white']","['oval', 'rectangle']",0.32,33.0,400.0,14.0,0.15,0.1,34.0,380.0,11.1,0.15,0.32,32.0,360.0,14.0,1.5,2.5,1500.0,4.5,4.5,999.99,799.99,4.5,45.0,86.0,305.0,laptop,phi3mini_4k_instruct_q4
755,"['smooth', 'soft']",[],[],[],[],"['black', 'blue', 'green', 'grey', 'pink', 'purple', 'red', 'silver', 'white', 'yellow']","['cube', 'prism', 'rectangle']",0.36,36.0,365.0,14.2,1.5,0.1,34.0,330.0,11.13,0.5,0.32,34.5,340.0,14.0,1.5,2.5,1500.0,4.5,4.5,900.0,500.0,,45.0,86.0,310.15,laptop,phi3mini_4k_instruct_q4
756,"['metallic', 'smooth']",[],[],"['airfield', 'classroom', 'coffee shop', 'desk', 'home', 'hotel room', 'library', 'office']",[],"['black', 'blue', 'green', 'grey', 'pink', 'red', 'silver', 'white']","['oval', 'rectangle']",0.32,32.0,350.0,14.0,1.0,0.25,33.0,340.0,0.9,0.5,0.36,34.5,380.0,14.0,1.5,2.5,1500.0,5.5,4.5,800.0,700.0,,35.0,70.0,310.15,laptop,phi3mini_4k_instruct_q4
757,['smooth'],[],[],"['airfield', 'coffee shop', 'home', 'hotel', 'house', 'library', 'office', 'restaurant']",[],"['beige', 'black', 'blue', 'green', 'grey', 'pink', 'purple', 'red', 'silver', 'white']","['oval', 'rectangle']",0.34,34.0,300.0,14.0,1.5,0.1,34.5,300.0,11.13,0.15,0.32,34.5,300.0,14.0,1.5,2.5,1500.0,5.5,4.5,750.0,500.0,,35.0,86.0,305.0,laptop,phi3mini_4k_instruct_q4
758,[],[],[],"['airfield', 'coffee shop', 'home', 'hotel', 'house', 'library', 'office', 'restaurant']",[],"['black', 'blue', 'green', 'grey', 'or', 'pink', 'purple', 'red', 'silver', 'white']","['oval', 'rectangle']",0.32,35.5,350.0,14.0,1.5,0.08,34.0,360.0,10.6,0.5,0.32,35.0,343.0,14.0,0.2,2.5,1500.0,5.0,4.4,800.0,800.0,,45.0,95.0,305.0,laptop,phi3mini_4k_instruct_q4
759,['smooth'],[],[],[],[],"['black', 'blue', 'green', 'pink', 'purple', 'red', 'silver', 'white']","['oval', 'rectangle', 'square']",0.32,35.5,320.0,14.1,1.5,0.2,32.0,340.0,0.8,0.4,0.36,34.5,350.0,14.0,1.0,2.5,1500.0,5.5,4.5,750.0,550.0,5.5,45.0,85.0,305.0,laptop,phi3mini_4k_instruct_q4
760,['smooth'],[],[],"['beach', 'ocean']",[],"['black', 'blue', 'green', 'multicoloured', 'orange', 'pink', 'red', 'white', 'yellow']",['fish'],2.0,190.0,1214.0,78.0,7.0,2.0,120.0,1230.0,78.0,7.5,2.0,180.0,1900.0,78.0,7.5,4.0,3000.0,22.0,30.0,300.0,400.0,15.0,25.0,75.0,298.15,surfboard,phi3mini_4k_instruct_q4
761,['smooth'],[],[],"['beach', 'lake', 'ocean', 'swimming pool']",[],"['black', 'blue', 'green', 'grey', 'orange', 'pink', 'red', 'seal brown', 'white', 'yellow']",['fish'],1.2,180.0,1930.0,78.0,7.0,2.0,100.0,180.0,78.0,6.5,3.0,180.0,1930.0,78.0,7.5,8.0,4000.0,10.5,32.5,250.0,350.0,15.5,24.5,75.0,295.15,surfboard,phi3mini_4k_instruct_q4
762,['smooth'],[],[],"['beach', 'lake', 'river']",[],"['black', 'blue', 'green', 'orange', 'pink', 'purple', 'red', 'silver', 'white', 'yellow']",[],1.5,190.0,1216.0,78.0,7.5,2.0,120.0,1200.0,72.0,7.5,3.0,300.0,1800.0,78.0,7.5,5.0,3500.0,15.0,15.0,300.0,250.0,20.0,25.0,75.0,298.15,surfboard,phi3mini_4k_instruct_q4
763,['smooth'],[],[],"['beach', 'lake', 'ocean', 'river']",[],"['black', 'blue', 'green', 'multicolored', 'orange', 'pink', 'purple', 'red', 'silver', 'white', 'yellow']",['fish'],2.0,120.0,1200.0,78.0,7.5,2.0,180.0,1830.0,72.0,7.5,3.0,190.0,2000.0,78.0,7.5,4.5,3500.0,25.0,14.0,400.0,250.0,35.0,25.0,75.0,298.15,surfboard,phi3mini_4k_instruct_q4
764,['smooth'],[],[],"['beach', 'lake', 'ocean', 'river', 'wave']",[],"['black', 'blue', 'green', 'multicolored', 'orange', 'pink', 'purple', 'red', 'silver', 'white', 'yellow']",['fish'],2.0,193.5,1930.0,78.0,7.5,3.0,120.0,1200.0,78.0,7.5,3.0,190.0,2000.0,78.0,7.5,5.5,3500.0,15.0,15.0,300.0,200.0,30.0,25.0,75.0,298.15,surfboard,phi3mini_4k_instruct_q4
765,"['rubbery', 'smooth', 'soft']",[],[],[],[],"['black', 'blue', 'green', 'multicoloured', 'pink', 'red', 'white', 'yellow']",['fish'],1.2,190.0,1930.0,78.0,7.0,2.5,120.0,1200.0,78.0,7.2,3.0,300.0,1930.0,78.0,7.0,8.5,350.0,10.5,20.0,300.0,200.0,5.0,25.0,75.0,295.15,surfboard,phi3mini_4k_instruct_q4
766,"['rubbery', 'smooth']",[],[],"['beach', 'lake', 'ocean', 'river']",[],"['black', 'blue', 'green', 'multicoloured', 'or', 'pink', 'red', 'silver', 'white', 'yellow']",['fish'],1.7,193.0,1210.0,78.0,7.5,2.0,120.0,1200.0,72.0,7.5,3.0,2.0,1930.0,78.0,7.5,10.5,3000.0,15.0,10.0,200.0,350.0,20.0,25.0,75.0,295.15,surfboard,phi3mini_4k_instruct_q4
767,['smooth'],[],[],"['beach', 'ocean', 'park', 'schoolhouse']",[],"['black', 'blue', 'green', 'grey', 'orange', 'pink', 'purple', 'red', 'white', 'yellow']",['fish'],1.5,120.0,1930.0,78.0,7.5,2.0,120.0,1200.0,72.0,6.5,3.0,170.0,1930.0,78.0,7.0,5.0,3000.0,12.5,20.0,200.0,250.0,15.0,25.0,75.0,298.15,surfboard,phi3mini_4k_instruct_q4
768,['smooth'],[],[],[],[],"['black', 'blue', 'green', 'multicolored', 'orange', 'pink', 'red', 'white', 'yellow']",['fish'],1.5,120.0,1800.0,78.0,8.0,2.0,120.0,1200.0,69.0,7.0,3.0,190.0,1930.0,78.0,7.0,5.0,800.0,12.5,28.0,300.0,150.0,10.0,25.5,75.0,295.2,surfboard,phi3mini_4k_instruct_q4
769,['smooth'],[],[],[],[],"['black', 'blue', 'green', 'multicolored', 'orange', 'pink', 'red', 'seal brown', 'white', 'yellow']",['fish'],1.2,190.0,1800.0,78.0,8.0,2.0,120.0,1200.0,78.0,7.0,3.0,190.0,2000.0,78.0,7.5,5.0,4500.0,20.0,15.0,300.0,250.0,5.0,25.0,75.0,298.15,surfboard,phi3mini_4k_instruct_q4
770,"['fibrous', 'smooth']",[],[],[],[],"['black', 'blue', 'green', 'orange', 'pink', 'purple', 'red', 'seal brown', 'white', 'yellow']",['fish'],1.2,180.0,1210.0,78.0,7.0,2.0,120.0,1200.0,72.0,7.5,3.0,2.2,1930.0,78.0,7.0,6.0,1000.0,20.0,8.5,250.0,300.0,10.0,25.0,75.0,293.15,surfboard,phi3mini_4k_instruct_q4
