,Unnamed: 0,concept,height_meters,height_centimeters,height_millimeters,height_inches,height_feet,length_meters,length_centimeters,length_millimeters,length_inches,length_feet,temperature_celsius,temperature_fahrenheit,temperature_kelvin,value_us dollars,value_euros,value_pounds,weight_kilograms,weight_grams,weight_pounds,weight_ounces,width_meters,width_centimeters,width_millimeters,width_inches,width_feet,texture,colour,material,shape,pattern,location,disposition,model_name
226,,boat,2.559111111111111,251.119847151459,1216.4125882352942,39.60235294117647,7.514736842105263,6.153052631578947,178.36534684210528,2075.3845499999998,282.5736842105263,153.20784930555556,22.235714285714288,54.06,204.02584615384615,19599.147222222222,10921.835000000001,7840.899375,847.4875647058824,16673930055.847555,1269.7941176470588,71428571428977.55,3.161694117647059,1928.8894444444445,562052.6888888889,60.11672897964706,8.183157894736842,[],[],['wood'],[],[],"['lake', 'ocean']",[],llama_30b_standard
227,,boat,2.43,250.0,2101.5789473684213,63.388888888888886,14.035,7.076842105263158,584.7110526315789,4875.0,32.293684210526315,25.046,21.75,70.11,292.3849999999999,25500.7995,8806.3475,10226.542,1703.875,3000.0,1945.0,4252.2335,2.455,234.2,1379.5,59.526315789473685,7.984999999999999,[],[],[],['boat'],[],[],[],llama31_8b_standard
228,,scissors,0.11825,15.0,150.0,0.675,0.5,0.16749999999999995,15.294999999999998,150.0,0.775,0.5,25.0,69.52941176470588,297.8349999999999,5.6930000000000005,5.6434999999999995,0.0,0.29999999999999993,70.08,0.5,0.6,0.05650000000000001,5.2924999999999995,45.589999999999996,0.525,0.33499999999999996,['metallic'],['silver'],"['steel', 'plastic']",[],[],[],[],qwen25_7b_standard
229,,scissors,1.59537283945,14.228947368421053,80.0275,11.66125,10.003,0.18907283945,18.8825,65.53,4.446375,14.883200000000002,59.08888888888888,2871.7125,1215.807,33.1725,1370.933,31.498283945000004,0.4654999999999999,101.733875,1.8415,1.8135,13.40977,9.315000000000001,59.424,1.6503999999999999,1.2217729999999998,['metallic'],"['blue', 'green', 'black', 'seal brown', 'red']","['steel', 'plastic']",[],[],"['hardware store', 'kitchen']",[],qwen25_1b_standard
230,,scissors,0.11200000000000003,15.25,23.0,5.6850000000000005,0.51,0.12500000000000003,15.940000000000001,32.885000000000005,6.435,0.4445,16.666666666666668,23.22222222222222,282.74249999999995,0.0,0.02631578947368421,0.043333333333333335,0.12900000000000003,143.5,0.3765,6.025,0.057999999999999996,3.625,33.005,2.2975000000000003,0.17,"['metallic', 'smooth']","['blue', 'red', 'silver', 'green', 'black']",[],"['circle', 'triangle', 'rectangle', 'oval', 'regular hexagon', 'square']",[],"['schoolhouse', 'kitchen', 'office', 'art studio']",[],phi3mini_4k_instruct_q4
231,,scissors,0.3110932722222222,14.092105263157896,144.79999999999998,3.1512345678421054,4.972222222222222,1.6623926111111111,20.345,144.76500000000001,8.107667263157895,9.844736842105263,19.285000000000004,59.254999999999995,274.8937849999999,12.173529411764704,14.139129304684209,9.770588235294117,0.4653942100000001,90.99804152631579,1.3045263157894735,2.7380845648333336,0.9247500000000001,7.970000000000001,28.178947368421053,2.223684210526316,2.985294117647059,[],['silver'],"['plastic', 'metal']",[],[],['kitchen'],[],llava_7b_standard
232,,scissors,2.512175,12.985800000000001,59.277499999999996,84.241,3.047953216374269,51.33869447650001,15.0143,86.91,4.865625,3.71875,23.58,48.22105263157895,12674.0335,129.74099999999999,21.833684210526318,4.523813515210526,81.8053272422255,7569.154274999999,2.18925,4.522,9.871570372572396,5.646,156.82999999999998,4.6235,3.8465499999999997,[],['red'],[],[],[],[],[],llama_30b_standard
233,,scissors,0.19949999999999998,19.261052631578945,181.75,7.2894736842105265,0.9945,0.213,20.610999999999997,174.75,7.843000000000001,0.63875,20.6,71.6842105263158,293.13421052631577,11.040000000000001,12.241000000000003,7.964000000000001,0.3845,166.769,1.0950000000000002,5.7035,0.1785,15.969,132.25,6.5424999999999995,0.34775000000000006,['metallic'],"['red', 'blue', 'silver', 'black']",['steel'],['rectangle'],[],[],[],llama31_8b_standard
234,,hair drier,0.5,30.15,165.0,3.9725,0.875,0.5,30.4,272.5,9.879999999999999,1.15,49.75,114.5,313.6549999999999,25.0,25.5,10.825,0.5,347.5,1.2249999999999999,7.2,0.29,9.41,56.05,3.6,0.49000000000000005,[],[],"['ceramic', 'metal', 'plastic']",['cylindrical'],[],['bathroom'],[],qwen25_7b_standard
235,,hair drier,2.795666666666667,23.445,60.6,4.255,4.968000000000001,1.0655,28.657894736842106,43.286500000000004,4.8325000000000005,2.741,62.504999999999995,186.27665000000002,389.78799999999995,24.133157894736843,17.303,1.8531,0.5057894736842106,127.702,0.9108333333333333,1.0466666666666666,2.67625,12.475,20.965,3.4075,2.216,"['smooth', 'soft']",[],"['aluminium', 'plastic']",[],[],"['bathroom', 'kitchen']",[],qwen25_1b_standard
236,,hair drier,0.22500000000000003,26.1,255.0,11.405000000000001,1.0375,0.184,24.2,254.0,11.2,1.375,61.0,271.5,327.29799999999994,52.892500000000005,40.248000000000005,4.729230769230769,0.5319999999999999,705.2299999999999,2.9050000000000002,6.36,0.17400000000000002,23.025,189.25,8.245000000000001,1.315,['rough'],"['pink', 'silver', 'white', 'black', 'blue', 'red', 'purple', 'green', 'or']",[],"['cylindrical', 'oval', 'rectangle']",[],"['salon', 'home', 'bathroom']",[],phi3mini_4k_instruct_q4
237,,hair drier,0.3157777777777777,19.188888888888886,139.54,8.847222222222221,1.7833333333333334,0.3811578947368421,21.766666666666666,111.99249999999999,9.35,4.757894736842106,37.75,122.7388888888889,302.93682352941175,16.744705882352942,17.26,3.7134375,0.42374073235294113,116.73333333333333,0.7338235294117647,3.9694217983333338,0.23329375000000002,13.865,86.51133333333334,2.9911764705882353,1.478125,['smooth'],"['white', 'silver', 'black']",['plastic'],[],[],"['salon', 'bathroom']",[],llava_7b_standard
238,,hair drier,0.39615,24.08421052631579,191.51789473684212,6.5696875,2.2564,0.17864229427309353,40.52007894736842,449.95500000000004,8.244210526315788,2.5130000000000003,54.16763271604938,92.42777777777778,226.1185,24.676500000000004,28.12421052631579,25.22888888888889,1.4720263157894735,50000000010541.945,2.581764705882353,3.3891578947368424,0.2973944444444444,40.704337367534976,106.24075,5.352631578947369,2.4806699664000003,[],[],['plastic'],[],[],['bathroom'],[],llama_30b_standard
239,,hair drier,0.3995,20.2,174.77684210526317,10.639,0.885,0.5542105263157895,21.0955,202.3736842105263,11.683499999999999,1.017,58.275,123.0,345.2449999999999,20.516000000000002,22.715500000000002,16.741500000000002,0.7275,290.55555555555554,1.3575,11.709999999999999,0.18,22.91,217.75,8.622499999999999,0.6765,[],"['blue', 'red', 'pink', 'silver', 'white', 'black']",[],"['cylindrical', 'oval', 'rectangle']",[],[],[],llama31_8b_standard
240,,suitcase,0.595,60.0,570.0,19.375,1.975,0.74,65.25,600.0,20.85,2.275,24.3,72.0,295.3999999999999,47.5,42.525,5.0,3.325,2200.0,5.0,210.45,0.5725,56.55,547.5,20.25,1.6,[],['black'],"['leather', 'nylon', 'plastic']",['rectangle'],[],['airfield'],[],qwen25_7b_standard
241,,suitcase,1.8235,33.774,1115.157894736842,13.725,11.225,0.210875,67.14500000000001,2978.05,14.225,13.537,20.13888888888889,68.7,275.3999999999999,68.78,87.712,9.2915,6.1947368421052635,2425.025,5.3420000000000005,166.136821054916,0.18956250000000002,36.575,407.20438125,13.65,11.55,[],"['blue', 'red', 'green', 'white', 'black', 'seal brown']","['leather', 'polyester']",['rectangle'],[],[],[],qwen25_1b_standard
242,,suitcase,0.29,32.0,176.0,16.075,1.6600000000000001,0.4800000000000001,47.75,404.0,22.295,2.46,23.0,68.55,296.8999999999999,0.0,0.0,5.230769230769231,7.375,2725.0,5.15,15.975,0.45,41.25,89.75,16.1,2.345,['smooth'],"['navy blue', 'grey', 'seal brown', 'blue', 'red', 'beige', 'green', 'white', 'black']",[],"['rectangle', 'rectangular cuboid']",[],"['office', 'airfield', 'gym', 'car']",[],phi3mini_4k_instruct_q4
243,,suitcase,0.38544117647058823,29.985000000000003,331.0111111111111,12.383333333333333,2.2676470588235293,0.43527777777777776,36.910000000000004,856.578947368421,19.0,7.852941176470588,18.665,68.3,293.91315789473674,35.949655263157894,63.75735294117647,10.8125,2.486842105263158,1075.9379999999999,6.446875,6.930555555555555,0.4002631578947369,29.685000000000002,2850.025,11.75,0.99625,[],['black'],['plastic'],['rectangle'],[],['airfield'],[],llava_7b_standard
244,,suitcase,0.9650526315789473,50.51578947368421,1008.437105263158,18.924999999999997,2.725833333333333,1.2869473684210526,52.651250000000005,646.0074999999999,25.49342105263158,5.691666666666666,28.14833333333333,77160543.73124999,123529411764833.61,8130.406000000001,1315.6729411764704,137.60277777777776,8.490000000953675,106916.59210526316,23.327222222222222,21.1975,3.1449895715555556,51.636,514.3078571428572,18.8775,6.3442105263157895,[],['black'],['leather'],['rectangle'],[],[],[],llama_30b_standard
245,,suitcase,0.5447368421052632,51.944,570.5263157894736,23.4,3.575,0.5999999999999999,55.09400000000001,575.0,24.425,11.543000000000001,21.07894736842105,69.05,294.3052631578946,109.07449999999999,110.62449999999998,72.025,8.475,1652.2222222222222,34.68,9.495,0.553,51.4,479.5,23.125,6.725,[],[],[],['rectangle'],[],[],[],llama31_8b_standard
246,,fire hydrant,1.395,150.0,1500.0,6.0,6.0,1.47,150.0,1500.0,38.4,6.0,-13.814999999999998,53.6,291.6499999999999,316.6666666666667,217.575,0.0,50.345000000000006,18900.0,172.525,212.45,0.3725,15.554999999999998,157.5,4.225,1.475,['metallic'],['red'],['steel'],"['octagon', 'cylindrical']",[],['street'],[],qwen25_7b_standard
247,,fire hydrant,1.0639499999999997,101.75,443.27,21.4764,9.3005,0.9855,149.09599999999998,530.544,26.3125,12.1,17.1965,69.6575,278.88749999999993,87.62200000000001,37.744,17.1655,27.0825,8331.33945,22.04175,85.5611111111111,0.5411666666666666,109.675,302.46999999999997,21.9535,2.9,[],"['green', 'blue', 'red']","['metal', 'plastic', 'aluminium']",['round'],[],[],[],qwen25_1b_standard
248,,fire hydrant,0.9025000000000001,94.2075,2135.0,27.0,7.4,0.5934999999999999,61.965999999999994,292.66700000000003,24.04,2.55,12.941176470588236,52.9655,295.8934999999999,600.0,607.1428571428571,0.0,223.5,2770.0,144.0,179.25,0.7825,73.3,260.0,24.0,2.5,"['rough', 'smooth', 'metallic']","['yellow', 'red']",['steel'],"['cylinder', 'cone', 'rectangle']",[],"['street', 'park', 'schoolhouse']",[],phi3mini_4k_instruct_q4
249,,fire hydrant,1.0506666666666664,109.30090909090909,1034.4623125,36.0,3.3947368421052633,1.323076923076923,109.8078947368421,1267.165775,32.166666666666664,5.465,17.163157894736845,48.1,319.10014631578946,348.3529411764706,105.55263157894737,230.12335857078,133.21052631578948,115230.32436363636,86.4090909090909,60.86333333333334,0.48937500000000006,43.542500000000004,246.83323529411766,15.734375,1.78125,[],['red'],['metal'],[],[],['street'],[],llava_7b_standard
250,,fire hydrant,3.571,79.49431372549017,698.1658421052631,57.534000000000006,9.202941176470588,1.1745157894736844,121.26081684210526,211.03617279999997,15.06225,4.34611111111111,21.496607843137255,58.07222222222222,185.69594736842106,4481.0835099999995,5814.667368421052,803.26,530.636613003096,647151.599126321,196.67105263157896,697.827894736842,0.4569368421052631,297.99444444444447,842210.7210526315,7.203125,3.629,[],['red'],[],[],[],[],[],llama_30b_standard
251,,fire hydrant,1.7899999999999998,135.39473684210526,1397.5,44.10526315789474,7.2325,1.9100000000000001,139.73899999999998,1229.7105263157894,40.89473684210526,5.813157894736842,20.475,58.96,293.8849999999999,387.5,151.14749999999998,228.775,168.175,5804.736842105263,712.5,821.7059999999999,0.6649999999999999,51.8,411.7,12.4375,2.9625,[],"['yellow', 'red']",[],[],[],[],[],llama31_8b_standard
252,,cat,0.3424999999999999,34.870000000000005,380.0,10.81,0.25,0.42749999999999994,46.06000000000001,459.0,15.925,2.9305,38.0,101.57000000000001,310.928,0.0,0.0,2.2,4.0,2125.0,8.98,49.6287,0.5025,45.665000000000006,426.0,11.9,0.5574999999999999,['soft'],"['orange', 'grey', 'white', 'black']",['fur'],[],[],"['home', 'bedroom', 'kitchen', 'garden']",['affectionate'],qwen25_7b_standard
253,,cat,0.3410294117647059,26.65263157894737,191.28722222222223,16.98421052631579,2.090875,0.38749809488235,29.455000000000002,410.58421052631576,11.477,3.4363,25.04,72.42,286.58249999999987,35.379999999999995,26.711000000000002,2.6715,3.1789473684210527,2652.8125,3.0725,3.3825000000000003,0.33878394550599994,24.3375,234.23499999999999,11.475,2.823,"['soft', 'smooth']","['black', 'grey', 'seal brown', 'orange', 'white']","['wool', 'fur']",['round'],[],"['home', 'zoo']",[],qwen25_1b_standard
254,,cat,0.20149999999999996,25.0,237.5,9.099999999999998,1.4549999999999998,0.4925,33.96,298.5,9.55,1.525,22.75,69.9,296.2299999999999,0.0,0.0,8.925000000000002,4.5,4000.0,8.860000000000003,9.710500000000001,0.4295,35.705,371.5,9.55,1.725,"['soft', 'smooth']","['cream', 'grey', 'seal brown', 'blue', 'orange', 'white', 'black']",[],"['oval', 'rectangle']",[],"['home', 'park', 'garden']","['affectionate', 'independent']",phi3mini_4k_instruct_q4
255,,cat,0.3626315789473684,24.658888888888885,31418.75,12.444444444444445,1.3850000000000002,0.5589473684210526,65.25,29800.023529411767,19.455882352941178,2.7789473684210524,23.134999999999998,68.9,301.1439899999999,952.9402941176471,16.530526315789476,2.575625,3.607894736842106,2938.1071538789474,7.915157894736843,11.36111111111111,0.3605555555555555,29.01944444444444,66404.88888888889,8.555555555555555,2.8410526315789477,['soft'],"['grey', 'white', 'black']",[],[],[],"['outdoor', 'home']",[],llava_7b_standard
256,,cat,0.5048,97.95,252.30210526315787,12.9496875,2.040722222222222,0.861875,35.61666666666667,306.6422222222222,15.393684210526317,1.8684313725490194,27.37680776701609,79.05,55555555555863.945,259.6875,730.625,8.035882352941178,6.9575000000000005,66.64052631578947,9.41436842105263,8.605,0.7978947368421053,38.949473684210524,461.2973684210526,13.912105263157894,1.913059649122807,[],[],['fur'],[],[],['home'],[],llama_30b_standard
257,,cat,0.4257894736842105,27.553846153846152,307.3076923076923,10.072222222222221,2.0075,0.7350000000000001,38.32,328.125,14.25263157894737,2.5710526315789473,34.470000000000006,88.06349999999998,298.3784999999999,73.7778947368421,33.4035,9.501000000000001,4.185,27217.105263157893,10.070555555555556,11.388000000000002,0.5911111111111111,25.09333333333333,249.07142857142858,10.370000000000001,2.1805555555555554,['soft'],"['seal brown', 'grey', 'white', 'black']",['fur'],['oval'],[],"['garden', 'forest']","['playful', 'affectionate', 'independent', 'curious']",llama31_8b_standard
258,,chair,0.8100000000000002,45.0,612.5,36.0,3.275,0.675,50.0,510.0,26.1,1.6,22.375,72.0,293.1499999999999,48.529411764705884,41.25,44.5,7.925,11700.0,33.25,99.405,0.5,50.0,500.0,23.7,1.64,[],['seal brown'],['wood'],"['square', 'round', 'oval', 'rectangle']",[],['living room'],[],qwen25_7b_standard
259,,chair,6.8702105263157875,45.255,434.55,22.916999999999998,20.2575,3.05225,44.685,389.085,23.80526315789474,15.684999999999999,20.875,70.045,287.75249999999994,37.397499999999994,39.4895,15.7875,12.795,3327.975,17.301,22.0,2.7965000000000004,44.1375,227.875,21.675,13.476999999999999,[],"['seal brown', 'red', 'green', 'white', 'black']","['plastic', 'metal', 'fabric', 'wood']",['round'],[],"['bedroom', 'kitchen', 'living room', 'office']",[],qwen25_1b_standard
260,,chair,0.5774999999999999,69.875,140.07,18.05,1.675,0.5529999999999999,46.975,471.05,18.15,2.1069999999999998,22.235294117647058,70.11111111111111,295.2499999999999,49.671052631578945,69.4995,6.6,10.025,967.5,19.55,53.325,0.5139999999999999,45.15,89.75,18.0,2.45,['smooth'],"['navy blue', 'grey', 'seal brown', 'blue', 'red', 'beige', 'green', 'white', 'black']",[],"['cylinder', 'rectangle']",[],"['home', 'classroom', 'restaurant', 'library', 'gym', 'hotel', 'park', 'office']",[],phi3mini_4k_instruct_q4
261,,chair,0.7451052631578948,75.13157894736842,728.0555555555555,25.916666666666668,3.7865789473684206,0.536,54.528888888888886,441.75694444444446,23.875,1.7666666666666666,20.65,55.94,294.43684210526305,46.15,41.92941176470588,27.847500000000004,7.234460156842105,775.076466,10.7875,11.335294117647058,0.51107143,49.526315789473685,486.5,17.3875,1.4578947368421051,[],['black'],['wood'],['rectangle'],[],['classroom'],[],llava_7b_standard
262,,chair,0.6415322258,2165.492,487.35,20.937,2.4039999999999995,1.2009500000000002,69.43411410562283,530.58,25.9925,2.005,22.286399613368424,73.31176470588235,277.3624999999999,767.586,817.4821052631579,625.2331578947369,53.83868,50286.7,143.6935,168.50526315789475,0.5523333333333333,53.831,474.2955,25.03,1.6898333333333333,[],[],['wood'],['rectangle'],[],[],[],llama_30b_standard
263,,chair,0.8473684210526317,86.21052631578948,877.8947368421053,31.81578947368421,2.7649999999999997,0.6,52.035000000000004,494.7368421052632,31.746500000000005,2.875,21.657894736842106,72.0,293.1499999999999,81.7165,102.89650000000002,80.2485,26.365,13622.1875,85.2,32.547000000000004,0.5021052631578947,46.665,451.775,28.13157894736842,2.7950000000000004,[],"['grey', 'seal brown', 'blue', 'red', 'beige', 'green', 'white', 'black']","['plastic', 'metal', 'leather', 'wood']",[],[],[],[],llama31_8b_standard
264,,frisbee,0.2539999999999999,25.399999999999995,254.0,3.316,0.8333,0.2539999999999999,25.399999999999995,254.0,10.0,0.8333,24.1,71.2,293.8999999999999,5.0495,5.496,0.33499999999999996,0.16999999999999998,123.5,0.17124999999999996,1.6874999999999996,0.2539999999999999,25.399999999999995,254.0,10.0,0.8333,['smooth'],['yellow'],['plastic'],['disk'],[],['park'],[],qwen25_7b_standard
265,,frisbee,0.3691999999999999,25.399999999999995,254.09,9.254,2.4658179999999996,0.5976999999999999,25.399999999999995,254.0,10.0,2.46,24.330000000000002,71.648,250.50149999999994,7.3325000000000005,5.97,3.0005263157894735,1.303384135,196.23135000000002,3.4083035,3.99646937345,0.8257987000000002,25.399999999999995,254.0,9.527,1.8616699999999997,['smooth'],"['yellow', 'green', 'blue', 'red']",['plastic'],[],[],"['playground', 'park']",[],qwen25_1b_standard
266,,frisbee,0.25,25.399999999999995,250.2,10.0,0.33,0.25,25.399999999999995,250.6,10.0,0.32600000000000007,23.0,67.0,293.5999999999999,1.131578947368421,0.9724999999999999,0.2131,0.202,135.5,0.6835000000000001,4.619999999999999,0.25,25.399999999999995,256.3,10.0,0.34716500000000006,['smooth'],"['blue', 'red', 'yellow', 'pink', 'orange', 'green', 'white', 'black', 'purple', 'multicolored']",[],"['circle', 'ellipse']",[],[],[],phi3mini_4k_instruct_q4
267,,frisbee,0.2918177894736842,25.722178947368416,253.57894736842104,8.0,3.21,16.312855914615565,25.714999999999996,257.48400000000004,10.0,3.2546666666666666,49.64,68.575,283.5564999999999,5.740588235294118,13.768666666666666,1.0060157965150267,0.1851578947368421,90.42173,1.1801839285714284,21.19736842105263,0.2914788576618661,25.55526315789473,254.0,10.0,3.6770588235294115,['smooth'],"['yellow', 'white']",['plastic'],[],[],"['beach', 'park', 'field']",[],llava_7b_standard
268,,frisbee,0.29494049999999994,14.947299999999998,95.06090263157894,9.592105263157896,4.026908227593203,0.7950531527777778,20.547199999999997,220.85028000000003,10.377500000000001,3.8256458333333336,30.455882352941178,58.765,249.02249999999995,515.8345,15.736132481882724,1.7910228000000004,89.14894736842106,124.93452311310924,31.35531578947369,36.9623,2.2491437388451434,21.6452,202.08499999999998,10.2405,5.525,[],[],['plastic'],['circle'],[],['park'],[],llama_30b_standard
269,,frisbee,0.2539999999999999,25.399999999999995,254.0,8.017,2.0813332833333336,0.2539999999999999,25.399999999999995,254.0,10.0,1.9842552016833335,21.497,71.9,293.2054999999999,6.7905,7.086,4.489,0.18239999999999998,108.2,5.755,5.73,0.2539999999999999,25.399999999999995,254.0,9.436,2.0741666666666667,[],[],['plastic'],['disk'],[],[],[],llama31_8b_standard
270,,truck,3.5149999999999997,1361.0,3800.0,132.0,14.0,12.24,3967.2,8154.25,233.6,21.0,25.0,72.45,299.7999999999999,31000.0,30250.0,32750.0,8651.072500000002,25400000.0,10250.0,589550.0,2.5,2500.0,2500.0,88.2,8.225,['metallic'],[],"['steel', 'aluminium', 'polyester']",['rectangle'],[],[],[],qwen25_7b_standard
271,,truck,4.081999999999999,3141.2035,16372.0,7824.35,1074.6706,9.776,5240.0,59167.7,5848.264999999999,1380.7985,15.648499999999999,70.53,365.5849999999999,52524.201,719519.599,8025.0,10452.055,695396.3157894737,8575.025,9887.833333333334,2.765263157894737,2294.0526315789475,3607.5,7680.85,107.5975,['metallic'],"['blue', 'red', 'silver', 'green', 'white', 'black']","['fiberglass', 'steel', 'aluminium']",['rectangle'],[],['yard'],[],qwen25_1b_standard
272,,truck,4.25,427.725,4505.0,79.8,10.1,5.475,1140.0,6000.0,226.9,20.175,14.38888888888889,62.955000000000005,296.41099999999994,59172.839,32500.0,20000.0,12850.0,1446556411.764706,11100.0,17102.0,2.5,250.0,2500.0,91.6,8.5,['metallic'],"['grey', 'seal brown', 'blue', 'red', 'silver', 'green', 'white', 'black', 'yellow', 'orange']",[],['rectangle'],[],"['construction site', 'store', 'highway']",[],phi3mini_4k_instruct_q4
273,,truck,2.799705263157895,623.2750000000001,69397.55555555556,69.875,9.631578947368421,7.206666666666666,1975.888888888889,87057.69230769231,95.42105263157896,17.95394736842105,17.6,57.025,290.9999999999999,27055.596666666665,25850.05,3705.8896151052354,2827.8611111111113,93089.66666666667,3526.342105263158,2789.5140814017545,2.2840555555555557,848.6305555555556,28198.42105263158,87.7578947368421,7.925,[],['black'],['steel'],['rectangle'],[],['highway'],[],llava_7b_standard
274,,truck,2.361111111111111,608.7105882352942,1376.8764705882354,58.671052631578945,12.170588235294119,11.315000000000001,4130.218,239993.21578947367,78.76611111111112,17.29,39.41428571428571,59.44736842105263,5808.382777777777,47064.205882352944,99139.77050000001,5911253.760526316,4323.359350000001,1858036.8421052631,12797.573360555556,112384.631953125,152.1035,716.8620421052632,2052.604345590552,118.87899999999999,16.64,[],['red'],[],[],[],[],[],llama_30b_standard
275,,truck,3.7039999999999997,249.7388888888889,2467.7894736842104,82.67894736842106,7.842105263157895,5.62,1682.625,5203.166666666667,216.8111111111111,19.799999999999997,20.575,66.6,292.3944444444444,38244.561578947374,23951.476842105265,29000.0,3020.175,3161.55,3845.0,200260.0,2.3814999999999995,441.38,1953.5,92.4635,8.1735,['metallic'],[],"['steel', 'aluminium']",[],[],[],[],llama31_8b_standard
276,,cow,1.5,120.0,1485.0,53.0,4.5600000000000005,2.915,150.0,2875.0,56.475,6.5,38.5,102.3,310.9278499999999,107.14285714285714,200.0,1160.0,568.0,580000.0,1200.0,18850.0,2.825,150.0,1590.0,54.55,8.209999999999999,[],['black'],[],['round'],[],['farm'],['docile'],qwen25_7b_standard
277,,cow,10.2204,189.02631578947367,1056.1722222222222,74.011,35.938631578947366,28.8561052631579,476.79864,920.2975,86.9265,29.476999999999993,37.675,99.615,285.92484999999994,45449.687647058825,872722.125,932.6575,557.5939999999999,5417.75,909.75839,847.080972222222,1.1465526315789474,370.27,970.5799999999999,68.7535,42.788229084849995,[],"['seal brown', 'red', 'yellow', 'white', 'black', 'grey']",['animal skin'],"['round', 'oval']",[],"['pasture', 'farm']",[],qwen25_1b_standard
278,,cow,1.565,119.5,1299.0,48.0,4.725,2.575,143.2,1038.5,48.6,7.665000000000001,38.01499999999999,99.5,310.1499999999999,483.4527777777778,382.43823529411765,1180.0473684210526,651.0,427860.0,1109.1200000000001,10288.054,2.2775,157.1,280.0,36.35,7.045,"['rough', 'smooth', 'soft']","['seal brown', 'white', 'black', 'red']","['leather', 'wool']","['oval', 'rectangle', 'cylinder']",[],"['farm', 'barn', 'pasture']","['docile', 'social']",phi3mini_4k_instruct_q4
279,,cow,1.3784375,109.49076923076925,887.135,42.625,4.7075000000000005,2.066666666666667,151.035,1462.1666666666667,55.339999999999996,5.495,32.2925,53.795,296.4569274512999,1336.25,7560.1,1100.0518181818181,494.790625,6596.010499999999,1211.111111111111,1093.8055555555557,1.761578947368421,160.5125,1429.6,60.8421052631579,5.9025,[],['seal brown'],['leather'],[],[],['farm'],[],llava_7b_standard
280,,cow,1.73875,109.275,24679.00894736842,44.70491861213235,10.950000000000001,1.6236842105263156,252.06,1526.8583333333333,54.01471051412691,5.6483333333333325,27.155882352941177,68.94555555555556,301.02,29614.078125,625801.5362500001,7404.936055555555,525.3625272666666,26798.42105263158,1017.9,997.3789473684211,1.5694444444444444,179.13368421052633,710.0463157894737,30.3020625,7.617333333333333,[],[],['leather'],['rectangle'],[],[],[],llama_30b_standard
281,,cow,1.6999999999999997,156.2,1486.7,53.463157894736845,4.925,1.95,200.25,1680.0,56.985,7.150000000000001,21.289473684210527,57.21052631578947,294.65249999999986,2257.6923076923076,461.4504999999999,780.7855,430.25,31154.45,914.55,71446.925,1.9299999999999997,186.3684210526316,1528.475,59.7275,6.0600000000000005,"['soft', 'smooth', 'rough']","['grey', 'seal brown', 'red', 'white', 'black']",['animal skin'],['oval'],[],['pasture'],"['aggressive', 'docile', 'timid', 'curious']",llama31_8b_standard
282,,car,1.5,1500.0,1440.0,60.0,6.425,4.71,1560.0,4800.0,189.45,15.0,76.5,73.0,300.0225,25000.0,18825.1,3175.0,1500.0,1650000.0,3650.0,3400.0,1.8425,180.75,1800.0,71.6,6.6,['metallic'],"['grey', 'blue', 'red', 'yellow', 'purple', 'silver', 'orange', 'green', 'white', 'black']","['steel', 'aluminium', 'plastic', 'glass', 'leather']",[],[],"['garage', 'street', 'parking lot', 'car']",[],qwen25_7b_standard
283,,car,4.65475,418.02,1906.15,83.92609999999999,10.83579650955,3.7689999999999997,618.61,3937.9060000000004,155.4637857142855,15.636500000000002,19.759999999999998,71.97999999999999,275.5999999999999,15749.011999999999,8271.357,2898.7529999999997,1574.0553289473687,1942.1,3096.90625,3134.5296163219996,1.59575,259.73,1862.7400000000002,74.67999999999999,8.93999,['metallic'],"['blue', 'red', 'yellow', 'silver', 'green', 'white', 'black']","['rubber', 'steel', 'aluminium', 'plastic']",['rectangle'],[],"['garage', 'street', 'parking lot']",[],qwen25_1b_standard
284,,car,1.5,148.82999999999998,1532.25,58.1,5.525,4.5,450.0,4500.0,158.775,14.75,11.176470588235293,65.83000000000001,295.3499999999999,33350.0,21850.0,3441.176470588235,1455.0,1405000.0,3500.0,3188.0,1.6925000000000003,173.845,1683.0,67.2,6.815,"['smooth', 'metallic']","['grey', 'seal brown', 'blue', 'red', 'yellow', 'purple', 'pink', 'silver', 'orange', 'green', 'white', 'black']",[],"['rectangular cuboid', 'rectangle', 'cylinder']",[],"['street', 'restaurant', 'road', 'garage', 'parking lot', 'highway', 'car']",[],phi3mini_4k_instruct_q4
285,,car,1.5226315789473683,300.9294117647059,88184.21052631579,78.89375,4.828571428571428,4.1496875,1563.9,27505.29411764706,169.02,14.059999999999999,34.4875,61.65,285.9649999999999,23235.370000000003,7684.218421052631,3401.8529411764707,1409.7222222222222,1431.578947368421,3080.5874237498947,3505.28125,1.6824705882352942,614.7368421052631,1704.0,81.3111111111111,7.571250000000001,[],['black'],"['steel', 'rubber', 'aluminium']",['rectangle'],[],['road'],[],llava_7b_standard
286,,car,883.2264285714285,352.61062499999997,1252.3176470588235,52.71612696850394,255.53208333333333,4.196578947368421,2504.366329888238,3756.565789473684,147.34117647058824,23.16052631578948,27.490714285714287,274.0,182.61333333333332,22636.598125,32333.928571428572,18723.86111111111,1059.6726215882354,277777780618102.28,2603.6600000000003,2985.8814285714284,2.121779502467105,471.8805555555555,1547.5172222222222,77.98571428571428,17.873750000000005,[],['red'],[],['rectangle'],[],['garage'],[],llama_30b_standard
