model,emotion,dimension,definition_pval,std_cambridge,std_sentiwordnet,mean_cambridge,mean_sentiwordnet,significant,conf_cambridge,conf_sentiwordnet,conf_both
groq_llama-4-scout-17b-16e-instruct,ecstasy,evaluation,1.1486700453056005e-11,0.021794494717703363,0.04465142774872937,0.8949999999999999,0.8275,True,True,True,True
groq_llama-4-scout-17b-16e-instruct,ecstasy,pleasure,0.026638079137704277,0.045825756949558386,0.047696960070847276,0.8699999999999999,0.8350000000000002,True,True,True,True
groq_llama-4-scout-17b-16e-instruct,ecstasy,potency,0.012359142085015077,0.0,0.03570714214271424,0.8,0.8149999999999998,True,True,True,True
groq_llama-4-scout-17b-16e-instruct,ecstasy,unpredictability,2.4503597265303308e-17,0.08,0.021794494717703387,0.24000000000000005,0.7049999999999998,True,True,True,True
groq_llama-4-scout-17b-16e-instruct,ecstasy,valence,0.16254999902973533,2.220446049250313e-16,0.029999999999999992,0.8999999999999998,0.89,False,True,True,True
groq_llama-4-scout-17b-16e-instruct,fear,activity,0.15991096003143135,0.0,0.021794494717703384,0.7,0.705,False,True,True,True
groq_llama-4-scout-17b-16e-instruct,fear,arousal,1.3238059744567543e-12,0.021794494717703387,0.043301270189221974,0.7050000000000001,0.775,True,True,True,True
groq_llama-4-scout-17b-16e-instruct,fear,dominance,0.0004514133634810881,0.04974937185533099,0.021794494717703363,-0.6449999999999998,-0.6949999999999998,True,True,True,True
groq_llama-4-scout-17b-16e-instruct,fear,evaluation,,0.0,0.0,-0.8,-0.8,False,True,True,True
groq_llama-4-scout-17b-16e-instruct,fear,pleasure,1.0,1.1102230246251565e-16,1.1102230246251565e-16,-0.8000000000000002,-0.8000000000000002,False,True,True,True
groq_llama-4-scout-17b-16e-instruct,fear,potency,,0.0,0.0,0.8,0.8,False,True,True,True
groq_llama-4-scout-17b-16e-instruct,fear,unpredictability,1.0,1.1102230246251565e-16,1.1102230246251565e-16,0.6999999999999998,0.6999999999999998,False,True,True,True
groq_llama-4-scout-17b-16e-instruct,fear,valence,0.32987680092112504,0.021794494717703387,1.1102230246251565e-16,-0.7950000000000002,-0.8000000000000002,False,True,True,True
groq_llama-4-scout-17b-16e-instruct,grief,activity,7.390618436886377e-33,0.0,0.015612494995995992,0.6,0.6975,True,True,True,True
groq_llama-4-scout-17b-16e-instruct,grief,arousal,0.012359142085013894,0.03570714214271425,0.0,0.6849999999999999,0.7,True,True,True,True
groq_llama-4-scout-17b-16e-instruct,grief,dominance,0.16254999902973152,1.1102230246251565e-16,0.03000000000000003,-0.6999999999999998,-0.7099999999999997,False,True,True,True
groq_llama-4-scout-17b-16e-instruct,grief,evaluation,,0.0,0.0,-0.8,-0.8,False,True,True,True
groq_llama-4-scout-17b-16e-instruct,grief,pleasure,1.0,1.1102230246251565e-16,1.1102230246251565e-16,-0.8000000000000002,-0.8000000000000002,False,True,True,True
groq_llama-4-scout-17b-16e-instruct,grief,potency,0.3234749451713934,0.0,0.01561249499599599,0.8,0.8025,False,True,True,True
groq_llama-4-scout-17b-16e-instruct,grief,unpredictability,1.0,1.1102230246251565e-16,1.1102230246251565e-16,0.6999999999999998,0.6999999999999998,False,True,True,True
groq_llama-4-scout-17b-16e-instruct,grief,valence,0.329876800921135,0.021794494717703367,1.1102230246251565e-16,-0.805,-0.8000000000000002,False,True,True,True
groq_llama-4-scout-17b-16e-instruct,interest,activity,3.0798588044862227e-06,0.0484122918275927,0.04358898943540672,0.6375,0.6900000000000001,True,True,True,True
groq_llama-4-scout-17b-16e-instruct,interest,arousal,3.941161498485386e-17,0.046837484987987975,0.0,0.5925,0.7,True,True,True,True
groq_llama-4-scout-17b-16e-instruct,interest,dominance,1.289104510380442e-13,0.0,0.10712142642814274,0.0,0.45499999999999996,True,True,True,True
groq_llama-4-scout-17b-16e-instruct,interest,evaluation,0.1599109600314223,0.021794494717703384,0.0,0.7949999999999999,0.8,False,True,True,True
groq_llama-4-scout-17b-16e-instruct,interest,pleasure,0.7130792427051404,0.047696960070847325,0.10712142642814278,0.765,0.7550000000000001,False,True,True,True
groq_llama-4-scout-17b-16e-instruct,interest,potency,0.0,0.0,0.0,0.6,0.7,True,True,True,True
groq_llama-4-scout-17b-16e-instruct,interest,unpredictability,,0.0,0.0,0.5,0.5,False,True,True,True
groq_llama-4-scout-17b-16e-instruct,interest,valence,0.020991504670164803,0.043301270189221974,1.1102230246251565e-16,0.7750000000000001,0.8000000000000002,True,True,True,True
groq_llama-4-scout-17b-16e-instruct,joy,activity,0.3116976459921975,0.01561249499599601,0.026339134382131868,0.7025,0.7075000000000001,False,True,True,True
groq_llama-4-scout-17b-16e-instruct,joy,arousal,0.03367080309441943,0.0417582327212252,0.04974937185533104,0.7224999999999999,0.745,True,True,True,True
groq_llama-4-scout-17b-16e-instruct,joy,dominance,5.990444304398422e-11,0.029999999999999992,0.0,0.59,0.5,True,True,True,True
groq_llama-4-scout-17b-16e-instruct,joy,evaluation,0.3234749451713934,0.01561249499599599,0.0,0.8025,0.8,False,True,True,True
groq_llama-4-scout-17b-16e-instruct,joy,pleasure,1.0,1.1102230246251565e-16,1.1102230246251565e-16,0.8000000000000002,0.8000000000000002,False,True,True,True
groq_llama-4-scout-17b-16e-instruct,joy,potency,2.089591881885984e-05,0.0484122918275927,0.0,0.6375,0.6,True,True,True,True
groq_llama-4-scout-17b-16e-instruct,joy,unpredictability,1.1434609609506733e-09,0.04769696007084726,0.07399324293474371,0.465,0.29500000000000004,True,True,True,True
groq_llama-4-scout-17b-16e-instruct,joy,valence,0.16254999902972672,0.029999999999999995,1.1102230246251565e-16,0.8100000000000002,0.8000000000000002,False,True,True,True
groq_llama-4-scout-17b-16e-instruct,loathing,activity,0.0,0.0,0.0,0.7,0.8,True,True,True,True
groq_llama-4-scout-17b-16e-instruct,loathing,arousal,0.01375469496887803,0.029999999999999992,0.021794494717703384,0.69,0.7050000000000001,True,True,True,True
groq_llama-4-scout-17b-16e-instruct,loathing,dominance,0.0020948217639623367,0.04898979485566355,1.1102230246251565e-16,-0.6599999999999998,-0.6999999999999998,True,True,True,True
groq_llama-4-scout-17b-16e-instruct,loathing,evaluation,0.15991096003143096,0.0,0.021794494717703367,-0.8,-0.805,False,True,True,True
groq_llama-4-scout-17b-16e-instruct,loathing,pleasure,1.0,1.1102230246251565e-16,1.1102230246251565e-16,-0.8000000000000002,-0.8000000000000002,False,True,True,True
groq_llama-4-scout-17b-16e-instruct,loathing,potency,,0.0,0.0,0.8,0.8,False,True,True,True
groq_llama-4-scout-17b-16e-instruct,loathing,unpredictability,1.0,1.1102230246251565e-16,1.1102230246251565e-16,0.6999999999999998,0.6999999999999998,False,True,True,True
groq_llama-4-scout-17b-16e-instruct,loathing,valence,1.0,1.1102230246251565e-16,1.1102230246251565e-16,-0.8000000000000002,-0.8000000000000002,False,True,True,True
groq_llama-4-scout-17b-16e-instruct,love,activity,1.4115054883019755e-24,0.043588989435406726,0.04769696007084726,0.51,0.665,True,True,True,True
groq_llama-4-scout-17b-16e-instruct,love,arousal,,0.0,0.0,0.2,0.2,False,True,True,True
groq_llama-4-scout-17b-16e-instruct,love,dominance,0.0,0.0,0.0,0.0,-0.5,True,True,True,True
groq_llama-4-scout-17b-16e-instruct,love,evaluation,,0.0,0.0,0.8,0.8,False,True,True,True
groq_llama-4-scout-17b-16e-instruct,love,pleasure,1.0,1.1102230246251565e-16,1.1102230246251565e-16,0.8000000000000002,0.8000000000000002,False,True,True,True
groq_llama-4-scout-17b-16e-instruct,love,potency,,0.0,0.0,0.6,0.6,False,True,True,True
groq_llama-4-scout-17b-16e-instruct,love,unpredictability,0.020991504670164703,0.0,0.043301270189221926,0.5,0.475,True,True,True,True
groq_llama-4-scout-17b-16e-instruct,love,valence,1.0,1.1102230246251565e-16,1.1102230246251565e-16,0.8000000000000002,0.8000000000000002,False,True,True,True
groq_llama-4-scout-17b-16e-instruct,optimism,activity,,0.0,0.0,0.6,0.6,False,True,True,True
groq_llama-4-scout-17b-16e-instruct,optimism,arousal,0.7878786188092721,0.0835164654424503,0.07999999999999999,0.555,0.5599999999999999,False,True,True,True
groq_llama-4-scout-17b-16e-instruct,optimism,dominance,0.5605048581178453,0.029999999999999992,0.021794494717703367,0.51,0.505,False,True,True,True
groq_llama-4-scout-17b-16e-instruct,optimism,evaluation,0.32347494517137276,0.015612494995996009,0.0,0.7975,0.8,False,True,True,True
groq_llama-4-scout-17b-16e-instruct,optimism,pleasure,0.32987680092112504,0.021794494717703387,1.1102230246251565e-16,0.7950000000000002,0.8000000000000002,False,True,True,True
groq_llama-4-scout-17b-16e-instruct,optimism,potency,,0.0,0.0,0.6,0.6,False,True,True,True
groq_llama-4-scout-17b-16e-instruct,optimism,unpredictability,0.731493401651224,0.04582575694955841,0.04330127018922195,0.37000000000000005,0.37500000000000006,False,True,True,True
groq_llama-4-scout-17b-16e-instruct,optimism,valence,0.020991504670164314,0.043301270189221974,1.1102230246251565e-16,0.775,0.8000000000000002,True,True,True,True
groq_llama-4-scout-17b-16e-instruct,pensiveness,activity,,0.0,0.0,0.2,0.2,False,True,True,True
groq_llama-4-scout-17b-16e-instruct,pensiveness,arousal,,0.0,0.0,0.2,0.2,False,True,True,True
groq_llama-4-scout-17b-16e-instruct,pensiveness,dominance,4.4419317492081056e-07,0.043301270189221926,0.04769696007084729,-0.275,-0.36500000000000005,True,True,True,True
groq_llama-4-scout-17b-16e-instruct,pensiveness,evaluation,0.0,0.0,0.0,-0.2,-0.5,True,True,True,True
groq_llama-4-scout-17b-16e-instruct,pensiveness,pleasure,9.647791135792421e-15,0.04898979485566356,0.0,-0.25999999999999995,-0.5,True,True,True,True
groq_llama-4-scout-17b-16e-instruct,pensiveness,potency,3.191854102598518e-26,0.0,0.06614378277661476,0.3,0.575,True,True,True,True
groq_llama-4-scout-17b-16e-instruct,pensiveness,unpredictability,0.08281384258450951,1.1102230246251565e-16,0.03570714214271424,0.5999999999999999,0.6149999999999999,False,True,True,True
groq_llama-4-scout-17b-16e-instruct,pensiveness,valence,0.004729458789911838,2.7755575615628914e-17,0.14309088021254185,-0.20000000000000004,-0.305,True,True,True,True
groq_llama-4-scout-17b-16e-instruct,rage,activity,,0.0,0.0,0.8,0.8,False,True,True,True
groq_llama-4-scout-17b-16e-instruct,rage,arousal,0.3234749451713934,0.0,0.01561249499599599,0.8,0.8025,False,True,True,True
groq_llama-4-scout-17b-16e-instruct,rage,dominance,0.06088433561592637,0.043588989435406726,0.03570714214271428,-0.6899999999999998,-0.715,False,True,True,True
groq_llama-4-scout-17b-16e-instruct,rage,evaluation,0.04407718650802121,0.021794494717703363,0.039999999999999994,-0.805,-0.8200000000000001,True,True,True,True
groq_llama-4-scout-17b-16e-instruct,rage,pleasure,1.0,1.1102230246251565e-16,1.1102230246251565e-16,-0.8000000000000002,-0.8000000000000002,False,True,True,True
groq_llama-4-scout-17b-16e-instruct,rage,potency,9.158898673390908e-06,0.0,0.04898979485566354,0.8,0.8400000000000001,True,True,True,True
groq_llama-4-scout-17b-16e-instruct,rage,unpredictability,0.32987680092112504,1.1102230246251565e-16,0.021794494717703387,0.8000000000000002,0.7950000000000002,False,True,True,True
groq_llama-4-scout-17b-16e-instruct,rage,valence,0.6430165923073715,0.029999999999999995,0.03570714214271424,-0.8100000000000002,-0.8150000000000002,False,True,True,True
groq_llama-4-scout-17b-16e-instruct,remorse,activity,0.046089149569245556,0.05999999999999999,0.08930285549745874,0.5800000000000001,0.545,True,True,True,True
groq_llama-4-scout-17b-16e-instruct,remorse,arousal,,0.0,0.0,0.6,0.6,False,True,True,True
groq_llama-4-scout-17b-16e-instruct,remorse,dominance,,0.0,0.0,-0.5,-0.5,False,True,True,True
groq_llama-4-scout-17b-16e-instruct,remorse,evaluation,9.158898673391077e-06,0.048989794855663606,0.0,-0.76,-0.8,True,True,True,True
groq_llama-4-scout-17b-16e-instruct,remorse,pleasure,0.020991504670164803,0.043301270189221974,1.1102230246251565e-16,-0.7750000000000001,-0.8000000000000002,True,True,True,True
groq_llama-4-scout-17b-16e-instruct,remorse,potency,0.0,0.0,0.0,0.6,0.7,True,True,True,True
groq_llama-4-scout-17b-16e-instruct,remorse,unpredictability,1.0,1.1102230246251565e-16,1.1102230246251565e-16,0.5999999999999999,0.5999999999999999,False,True,True,True
groq_llama-4-scout-17b-16e-instruct,remorse,valence,3.7534490241918536e-05,0.048989794855663606,1.1102230246251565e-16,-0.74,-0.8000000000000002,True,True,True,True
groq_llama-4-scout-17b-16e-instruct,sadness,activity,9.82473994784615e-09,0.04841229182759273,0.021794494717703377,0.3375,0.395,True,True,True,True
groq_llama-4-scout-17b-16e-instruct,sadness,arousal,2.8048511403193926e-09,0.04898979485566358,0.0,0.34,0.4,True,True,True,True
groq_llama-4-scout-17b-16e-instruct,sadness,dominance,4.815134031597804e-06,1.1102230246251565e-16,0.08999999999999997,-0.6999999999999998,-0.57,True,True,True,True
groq_llama-4-scout-17b-16e-instruct,sadness,evaluation,6.907236657415263e-17,0.035707142142714275,0.02633913438213187,-0.7849999999999999,-0.7074999999999999,True,True,True,True
groq_llama-4-scout-17b-16e-instruct,sadness,pleasure,1.5372478282944536e-09,0.021794494717703387,0.07262919523166973,-0.7049999999999998,-0.5349999999999999,True,True,True,True
groq_llama-4-scout-17b-16e-instruct,sadness,potency,0.294693902290526,0.05267826876426368,0.07141428428542848,0.41500000000000004,0.43,False,True,True,True
groq_llama-4-scout-17b-16e-instruct,sadness,unpredictability,3.6313123638511284e-05,0.03,0.045825756949558386,0.6099999999999999,0.6699999999999998,True,True,True,True
groq_llama-4-scout-17b-16e-instruct,sadness,valence,2.893515959424974e-09,0.03570714214271428,1.1102230246251565e-16,-0.7850000000000001,-0.6999999999999998,True,True,True,True
groq_llama-4-scout-17b-16e-instruct,serenity,activity,,0.0,0.0,0.2,0.2,False,True,True,True
groq_llama-4-scout-17b-16e-instruct,serenity,arousal,0.0,0.0,0.0,0.2,0.1,True,True,True,True
groq_llama-4-scout-17b-16e-instruct,serenity,dominance,7.164397351222577e-26,0.05099019513592784,0.0,-0.48,0.5,True,True,True,True
groq_llama-4-scout-17b-16e-instruct,serenity,evaluation,0.32347494517137965,0.0,0.046837484987987996,0.8,0.7925,False,True,True,True
groq_llama-4-scout-17b-16e-instruct,serenity,pleasure,3.004055285296447e-09,1.1102230246251565e-16,0.16,0.8000000000000002,0.41999999999999993,True,True,True,True
groq_llama-4-scout-17b-16e-instruct,serenity,potency,0.0,0.0,0.0,0.2,0.1,True,True,True,True
groq_llama-4-scout-17b-16e-instruct,serenity,unpredictability,1.0,2.7755575615628914e-17,2.7755575615628914e-17,0.20000000000000004,0.20000000000000004,False,True,True,True
groq_llama-4-scout-17b-16e-instruct,serenity,valence,0.329876800921135,1.1102230246251565e-16,0.021794494717703367,0.8000000000000002,0.805,False,True,True,True
groq_llama-4-scout-17b-16e-instruct,submission,activity,9.640758294237446e-16,0.03872983346207417,0.03570714214271424,0.3,0.21500000000000002,True,True,True,True
groq_llama-4-scout-17b-16e-instruct,submission,arousal,7.390618436886587e-33,0.015612494995995992,0.0,0.2975,0.2,True,True,True,True
groq_llama-4-scout-17b-16e-instruct,submission,dominance,8.0687110349374e-17,0.0,0.043301270189221974,-0.5,-0.775,True,True,True,True
groq_llama-4-scout-17b-16e-instruct,submission,evaluation,0.3712002039027189,0.04736823830374104,0.07262919523166973,-0.2225,-0.23499999999999996,False,True,True,True
groq_llama-4-scout-17b-16e-instruct,submission,pleasure,8.585602719765477e-15,0.030000000000000013,0.04769696007084729,-0.39000000000000007,-0.21500000000000002,True,True,True,True
groq_llama-4-scout-17b-16e-instruct,submission,potency,,0.0,0.0,0.2,0.2,False,True,True,True
groq_llama-4-scout-17b-16e-instruct,submission,unpredictability,1.0,1.1102230246251565e-16,1.1102230246251565e-16,0.5999999999999999,0.5999999999999999,False,True,True,True
groq_llama-4-scout-17b-16e-instruct,submission,valence,0.1625499990297266,2.7755575615628914e-17,0.029999999999999992,-0.20000000000000004,-0.21000000000000005,False,True,True,True
groq_llama-4-scout-17b-16e-instruct,surprise,activity,9.561081508222971e-12,0.0,0.04582575694955844,0.7,0.7699999999999999,True,True,True,True
groq_llama-4-scout-17b-16e-instruct,surprise,arousal,0.0,0.0,0.0,0.7,0.8,True,True,True,True
groq_llama-4-scout-17b-16e-instruct,surprise,dominance,0.08281384258450959,0.10712142642814274,0.0,-0.45499999999999996,-0.5,False,True,True,True
groq_llama-4-scout-17b-16e-instruct,surprise,evaluation,,0.0,0.0,0.0,0.0,False,True,True,True
groq_llama-4-scout-17b-16e-instruct,surprise,pleasure,0.00017071625046405662,2.7755575615628914e-17,0.18708286933869708,0.20000000000000004,2.7755575615628915e-18,True,True,True,True
groq_llama-4-scout-17b-16e-instruct,surprise,potency,4.220203164688809e-21,0.0,0.030000000000000023,0.7,0.79,True,True,True,True
groq_llama-4-scout-17b-16e-instruct,surprise,unpredictability,,0.0,0.0,0.5,0.5,False,True,True,True
groq_llama-4-scout-17b-16e-instruct,surprise,valence,0.0,0.0,0.0,0.0,-0.5,True,True,True,True
groq_llama-4-scout-17b-16e-instruct,terror,activity,8.717358341634605e-33,0.021794494717703363,0.01561249499599599,0.8949999999999999,0.8025,True,True,True,True
groq_llama-4-scout-17b-16e-instruct,terror,arousal,0.3234749451713723,0.0,0.015612494995995995,0.9,0.8975,False,True,True,True
groq_llama-4-scout-17b-16e-instruct,terror,dominance,1.0,1.1102230246251565e-16,1.1102230246251565e-16,-0.8000000000000002,-0.8000000000000002,False,True,True,True
groq_llama-4-scout-17b-16e-instruct,terror,evaluation,4.1051011141575255e-25,0.0,0.047696960070847276,-1.0,-0.8150000000000001,True,True,True,True
groq_llama-4-scout-17b-16e-instruct,terror,pleasure,3.5121076028726e-12,0.050990195135927834,1.1102230246251565e-16,-0.9799999999999999,-0.8000000000000002,True,True,True,True
groq_llama-4-scout-17b-16e-instruct,terror,potency,0.043983786916771905,0.0,0.029999999999999992,0.9,0.89,True,True,True,True
groq_llama-4-scout-17b-16e-instruct,terror,unpredictability,1.0,1.1102230246251565e-16,1.1102230246251565e-16,0.8000000000000002,0.8000000000000002,False,True,True,True
groq_llama-4-scout-17b-16e-instruct,terror,valence,2.5123256838179747e-291,0.0,1.1102230246251565e-16,-1.0,-0.8000000000000002,True,True,True,True
groq_llama-4-scout-17b-16e-instruct,trust,activity,3.8893961907218415e-40,0.0,0.029999999999999995,0.5,0.20999999999999996,True,True,True,True
groq_llama-4-scout-17b-16e-instruct,trust,arousal,0.3234749451713881,0.0,0.01561249499599599,0.2,0.20249999999999999,False,True,True,True
groq_llama-4-scout-17b-16e-instruct,trust,dominance,1.0,2.7755575615628914e-17,2.7755575615628914e-17,0.20000000000000004,0.20000000000000004,False,True,True,True
groq_llama-4-scout-17b-16e-instruct,trust,evaluation,,0.0,0.0,0.8,0.8,False,True,True,True
groq_llama-4-scout-17b-16e-instruct,trust,pleasure,0.3892298887917378,0.040000000000000036,0.03000000000000003,0.7800000000000001,0.7900000000000003,False,True,True,True
groq_llama-4-scout-17b-16e-instruct,trust,potency,,0.0,0.0,0.6,0.6,False,True,True,True
groq_llama-4-scout-17b-16e-instruct,trust,unpredictability,1.3917056150793506e-11,0.0,0.053619026473818054,0.5,0.325,True,True,True,True
groq_llama-4-scout-17b-16e-instruct,trust,valence,1.0,1.1102230246251565e-16,1.1102230246251565e-16,0.8000000000000002,0.8000000000000002,False,True,True,True
groq_llama-4-scout-17b-16e-instruct,vigilance,activity,2.3659946646191095e-07,0.04999999999999999,0.0,0.65,0.7,True,True,True,True
groq_llama-4-scout-17b-16e-instruct,vigilance,arousal,0.08316048921733693,0.02633913438213184,0.0,0.6925,0.7,False,True,True,True
groq_llama-4-scout-17b-16e-instruct,vigilance,dominance,1.089478573830293e-18,2.7755575615628914e-17,0.03999999999999999,0.20000000000000004,0.52,True,True,True,True
groq_llama-4-scout-17b-16e-instruct,vigilance,evaluation,9.55437678467619e-38,0.04683748498798798,0.0,-0.1925,0.2,True,True,True,True
groq_llama-4-scout-17b-16e-instruct,vigilance,pleasure,0.32987680092112726,0.021794494717703367,2.7755575615628914e-17,-0.20500000000000002,-0.20000000000000004,False,True,True,True
groq_llama-4-scout-17b-16e-instruct,vigilance,potency,0.043983786916771905,0.029999999999999992,0.0,0.61,0.6,True,True,True,True
groq_llama-4-scout-17b-16e-instruct,vigilance,unpredictability,1.4608229546341927e-05,0.08306623862918072,0.0,0.6099999999999999,0.5,True,True,True,True
groq_llama-4-scout-17b-16e-instruct,vigilance,valence,3.04940416442795e-07,0.12000000000000002,0.049749371855331,-0.06000000000000001,0.14500000000000002,True,True,True,True
openai_gpt-5,acceptance,activity,5.713520634804425e-19,0.027495454169735038,0.02874021572639983,0.29700000000000004,0.22199999999999998,True,True,True,True
openai_gpt-5,acceptance,arousal,1.1161527946996294e-21,0.019298639848445272,0.025514701644346147,0.28775000000000006,0.21800000000000003,True,True,True,True
openai_gpt-5,acceptance,dominance,5.2834046421011765e-05,0.06268173577685927,0.22325993818865042,0.29100000000000004,0.025000000000000012,True,True,False,False
openai_gpt-5,acceptance,evaluation,0.09882920355941863,0.05571355310873646,0.05124390207624708,0.641,0.66125,False,True,True,True
openai_gpt-5,acceptance,pleasure,4.130402354610943e-06,0.04150602365922324,0.07219937672861172,0.6535,0.5465,True,True,True,True
openai_gpt-5,acceptance,potency,0.01790033153171987,0.05045728391421798,0.05787054518492114,0.4387499999999999,0.409,True,True,True,True
openai_gpt-5,acceptance,unpredictability,0.15833384254763888,0.031999999999999994,0.02539192785118925,0.27399999999999997,0.2605,False,True,True,True
openai_gpt-5,acceptance,valence,0.04862145592790937,0.035252659474144646,0.04428317965096908,0.7064999999999999,0.7329999999999999,True,True,True,True
openai_gpt-5,admiration,activity,0.008816835499993913,0.05893004327166237,0.04992431772192787,0.48650000000000004,0.51975,True,True,True,True
openai_gpt-5,admiration,arousal,0.2998503950483962,0.04031051351694741,0.04421467516560535,0.55475,0.56475,False,True,True,True
openai_gpt-5,admiration,dominance,0.003692679735855139,0.08725107449195109,0.23314373249135392,-0.19150000000000003,-0.007999999999999998,True,True,False,False
openai_gpt-5,admiration,evaluation,4.815109634347337e-14,0.03624137828504873,0.02725344014982326,0.7537499999999999,0.8215,True,True,True,True
openai_gpt-5,admiration,pleasure,3.4447898425910525e-07,0.014924811556599287,0.04207136793592527,0.6984999999999999,0.7700000000000001,True,True,True,True
openai_gpt-5,admiration,potency,0.6071917404457963,0.07700608742170972,0.06815011005126843,0.44275000000000003,0.4342499999999999,False,True,True,True
openai_gpt-5,admiration,unpredictability,0.2093750896592992,0.03940494892776794,0.029849623113198595,0.36150000000000004,0.34700000000000003,False,True,True,True
openai_gpt-5,admiration,valence,0.00013515227632271347,0.027730849247724117,0.03155946767611901,0.751,0.792,True,True,True,True
openai_gpt-5,aggressiveness,activity,0.1071825634033256,0.03047950130825633,0.02770266232693166,0.789,0.7997500000000001,False,True,True,True
openai_gpt-5,aggressiveness,arousal,6.09687266472535e-05,0.020970216975510773,0.014696938456699083,0.8344999999999999,0.852,True,True,True,True
openai_gpt-5,aggressiveness,dominance,0.033511046928844865,0.08040366907050946,0.06197580172938468,0.6554999999999999,0.707,True,True,True,True
openai_gpt-5,aggressiveness,evaluation,7.456975913432524e-09,0.027636027210870967,0.04156245300749225,-0.7925000000000001,-0.73975,True,True,True,True
openai_gpt-5,aggressiveness,pleasure,0.01962249581982469,0.025475478405714017,0.04255584566190641,-0.7109999999999997,-0.6829999999999999,True,True,True,True
openai_gpt-5,aggressiveness,potency,0.6867250408073429,0.023020371413163616,0.02054111730164649,0.8627499999999999,0.86075,False,True,True,True
openai_gpt-5,aggressiveness,unpredictability,0.0011372019539148545,0.05754128952326321,0.1322270774085248,0.627,0.506,True,True,True,True
openai_gpt-5,aggressiveness,valence,0.09085661410678399,0.028368115905008588,0.04848711168960265,-0.7754999999999999,-0.7529999999999999,False,True,True,True
openai_gpt-5,amazement,activity,5.05858894727525e-12,0.024185481181899206,0.022688102609076832,0.8627500000000001,0.8195,True,True,True,True
openai_gpt-5,amazement,arousal,1.0538134110012665e-12,0.018841443681416787,0.019873034494007194,0.8899999999999999,0.85275,True,True,True,True
openai_gpt-5,amazement,dominance,0.051965875907657604,0.1007608554945818,0.08064738061462381,-0.49349999999999994,-0.4339999999999999,False,True,True,True
openai_gpt-5,amazement,evaluation,1.0226806665091966e-05,0.05721396245672902,0.10296115772464876,0.59375,0.503,True,True,True,True
openai_gpt-5,amazement,pleasure,0.0009033246514643736,0.1214454610102823,0.09387624832725261,0.489,0.3615,True,True,True,True
openai_gpt-5,amazement,potency,0.09414706665544043,0.034035826712451096,0.03876128867826765,0.30375,0.31775000000000003,False,True,True,True
openai_gpt-5,amazement,unpredictability,0.03516845664283109,0.01512448346225415,0.01299038105676658,0.9275,0.9175000000000001,True,True,True,True
openai_gpt-5,amazement,valence,0.20810332414311145,0.0746240577829965,0.11344051304538429,0.5674999999999999,0.5275,False,True,True,True
openai_gpt-5,anger,activity,0.9189270096392871,0.0192028643696715,0.023790754506740626,0.7975,0.797,False,True,True,True
openai_gpt-5,anger,arousal,0.29790898523564885,0.018505066873697046,0.01729161646579057,0.83025,0.8260000000000002,False,True,True,True
openai_gpt-5,anger,dominance,0.0018188226147140265,0.1081249277456406,0.05766064515768099,0.39699999999999996,0.3005,True,True,True,True
openai_gpt-5,anger,evaluation,0.13591311694767666,0.033166247903554026,0.04110884941226161,-0.78,-0.76725,False,True,True,True
openai_gpt-5,anger,pleasure,0.236035362908705,0.05448623679425845,0.04186585721085863,-0.7374999999999999,-0.7565000000000001,False,True,True,True
openai_gpt-5,anger,potency,0.22471242398618105,0.04073082370883262,0.04224630161327735,0.756,0.7445,False,True,True,True
openai_gpt-5,anger,unpredictability,0.000733711763654442,0.08587636461797857,0.0266270539113887,0.5605,0.6410000000000001,True,True,True,True
openai_gpt-5,anger,valence,0.07788784631089966,0.040311288741492764,0.03229163978493508,-0.775,-0.7535000000000001,False,True,True,True
openai_gpt-5,annoyance,activity,0.0013646198121991533,0.05305421755148219,0.06395261918013992,0.4205,0.4647499999999999,True,True,True,True
openai_gpt-5,annoyance,arousal,0.4931000695976532,0.05215122242095576,0.04711090638058239,0.5405,0.54825,False,True,True,True
openai_gpt-5,annoyance,dominance,0.014264111068804708,0.2079879804219465,0.20599211149944552,-0.119,0.05349999999999999,True,False,False,False
openai_gpt-5,annoyance,evaluation,0.0034927469571357553,0.048669805834829445,0.04658325879540846,-0.5475,-0.58,True,True,True,True
openai_gpt-5,annoyance,pleasure,0.01763723942037615,0.05068283733178322,0.048669805834829445,-0.5075000000000001,-0.5475000000000001,True,True,True,True
openai_gpt-5,annoyance,potency,9.699612784513078e-07,0.0630555310817378,0.06355656929067206,0.43800000000000006,0.51425,True,True,True,True
openai_gpt-5,annoyance,unpredictability,0.9158603258728942,0.027472713735632304,0.030409702399069937,0.36550000000000005,0.3645,False,True,True,True
openai_gpt-5,annoyance,valence,0.15819134624542824,0.05659284407060666,0.04548351349665062,-0.5434999999999999,-0.5674999999999999,False,True,True,True
openai_gpt-5,anticipation,activity,2.5954930362419375e-12,0.033569889782362985,0.0343474889911912,0.68325,0.6195,True,True,True,True
openai_gpt-5,anticipation,arousal,1.053306267861442e-15,0.029393876913398134,0.03278719262151001,0.706,0.635,True,True,True,True
openai_gpt-5,anticipation,dominance,8.766284071415396e-13,0.05239274758971894,0.08380184962159247,0.275,0.5335,True,True,True,True
openai_gpt-5,anticipation,evaluation,0.000189687864059542,0.04240798863421843,0.05161818962342635,0.64625,0.6042500000000001,True,True,True,True
openai_gpt-5,anticipation,pleasure,0.6387559485978832,0.039761790704142076,0.04475209492303125,0.6469999999999999,0.6535,False,True,True,True
