client,concept,domain,measurement,dimension,format,response,model_name,condition,response_ok_syntax,response_ok_semantics,response_error_type
llama_30b_standard,backpack,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{""concept"":""backpack"", ""colour"":""false"", ""shape"":""false"", ""location"":""true"", ""texture"":""true"", ""material"":""false"", ""scenario"":""true"", ""pattern"":""true"", ""context"":""true"", ""disposition"":""true"", ""function"":""true"", ""size"":""true"", ""weight"":""true"", ""temperature"":""false"", ""value"":""true""}
",llama_30b_standard,context,"{'concept': 'backpack', 'colour': 'false', 'shape': 'false', 'location': 'true', 'texture': 'true', 'material': 'false', 'scenario': 'true', 'pattern': 'true', 'context': 'true', 'disposition': 'true', 'function': 'true', 'size': 'true', 'weight': 'true', 'temperature': 'false', 'value': 'true'}",,Output format incorrect
llama_30b_standard,backpack,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""backpack"",
  ""colour"":
    ""value""
    ,
    ""reason"": ""Colour is a distinguishing feature of the backpack.""
  ,
  ""location"":
    ""value""
    ,
    ""reason"": ""Location is always relevant as it helps contextualize the presence or use of any object.""
  ,
  ""shape"":
    ""value""
    ,
    ""reason"": ""Shape is a distinguishing feature of the backpack.""",llama_30b_standard,context,,,No syntax
llama_30b_standard,frisbee,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{ ""concept"": ""frisbee"" }
 	 																	",llama_30b_standard,context,{'concept': 'frisbee'},,Missing domains
llama_30b_standard,frisbee,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""frisbee"",
  ""colour"": {
    ""value"": false,
    ""reason"": ""Colour is not relevant as it does not meaningfully characterize, distinguish, or understand the concept in everyday or expert knowledge.""
  },
  ""shape"": {
    ""value"": true,
    ""reason"": ""Shape is relevant as it helps meaningfully characterize or understand the concept in",llama_30b_standard,context,,,No syntax
llama_30b_standard,frisbee,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""frisbee"",
  ""shape"":
    ""value""
    ,
    ""reason"": ""The shape of the frisbee is a critical component of its functionality as a flying disc.""
  ,
  ""location"":
    ""value""
    ,
    ""reason"": ""The location of the frisbee is critical to its functionality as a flying disc.""
  ,
 ",llama_30b_standard,context,,,No syntax
llama_30b_standard,frisbee,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""frisbee"",
  ""colour"":
    ""value"",
    ""reason"": ""The colour of a frisbee helps identify the frisbee from other objects.""
  ,
  ""shape"":
    ""value"",
    ""reason"": ""The shape of a frisbee helps identify the frisbee from other objects.""
  ,
  ""location"":
   ",llama_30b_standard,context,,,No syntax
llama_30b_standard,frisbee,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""frisbee"",
  ""colour"":
    {
      ""value"": true,
      ""reason"": ""Colour is always a relevant descriptor. It helps identify and distinguish the object.""
    },
  ""location"":
    {
      ""value"": false,
      ""reason"": ""Location is not relevant here. It is not necessary to understand the concept.""
    },
  """,llama_30b_standard,context,,,No syntax
llama_30b_standard,frisbee,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""frisbee"",
  ""colour"":
    ""value""
      ,
  ""location"":
    ""value""
      ,
  ""shape"":
    ""value""
      ,
  ""texture"":
    ""value""
      ,
  ""material"":
    ""value""
      ,
  ""scenario"":
    ""value""
      ,
  """,llama_30b_standard,context,,,No syntax
llama_30b_standard,frisbee,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""frisbee"",
  ""colour"": {
    ""value"": true,
    ""reason"": ""Applies to most objects""
  },
  ""shape"": {
    ""value"": true,
    ""reason"": ""Applies to most objects""
  },
  ""location"": {
    ""value"": true,
    ""reason"": ""Applies to most objects""
 ",llama_30b_standard,context,,,No syntax
llama_30b_standard,frisbee,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""apple"",
  ""colour"":
    ""value"" ,""reason""
  :
    ""true"",
    ""Apples are commonly identified and categorized by their color.""
  :
  ""location""
    ,
    ""true""
    :
    ""Location is always relevant as it helps contextualize the presence or use of any object.""
  ,
  ""function""
",llama_30b_standard,context,,,No syntax
llama_30b_standard,frisbee,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""frisbee"",
  ""colour"":
    ""value""
    ,
    ""reason"": ""Colour is always relevant as it helps describe the appearance of the object.""
  ,
  ""shape"":
    ""value""
    ,
    ""reason"": ""Shape is always relevant as it helps describe the form of the object.""
  ,
  ""location"":
    ""value""",llama_30b_standard,context,,,No syntax
llama_30b_standard,frisbee,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{""concept"": ""frisbee"",
 ""colour"": {""value"": true, ""reason"": ""colour is always relevant""},
 ""shape"": {""value"": true, ""reason"": ""shape is always relevant""},
 ""location"": {""value"": true, ""reason"": ""location is always relevant""},
 ""texture"": {""value"": false, ""reason"": ""texture is not relevant""},
 ""material"": {""value"": true, ""reason",llama_30b_standard,context,,,No syntax
llama_30b_standard,frisbee,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""frisbee"",
  ""colour"":
    ""value"" ,""reason"": ""colour is not relevant, as it is the same for all frisbees""
  ,
  ""shape"":
    ""value"" ,""reason"": ""shape is not relevant, as it is the same for all frisbees""
  ,
  ""location"":
    ""value"" ,""",llama_30b_standard,context,,,No syntax
llama_30b_standard,frisbee,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""frisbee"",
  ""colour"":
    ""value"" ,""reason"": ""It is a good descriptor that helps identify the type of frisbee.""
  ,
  ""shape"":
    ""value"" ,""reason"": ""It is a good descriptor that helps identify the type of frisbee.""
  ,
  ""location"":
    ""value"" ,""reason",llama_30b_standard,context,,,No syntax
llama_30b_standard,frisbee,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""apple"",
  ""colour"": {
    ""value"": true,
    ""reason"": ""Apples are commonly identified and categorized by their color."",
  ""location"": {
    ""value"": true,
    ""reason"": ""Location is always relevant as it helps contextualize the presence or use of any object.""
  },
  ""shape"": {
    ""value"": true,
   ",llama_30b_standard,context,,,No syntax
llama_30b_standard,frisbee,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""frisbee"",
  ""colour"":
    ""value"" ,""reason"": ""colour is not relevant for the concept frisbee because it is a universal descriptor for any concept.""
  ,
  ""shape"":
    ""value"" ,""reason"": ""shape is not relevant for the concept frisbee because it is a universal descriptor for any concept.""
  ,
 ",llama_30b_standard,context,,,No syntax
llama_30b_standard,frisbee,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
 ""concept"": ""frisbee"",
 ""colour"":
  {
   ""value"": true,
   ""reason"": ""Apples are commonly identified and categorized by their color.""
  },
 ""location"":
  {
   ""value"": true,
   ""reason"": ""Location is always relevant as it helps contextualize the presence or use of any object.""
  },
  ""shape"":
   {",llama_30b_standard,context,,,No syntax
llama_30b_standard,frisbee,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""frisbee"",
  ""shape"": false,
  ""location"": true,
  ""texture"": false,
  ""material"": false,
  ""scenario"": false,
  ""pattern"": false,
  ""context"": false,
  ""disposition"": false,
  ""function"": false,
  ""size"": false,
  ""weight"": false,
  ""temper",llama_30b_standard,context,,,No syntax
llama_30b_standard,frisbee,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{""concept"":""frisbee"",""colour"":false,""shape"":false,""location"":true,""texture"":false,""material"":false,""scenario"":false,""pattern"":false,""context"":false,""disposition"":false,""function"":false,""size"":false,""weight"":false,""temperature"":false,""value"":false}
   ",llama_30b_standard,context,"{'concept': 'frisbee', 'colour': False, 'shape': False, 'location': True, 'texture': False, 'material': False, 'scenario': False, 'pattern': False, 'context': False, 'disposition': False, 'function': False, 'size': False, 'weight': False, 'temperature': False, 'value': False}",,Output format incorrect
llama_30b_standard,frisbee,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""frisbee"",
  ""colour"": {
    ""value"": false,
    ""reason"": ""The colour of a frisbee is not relevant to its identity or use.""
  },
  ""shape"": {
    ""value"": true,
    ""reason"": ""A frisbee is a round, flat disc.""
  },
  ""location"": {
    ""value",llama_30b_standard,context,,,No syntax
llama_30b_standard,frisbee,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""frisbee"",
  ""colour"": {
    ""value"": false,
    ""reason"": ""Colour is not relevant for frisbees.""
  },
  ""shape"": {
    ""value"": true,
    ""reason"": ""Shape is always relevant as it is a meaningful way to distinguish objects.""
  },
  ""location"": {
    ""value"": true,",llama_30b_standard,context,,,No syntax
llama_30b_standard,frisbee,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{""concept"":""frisbee"",""colour"":false,""shape"":true,""location"":true,""texture"":false,""material"":false,""scenario"":false,""pattern"":false,""context"":false,""disposition"":false,""function"":false,""size"":false,""weight"":false,""temperature"":false,""value"":false}
 ",llama_30b_standard,context,"{'concept': 'frisbee', 'colour': False, 'shape': True, 'location': True, 'texture': False, 'material': False, 'scenario': False, 'pattern': False, 'context': False, 'disposition': False, 'function': False, 'size': False, 'weight': False, 'temperature': False, 'value': False}",,Output format incorrect
llama_30b_standard,suitcase,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{""concept"":""suitcase"",""colour"":false,""shape"":false,""location"":true,""size"":false,""weight"":false,""temperature"":false,""value"":false,""context"":true,""disposition"":false,""function"":false,""pattern"":false,""material"":false,""scenario"":false,""texture"":false,""value"":false}
   ",llama_30b_standard,context,"{'concept': 'suitcase', 'colour': False, 'shape': False, 'location': True, 'size': False, 'weight': False, 'temperature': False, 'value': False, 'context': True, 'disposition': False, 'function': False, 'pattern': False, 'material': False, 'scenario': False, 'texture': False}",,Output format incorrect
llama_30b_standard,suitcase,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""suitcase"",
  ""colour"":
    {
      ""value"": false,
      ""reason"": ""colour is not relevant for a suitcase""
    },
  ""shape"":
    {
      ""value"": false,
      ""reason"": ""shape is not relevant for a suitcase""
    },
  ""location"":
    {
      ""value"": true,
      ""reason"": ""location is always relevant""
    },
  ""texture"":
    {
     ",llama_30b_standard,context,,,No syntax
llama_30b_standard,suitcase,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{""concept"":""suitcase"",""colour"":false,""shape"":false,""location"":false,""texture"":false,""material"":false,""scenario"":false,""pattern"":false,""context"":false,""disposition"":false,""function"":false,""size"":false,""weight"":false,""temperature"":false,""value"":true,""reason"":""Value is always relevant for suitcases, because they are used to store other items (value).""}
",llama_30b_standard,context,"{'concept': 'suitcase', 'colour': False, 'shape': False, 'location': False, 'texture': False, 'material': False, 'scenario': False, 'pattern': False, 'context': False, 'disposition': False, 'function': False, 'size': False, 'weight': False, 'temperature': False, 'value': True, 'reason': 'Value is always relevant for suitcases, because they are used to store other items (value).'}",,Missing domains
llama_30b_standard,suitcase,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
    ""concept"": ""suitcase"",
    ""colour"":
        {
            ""value"": false,
            ""reason"": ""The colour of a suitcase is not a significant descriptor for identifying a suitcase.""
        },
    ""shape"":
        {
            ""value"": true,
            ""reason"": ""Suitcases are most commonly rectangular in shape.""
        },
    ""location"":
        {
            ""value"": true,
            ""reason"": ""Location is always relevant as it helps context",llama_30b_standard,context,,,No syntax
llama_30b_standard,suitcase,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""apple"",
  ""colour"":
    ""value"" ,""reason"": ""Apples are commonly identified and categorized by their colour."",
  ""location"":
    ""value"" ,""reason"": ""Location is always relevant as it helps contextualize the presence or use of any object."",
  ""scenario"":
    ""value"" ,""reason"": ""Apples are commonly used in scenarios such as eating or baking.""
  ,
  ""shape"":
    ""value"" ,""reason"":",llama_30b_standard,context,,,No syntax
llama_30b_standard,suitcase,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""suitcase"",
  ""location"":
    ""value""
    ,
    ""reason"": ""Location is always relevant as it helps contextualize the presence or use of any object.""
  ,
  ""shape"":
    ""value""
    ,
    ""reason"": ""shape is always relevant for recognizing an object and is especially important for a suitcase which has a distinctive shape.""
  ,
  ""size"":
    ""value""
    ,
    ""reason"": ""size is always",llama_30b_standard,context,,,No syntax
llama_30b_standard,suitcase,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""suitcase"",
  ""colour"":
    ""value"" ,""reason"": ""Colour is always relevant as it helps contextualize the presence or use of any object.""
  ,
  ""shape"":
    ""value"" ,""reason"": ""Shape is always relevant as it helps contextualize the presence or use of any object.""
  ,
  ""location"":
    ""value"" ,""reason"": ""Location is always relevant as it helps contextualize the presence or use of any object.""
",llama_30b_standard,context,,,No syntax
llama_30b_standard,suitcase,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{""concept"":""suitcase"",""colour"":false,""shape"":true,""location"":true,""texture"":true,""material"":false,""scenario"":true,""pattern"":false,""context"":true,""disposition"":true,""function"":true,""size"":true,""weight"":true,""temperature"":false,""value"":false}
 ",llama_30b_standard,context,"{'concept': 'suitcase', 'colour': False, 'shape': True, 'location': True, 'texture': True, 'material': False, 'scenario': True, 'pattern': False, 'context': True, 'disposition': True, 'function': True, 'size': True, 'weight': True, 'temperature': False, 'value': False}",,Output format incorrect
llama_30b_standard,suitcase,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""suitcase"",
  ""colour"":
  {
    ""value"": false,
    ""reason"": ""Colour is not relevant to suitcases as they come in different colours""
  },
  ""location"":
  {
    ""value"": true,
    ""reason"": ""Location is always relevant as it helps contextualize the presence or use of any object.""
  },
  ""shape"":
  {
    ""value"": true,
    ""reason"": ""A suitcase is a",llama_30b_standard,context,,,No syntax
llama_30b_standard,suitcase,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""suitcase"",
  ""colour"": {
    ""value"": false,
    ""reason"": ""Colour is not relevant for suitcases since they are not characterized by their colour.""
  },
  ""shape"": {
    ""value"": true,
    ""reason"": ""Shape is relevant because it helps distinguish the concept from other concepts.""
  },
  ""location"": {
    ""value"": true,
    ""reason"": ""Location is always relevant as it helps contextualize the presence or",llama_30b_standard,context,,,No syntax
llama_30b_standard,suitcase,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""suitcase"",
  ""colour"":
    ""value""
    ,
    ""reason"": ""colour is universally relevant""
  ,
  ""shape"":
    ""value""
    ,
    ""reason"": ""shape is universally relevant""
  ,
  ""location"":
    ""value""
    ,
    ""reason"": ""location is universally relevant""
  ,
  ""texture"":
    ""value""
    ,
    ""reason"": ""texture",llama_30b_standard,context,,,No syntax
llama_30b_standard,suitcase,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
""concept"": ""suitcase"",
""colour"":
    ""value"" ,""reason""
    : 1, ""relevant""
    : 0, ""irrelevant""
    : 0, ""universal""
    : 0, ""unspecified""
    : 1, ""contextual""
    : 0, ""informative""
    : 1, ""helpful""
    : 1, ""useful""
    : 1, ""relevant""
   ",llama_30b_standard,context,,,No syntax
llama_30b_standard,suitcase,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""suitcase"",
  ""colour"":
    ""value"" ,""reason"": ""colour is always relevant to the description of a suitcase"",
  ""shape"":
    ""value"" ,""reason"": ""shape is always relevant to the description of a suitcase"",
  ""location"":
    ""value"" ,""reason"": ""location is always relevant to the description of a suitcase"",
  ""scenario"":
    ""value"" ,""reason"": ""scenario is always relevant to the description of",llama_30b_standard,context,,,No syntax
llama_30b_standard,suitcase,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""suitcase"",
  ""colour"":
    ""value""
    ,
    ""reason"": ""All suitcases are coloured in some fashion.""
  ,
  ""shape"":
    ""value""
    ,
    ""reason"": ""All suitcases have some sort of shape.""
  ,
  ""size"":
    ""value""
    ,
    ""reason"": ""The size of the suitcase is an important characteristic.""
  ,
  ""weight"":
    ""value""
",llama_30b_standard,context,,,No syntax
llama_30b_standard,suitcase,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""suitcase"",
  ""colour"":
    ""value""
  ,
  ""location"":
    ""value""
  ,
  ""shape"":
    ""value""
  ,
  ""size"":
    ""value""
  ,
  ""weight"":
    ""value""
  ,
  ""value"":
    ""value""
}
",llama_30b_standard,context,"{'concept': 'suitcase', 'colour': 'value', 'location': 'value', 'shape': 'value', 'size': 'value', 'weight': 'value', 'value': 'value'}",,Missing domains
llama_30b_standard,suitcase,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""suitcase"",
  ""colour"":
    ""value""
    ,
    ""reason"": ""Colour is not relevant for this concept. A suitcase is usually black in colour, but that's not what people think of when they talk about suitcases.""
  ,
  ""shape"":
    ""value""
    ,
    ""reason"": ""Shape is relevant because it helps characterize the concept.""
  ,
  ""location"":
    ""value""
    ,
    ""reason"":",llama_30b_standard,context,,,No syntax
llama_30b_standard,suitcase,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{""concept"":""suitcase with description: (which is a portable rectangular container for carrying clothes)"",""colour"": {""value"": false,""reason"": ""Colour is not relevant here because the concept does not have any colour""},""shape"": {""value"": false,""reason"": ""Shape is not relevant here because the concept is not an object with a distinct shape.""},""location"": {""value"": true,""reason"": ""Location is always relevant as it helps contextualize the presence or use of any object.""},""texture"": {""value"": true,""reason"":",llama_30b_standard,context,,,No syntax
llama_30b_standard,suitcase,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{""concept"":""suitcase"",""properties"":{""colour"":""true"",""shape"":""true"",""location"":""true"",""context"":""true"",""scenario"":""true"",""function"":""true"",""value"":""true"",""weight"":""true"",""size"":""true"",""temperature"":""false"",""material"":""false"",""pattern"":""false"",""disposition"":""true"",""texture"":""false"",""value"":""true"",""reason"":""colour helps to distinguish this concept from other concepts in the world"",""shape"":""true"",""reason"":""shape helps to distinguish this concept from other concepts in the world"",""location"":""true"",""reason"":""Location is always relevant",llama_30b_standard,context,,,No syntax
llama_30b_standard,suitcase,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""suitcase"",
  ""colour"":
    ""value""
    ,
    ""reason"": ""Apples are commonly identified and categorized by their color.""
  ,
  ""location"":
    ""value""
    ,
    ""reason"": ""Location is always relevant as it helps contextualize the presence or use of any object.""
  ,
  ""shape"":
    ""value""
    ,
    ""reason"": ""Shapes are always relevant as they help contextualize the presence or",llama_30b_standard,context,,,No syntax
llama_30b_standard,suitcase,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""suitcase"",
  ""colour"":
    ""value"" ,""reason"": ""It is always relevant to know the color of a suitcase so that it can be easily distinguished from others."",
    ""value"" :""true"",
    ""reason"" : ""It is always relevant to know the color of a suitcase so that it can be easily distinguished from others.""
  ,
  ""shape"":
    ""value"" ,""reason"": ""It is always relevant to know the shape of a suitcase so that",llama_30b_standard,context,,,No syntax
llama_30b_standard,skateboard,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
    ""concept"": ""skateboard"",
    ""shape"":
      ""value"" ,""reason"": ""The shape helps distinguish between different types of skateboards."",
    ""size"":
      ""value"" ,""reason"": ""The size of the board helps distinguish between different types of skateboards."",
    ""material"":
      ""value"" ,""reason"": ""The material can help distinguish between different types of skateboards."",
    ""value"":
      """,llama_30b_standard,context,,,No syntax
llama_30b_standard,skateboard,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
    ""concept"": ""skateboard"",
    ""colour"":
      {
        ""value"": true,
        ""reason"": ""Colour is always relevant as it helps identify objects""
      },
      ""shape"":
        {
          ""value"": true,
          ""reason"": ""Shape is always relevant as it helps identify objects""
        },
      ""location"":
        {
          ""value"": true,
          ""reason"": ""Location is",llama_30b_standard,context,,,No syntax
llama_30b_standard,skateboard,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
 ""concept"": ""apple"",
 ""colour"":
   {
    ""value"": true,
    ""reason"": ""Apples are commonly identified and categorized by their color.""
   },
 ""location"":
   {
    ""value"": true,
    ""reason"": ""Location is always relevant as it helps contextualize the presence or use of any object.""
   },
  ""material"":
     {
      ""value"": true,
      ""reason",llama_30b_standard,context,,,No syntax
llama_30b_standard,skateboard,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""skateboard"",
  ""colour"":
    {
      ""value"": false,
      ""reason"": ""Colors are not relevant descriptors for skateboards.""
    },
  ""shape"":
    {
      ""value"": true,
      ""reason"": ""Shape is important to determine the type of skateboard.""
    },
  ""location"":
    {
      ""value"": false,
      ""reason"":",llama_30b_standard,context,,,No syntax
llama_30b_standard,skateboard,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
    ""concept"": ""skateboard"",
    ""colour"":
        {
            ""value"": false,
            ""reason"": ""Colour is not a good descriptor for the concept skateboard.""
        },
    ""shape"":
        {
            ""value"": false,
            ""reason"": ""Shape is not a good descriptor for the concept skateboard.""
        },
    ""location"":
        {
            ""value"": true,",llama_30b_standard,context,,,No syntax
llama_30b_standard,skateboard,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""skateboard"",
  ""colour"":
    ""value"" ,""reason"": ""Although colour is not always relevant, it is relevant for objects such as toys, clothes and sports equipment."",
  ""shape"":
    ""value"" ,""reason"": ""Shape is always relevant as it helps characterize an object."",
  ""location"":
    ""value"" ,""reason"": ""Location is always relevant as it helps contextualize the presence",llama_30b_standard,context,,,No syntax
llama_30b_standard,skateboard,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""skateboard"",
  ""colour"": {
    ""value"": true,
    ""reason"": ""Skateboards are commonly identified and categorized by their color.""
  },
  ""shape"": {
    ""value"": true,
    ""reason"": ""Shape is always relevant as it helps contextualize the presence or use of any object.""
  },
  ""location"": {
    ""value"": true,
    ""reason",llama_30b_standard,context,,,No syntax
llama_30b_standard,skateboard,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""skateboard"",
  ""colour"":
    ""value"" ,""false""
    : ""reason"" ,""Colour is not relevant for skateboard""
  :
  ""shape""
    ,
    ""value"" :""true""
    ,
    ""reason"" :""The shape of a skateboard is a relevant descriptor.""
  ,
  ""location"":
    ""value"" ,""true""",llama_30b_standard,context,,,No syntax
llama_30b_standard,skateboard,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""skateboard"",
  ""colour"":
    ""value""
    ,
    ""reason"": ""Apples are commonly identified and categorized by their color.""
    ,
    ""value"": true
    ,
    ""reason"": ""Apples are commonly identified and categorized by their color.""
  ,
  ""location"":
    ""value""
    ,
    ""reason"": ""Location is always relevant as it helps contextual",llama_30b_standard,context,,,No syntax
