model,definition,emotion,activity_mean,activity_std,activity_cv,activity_shapiro_p,activity_entropy,arousal_mean,arousal_std,arousal_cv,arousal_shapiro_p,arousal_entropy,valence_mean,valence_std,valence_cv,valence_shapiro_p,valence_entropy,dominance_mean,dominance_std,dominance_cv,dominance_shapiro_p,dominance_entropy
openai_gpt-5-mini,cambridge,optimism,0.41675000000000006,0.06455182026868028,0.1548933899668393,4.8396514402607494e-05,0.9881327145307628,0.535,0.05722761571129798,0.10696750600242613,1.0783428428656516e-05,0.5623351466855898,0.7750000000000001,0.03708099243547835,0.047846441852230116,1.68920681997098e-05,0.886464477473515,0.4025,0.10662434056068061,0.2649051939395791,0.6399647387153533,1.28992198411964
openai_gpt-5-mini,cambridge,pensiveness,0.22374999999999998,0.0335177191944798,0.14979986232169745,7.787540198209024e-06,0.26638446537423927,0.26375000000000004,0.027357585785299104,0.10372544373573118,6.288209382405299e-10,0.19851524546276628,-0.18,0.029154759474226508,-0.16197088596792505,1.7651750737453148e-05,,-0.2825,0.036314597615834866,-0.12854724819764557,0.006353526821400442,
openai_gpt-5-mini,cambridge,rage,0.90625,0.01653594569415367,0.01824656076596267,1.0431513221754101e-11,2.3695592492877317e-09,0.922,0.02357965224510316,0.025574460135686723,6.565477325836748e-08,2.3695592492877317e-09,-0.9424999999999999,0.017853571071357103,-0.01894278097756722,8.316866210129778e-08,,0.32499999999999996,0.45702844550421584,1.4062413707822028,0.00027592111159213846,1.171059871518808
openai_gpt-5-mini,cambridge,remorse,0.38125,0.04960783708246108,0.13011891693760286,0.0008326966088228366,0.936356914572454,0.35,0.047434164902525694,0.1355261854357877,1.4915375064562037e-05,0.9206594809398123,-0.7149999999999999,0.03570714214271427,-0.04994005894085913,5.590303799334291e-05,,-0.564,0.09096153033013459,-0.16127930909598331,0.011209610004299668,
openai_gpt-5-mini,cambridge,sadness,0.27125000000000005,0.03333072906493345,0.12287826383385601,1.1693070299007977e-06,0.2663844653742393,0.25875000000000004,0.02204399011068549,0.08519416467897774,2.6916446280994977e-09,2.369559249287734e-09,-0.7124999999999998,0.04145780987944252,-0.05818639983079653,9.44122048436285e-05,,-0.5874999999999999,0.04678407848830625,-0.07963247402264895,1.1420844760283905e-05,
openai_gpt-5-mini,cambridge,serenity,0.16425,0.025679515182339414,0.15634408025777422,9.836206235651348e-07,0.6108643041156884,0.1865,0.019691368667515224,0.10558374620651595,2.2702619672929788e-08,0.661563240212609,0.8324999999999999,0.028613807855648973,0.03437094036714592,6.4422614031071454e-06,0.19851524546276622,0.38250000000000006,0.08257572282456874,0.21588424267861103,0.04783178804790021,1.0700473162341786
openai_gpt-5-mini,cambridge,submission,0.26749999999999996,0.04548351349665062,0.17003182615570328,0.00039331629692271824,0.37677016334716446,0.35,0.04609772228646444,0.131707777961327,2.5824193601203833e-05,1.0415600878727622,-0.21000000000000005,0.053851648071345036,-0.25643641938735723,0.09020029154533592,,-0.7825000000000001,0.04548351349665066,-0.058125895842365057,0.00027399135821664164,
openai_gpt-5-mini,cambridge,surprise,0.6599999999999999,0.04062019202317979,0.061545745489666355,0.0002038995596891844,0.6874357523265306,0.7699999999999999,0.03840572873934308,0.04987756979135465,1.8384514493917116e-07,0.969789732404322,0.0,0.0,,1.0,2.369559249287733e-09,-0.4375,0.07224091638399945,-0.16512209459199872,0.018003055014601328,
openai_gpt-5-mini,cambridge,terror,0.9310000000000003,0.023643180835073746,0.025395468136491663,1.4243371452971652e-08,2.3695592492877317e-09,0.9492499999999999,0.004683748498798785,0.004934156964760374,6.639886716141931e-14,2.3695592492877317e-09,-0.9499999999999998,1.1102230246251565e-16,-1.1686558153949018e-16,1.0,,-0.9225,0.024874685927665466,-0.026964429189881265,7.386868549816344e-06,
openai_gpt-5-mini,cambridge,trust,0.23875000000000002,0.03620687089490059,0.15165181526659932,4.758903737347033e-06,2.369559249287734e-09,0.27199999999999996,0.0367559518989782,0.13513217609918457,0.00011234970016415496,0.2663844653742393,0.7850000000000001,0.02783882181415014,0.03546346727917214,1.969432179482662e-06,0.6874357523265308,0.18250000000000005,0.2882164984868146,1.5792684848592575,0.004390120572458808,1.171059871518808
openai_gpt-5-mini,cambridge,vigilance,0.69675,0.02849451701643668,0.04089632869241002,1.204791938761285e-06,0.42270908989059125,0.71,0.027838821814150122,0.03920960818894383,8.324783994569732e-08,0.6116510641393383,-0.275,0.040311288741492736,-0.14658650451451902,0.017069255958996096,,0.08499999999999999,0.26744158240632665,3.14637155772149,0.00012013394852644834,0.410116320374673
openai_gpt-5-nano,cambridge,acceptance,0.29700000000000004,0.027495454169735038,0.09257728676678463,0.025499096822058885,0.6474466410909688,0.28775000000000006,0.019298639848445272,0.06706738435602178,0.0016306688315275723,0.2663844653742393,0.7064999999999999,0.035252659474144646,0.04989760718208726,0.06233725024747766,0.6474466410909687,0.29100000000000004,0.06268173577685927,0.2154011538723686,0.427060258526809,0.7909873522457724
openai_gpt-5-nano,cambridge,admiration,0.48650000000000004,0.05893004327166237,0.12113061309694216,0.0011413035566736232,0.7375081650466491,0.55475,0.04031051351694741,0.07266428754744914,0.00011384937358261974,0.4608966214866903,0.751,0.027730849247724117,0.03692523202093757,0.01461275945663964,0.42270908989059125,-0.19150000000000003,0.08725107449195109,-0.4556191879475252,0.00041825142046890857,2.369559249287733e-09
openai_gpt-5-nano,cambridge,aggressiveness,0.789,0.03047950130825633,0.03863054665178242,0.06931978059070176,0.6881388157650129,0.8344999999999999,0.020970216975510773,0.025129079659090205,0.0005081590507943318,0.11690685126925723,-0.7754999999999999,0.028368115905008588,-0.03658042025146176,0.0014354428132902464,,0.6554999999999999,0.08040366907050946,0.12266005960413344,0.002982147791997832,1.0097627080362994
openai_gpt-5-nano,cambridge,amazement,0.8627500000000001,0.024185481181899206,0.02803301209145083,0.004346468142766898,0.4393204660590187,0.8899999999999999,0.018841443681416787,0.021170161439794145,4.651995235232093e-05,0.6818546107829633,0.5674999999999999,0.0746240577829965,0.13149613706254892,0.0009597024068173797,0.639031861477548,-0.49349999999999994,0.1007608554945818,-0.20417599897584968,0.007991756590080617,
openai_gpt-5-nano,cambridge,anger,0.7975,0.0192028643696715,0.02407882679582633,0.0028622305061104273,0.6615632402126089,0.83025,0.018505066873697046,0.022288547875576086,2.5357785644103083e-05,2.3695592492877317e-09,-0.775,0.040311288741492764,-0.052014566118055175,0.017069255958996853,,0.39699999999999996,0.1081249277456406,0.2723549817270544,0.012141636794763034,1.2240683395274372
openai_gpt-5-nano,cambridge,annoyance,0.4205,0.05305421755148219,0.12616936397498738,0.00015949289730241836,0.7795648472499559,0.5405,0.05215122242095576,0.09648699800361843,0.0036745280730359465,0.6128694542948135,-0.5434999999999999,0.05659284407060666,-0.10412666802319535,0.009676369346164726,,-0.119,0.2079879804219465,-1.747798154806273,0.0006609753747160989,0.6365141703524771
openai_gpt-5-nano,cambridge,anticipation,0.68325,0.033569889782362985,0.04913265976196558,0.06628938834015033,0.4637264418986659,0.706,0.029393876913398134,0.04163438656288688,0.0006801946084519105,0.7375081650466493,0.6315,0.05002749244165652,0.07922009887831595,0.007004278346129971,0.6881388157650129,0.275,0.05239274758971894,0.19051908214443247,0.037552137286661624,0.6128694542948133
openai_gpt-5-nano,cambridge,apprehension,0.5977499999999999,0.03581113653599953,0.05990988964617237,0.00027200407081858576,0.7769347928756456,0.6255,0.04159026328361003,0.06649122827115912,0.0005686732810557493,0.8256447110508397,-0.6124999999999999,0.025666125535421205,-0.04190387842517748,0.000383011459669066,,-0.5705,0.061763662456172395,-0.10826233559364136,0.0002707903516538849,
openai_gpt-5-nano,cambridge,awe,0.6082500000000001,0.033829535911685235,0.05561781489796175,0.0002058022494025285,0.7898378850711892,0.693,0.03249615361854383,0.04689199656355531,0.0010096634362207126,0.6719437059549951,0.2675,0.05068283733178323,0.1894685507730214,0.020690224900346,0.39439769331196195,-0.5725,0.04322904116447645,-0.07550924220869248,0.0009845160039039945,
openai_gpt-5-nano,cambridge,boredom,0.22949999999999998,0.03073678577860736,0.13392934979785343,8.414486271124386e-05,0.11690685126925729,0.229,0.030232432915661946,0.13201935771031417,4.2276422232233504e-05,2.369559249287734e-09,-0.5205,0.05370986873936668,-0.10318898893250084,0.000736356182914907,,-0.3805,0.04510820324508615,-0.1185498114194117,0.06473357916646627,
openai_gpt-5-nano,cambridge,contempt,0.34325,0.03157431709475282,0.09198635715878462,0.002741949839525096,0.8548913748899588,0.372,0.041605288125429456,0.1118421723801867,5.376578952915122e-06,0.9276428571311575,-0.7034999999999999,0.050127337850717754,-0.07125421158595276,0.042565411083530465,,0.6244999999999998,0.054632865566433535,0.08748257096306412,0.002545768619159587,1.0126631119394824
openai_gpt-5-nano,cambridge,disappointment,0.33575,0.01828763243287659,0.054468004267689024,0.017235979136048223,0.19851524546276617,0.33399999999999996,0.019209372712298542,0.057513091952989655,0.0544478927891808,0.32508297548929416,-0.625,0.03170173496829473,-0.05072277594927157,0.0002050574517124548,,-0.5080000000000001,0.0574108003776293,-0.11301338657013639,0.10351005590732049,
openai_gpt-5-nano,cambridge,disgust,0.6287499999999999,0.03957192818147733,0.06293746032839338,0.003673604964700907,0.6108643041156884,0.6727500000000001,0.033614542983655134,0.04996587585827593,0.002328517637517938,0.3767701633471644,-0.8425,0.028613807855648977,-0.03396297668326288,0.0001942308653356435,,-0.211,0.33421400329728856,-1.5839526222620313,0.008966517893127116,0.7963116419794555
openai_gpt-5-nano,cambridge,distraction,0.3857499999999999,0.024787849846245245,0.0642588460045243,0.00015646998896849651,0.6818546107829634,0.39375,0.028168022649806296,0.07153783530109536,4.74901185704409e-06,0.5623351466855896,-0.6164999999999999,0.0514076842505087,-0.08338634914924364,0.027858977432258847,,-0.38150000000000006,0.09204754206387045,-0.24127796084893954,0.1824126562273911,
openai_gpt-5-nano,cambridge,ecstasy,0.8932500000000001,0.023386694935368706,0.02618157843310238,0.021425515614541674,0.661563240212609,0.94025,0.012939764294607501,0.013762046577620314,0.0014424222062712204,2.3695592492877317e-09,0.9730000000000001,0.010049875621120901,0.010328751923043063,5.2399423466765686e-05,2.3695592492877317e-09,0.43150000000000005,0.21237408033938607,0.4921763159661322,0.0013978061640659313,1.4897673652631556
openai_gpt-5-nano,cambridge,fear,0.8085000000000001,0.029116146723081316,0.036012550059469774,0.06725521436287021,0.6108643041156884,0.84575,0.017012862780849076,0.020115711239549604,7.234907842554526e-08,2.3695592492877317e-09,-0.7725000000000001,0.036996621467371885,-0.047892066624429616,4.9225993130242585e-05,,-0.6824999999999999,0.060072872413428006,-0.0880188606790154,0.0014369465385753355,
openai_gpt-5-nano,cambridge,grief,0.46725000000000005,0.11160169129542796,0.23884792144553868,0.00932754813840386,1.441512881083197,0.37749999999999995,0.049686517285879486,0.13161991334007814,1.362440521693484e-06,0.7701110123262419,-0.9135,0.01681517172080023,-0.018407412940120667,0.0002587677086080133,,-0.7935000000000001,0.04497499305169486,-0.056679260304593394,0.010117903636075261,
openai_gpt-5-nano,cambridge,interest,0.54375,0.04731212846617661,0.08701081097227883,0.011611942392626397,0.49029327098920644,0.5965,0.020922475952907662,0.03507539975340765,7.858620285975282e-06,0.5004024256127487,0.4805,0.06383376849285963,0.13284863370002004,0.015907197356413855,0.6881388157650128,0.29700000000000004,0.05692978130996113,0.19168276535340445,0.05909750694047202,0.8018185543488332
openai_gpt-5-nano,cambridge,joy,0.7415,0.03725251669350677,0.05023940214903138,0.047583796870773555,0.6116510641393383,0.7877500000000001,0.023182698289888518,0.029429004493669968,0.0006096022782998366,0.6818546107829634,0.9409999999999998,0.01841195263952194,0.01956636837356211,3.897827580167768e-07,2.3695592492877317e-09,0.6235,0.07843946710680791,0.12580507956184106,0.003592537039726557,1.0250939133383137
openai_gpt-5-nano,cambridge,loathing,0.70975,0.04519333468554849,0.06367500484050509,0.1188546878241531,0.6931471826107685,0.74475,0.04080364567045451,0.05478837955079491,0.09191913045786405,0.8146222836556704,-0.9065,0.02197157254271983,-0.02423780754850505,0.003090948953735986,,0.161,0.285462782162579,1.7730607587737823,0.002104709534452137,1.197340135521369
openai_gpt-5-nano,cambridge,love,0.6495,0.06538157232737678,0.10066446855639227,0.01886891431704286,1.0864918882726264,0.6505000000000001,0.04236448984704052,0.06512604127139203,0.01432640266841951,0.74930574920094,0.9024999999999999,0.017571283390805582,0.019469566083995107,5.349114517756094e-06,0.1985152454627662,0.3785,0.08326313710160096,0.21998186816803425,0.11287185199076893,1.3138340347002142
openai_gpt-5-nano,cambridge,optimism,0.4065,0.061422715667739734,0.15110139155655533,0.027526592348234857,1.0584412127919678,0.48925,0.05836897720536141,0.11930296822761657,0.004499127157651363,0.6881388157650128,0.8630000000000001,0.024310491562286443,0.028169746885615805,0.025204270556756534,0.5004024256127483,0.5845,0.0617636624561724,0.10566922575906314,0.010583284333794976,1.0104127555586098
openai_gpt-5-nano,cambridge,pensiveness,0.24299999999999997,0.026191601707417595,0.10778436916632757,0.0006558751188779189,0.11690685126925726,0.2615,0.025548972582082437,0.09770161599266707,0.004279901975671045,2.369559249287734e-09,-0.20000000000000004,0.0223606797749979,-0.11180339887498948,6.468281686255937e-06,,-0.15050000000000002,0.1030279088402749,-0.6845708228589694,0.00016188500253711853,2.369559249287733e-09
openai_gpt-5-nano,cambridge,rage,0.9275,0.01391941090707503,0.015007451112749358,0.013874850559695107,2.3695592492877317e-09,0.9545,0.01071214264281427,0.011222779091476448,2.463751191896684e-05,2.3695592492877317e-09,-0.9075,0.015124483462254153,-0.016666097479067936,3.8785130485334656e-07,,-0.0455,0.4633516483190709,-10.18355271030925,0.03687167508497171,1.4184836632105098
openai_gpt-5-nano,cambridge,remorse,0.38249999999999995,0.03120496755325985,0.08158161451832642,0.055610842689203056,0.6818546107829634,0.3655,0.026828156850592633,0.07340124993322199,0.02478340425820118,0.6719437059549951,-0.7530000000000001,0.02685144316419513,-0.03565928707064426,0.007122635007815284,,-0.5755,0.0532423703454307,-0.09251497887998385,3.705135872174603e-05,
openai_gpt-5-nano,cambridge,sadness,0.29525,0.014997916521970637,0.05079734639109445,8.700845580898876e-07,0.2663844653742393,0.26875,0.024206145913796356,0.09006938014435854,4.7223142420710586e-05,2.369559249287734e-09,-0.7775000000000001,0.03344772040064916,-0.04301957607800535,1.961998557801659e-05,,-0.5819999999999999,0.06297618597533514,-0.10820650511225971,0.000482414302579845,
openai_gpt-5-nano,cambridge,serenity,0.151,0.027276363393971714,0.18063816817199813,0.001486566106383253,0.3250829754892942,0.14275,0.029324690961713473,0.20542690691217846,0.00015536870840451674,0.3767701633471643,0.8145,0.03169779172119091,0.03891687135812266,0.023870414457750268,0.5004024256127483,0.4875,0.10610725705624476,0.21765591191024566,0.0040473758883566475,1.1648213782545351
openai_gpt-5-nano,cambridge,submission,0.319,0.02615339366124404,0.08198556006659573,0.04164342717493665,0.6615632402126088,0.3375,0.03215198283154556,0.09526513431569053,0.01015731222903127,0.8755614372405143,-0.41800000000000004,0.04955804677345546,-0.11855992051065899,0.13879601065962288,,-0.8215,0.026697378148424957,-0.03249833006503342,3.202186855969392e-05,
openai_gpt-5-nano,cambridge,surprise,0.757,0.04484417464955733,0.059239332430062526,0.00047040632048548736,0.8548913748899588,0.807,0.01951922129594311,0.024187386983820457,2.7714195465822994e-05,0.42270908989059125,0.0,0.0,,1.0,2.369559249287733e-09,-0.4600000000000001,0.04898979485566356,-0.10649955403405119,0.0009584797659833404,
openai_gpt-5-nano,cambridge,terror,0.93925,0.009588404455382518,0.010208575411639624,0.00210093063052711,2.3695592492877317e-09,0.9502500000000002,0.008799857953399009,0.009260571379530657,4.455415223428634e-05,2.3695592492877317e-09,-0.9490000000000001,0.00538516480713449,-0.005674567763050042,5.180657613310301e-07,,-0.9059999999999999,0.029051678092667902,-0.03206586985945685,0.012508586635562933,
openai_gpt-5-nano,cambridge,trust,0.27775,0.029873692440004804,0.10755604838885618,0.08326501277332264,0.42270908989059136,0.27549999999999997,0.031300958451779076,0.11361509419883514,0.002637602175307015,0.42270908989059136,0.7795,0.040308187753854675,0.05171031142252043,0.0018388212253087493,0.9433483941168151,0.4245,0.08731981447529535,0.20570038745652616,0.2980135894802831,1.1655244414619212
openai_gpt-5-nano,cambridge,vigilance,0.6535,0.027798381247835277,0.042537691274422765,0.08117929587025098,0.31412302776923523,0.7115,0.033282878481285236,0.04677846589077334,0.0018766383421184186,0.7534120000257067,-0.3075,0.056202757939446346,-0.18277319655104504,0.19358397948135975,,0.24300000000000005,0.18727252868480204,0.7706688423242881,0.00031938779324854587,1.1756286435917191
